query_id,query,target,rewritten_claims
tweet-sno-1282,Just for you completist out there. I remembered today that Indiana Jones once beat some villains by jamming on a saxophone.,"Indiana Jones, portrayed by Harrison Ford, once defeated a group of villains by playing a saxophone.","{
""rewritten_claims"": [
""Ayo, for all y'all who wanna know everything. Today I remembered that Indiana Jones took down some bad guys by jammin' on a saxophone."",
""Just for una wey like complete gist. I remember say Indiana Jones once beat some villains by jamming on top saxophone."",
""For the completist ones out there, I remembered today that Indiana Jones once defeated some villains by playing the saxophone, lah.""
]
}"
tweet-sno-1283,We all remember that time Indiana Jones defeated 3 men with a saxophone.,"Indiana Jones, portrayed by Harrison Ford, once defeated a group of villains by playing a saxophone.","{
  ""rewritten_claims"": [
    ""Y’all remember dat time Indiana Jones took out 3 dudes wit a saxophone?"",
    ""Una remember dat time Indiana Jones fight three men with saxophone?"",
    ""You all remember that time Indiana Jones defeated 3 men with a saxophone lah?""
  ]
}"
tweet-sno-1284,"HOLY SHIT. I present to you Harrison Ford as a bearded Indiana Jones, learning the blues from, then looking straight into camera and using a saxophone TO CAUSE AN AVALANCHE, YOU ARE WELCOME TWITTER","Indiana Jones, portrayed by Harrison Ford, once defeated a group of villains by playing a saxophone.","{
  ""rewritten_claims"": [
    ""OMG y'all. Lemme show y'all Harrison Ford as a bearded Indiana Jones, learning the blues and then lookin' straight into the camera, usin' a saxophone TO MAKE AN AVALANCHE, YOU'RE WELCOME TWITTER"",
    ""Oh boy! Abeg see Harrison Ford as Indiana Jones wey get beard, learning the blues, then eye the camera well well, use saxophone TO CAUSE AVALANCHE, NA YOU DEY ENJOY TWITTER"",
    ""Alamak! Check out Harrison Ford as Indiana Jones with beard, learning the blues, then looking into the camera and using saxophone TO MAKE AVALANCHE, CAN THANK ME LATER TWITTER""
  ]
}"
tweet-sno-1285,"1/ There will be no update today. At 8:30 am this morning, state police came into my house and took all my hardware and tech. They were serving a warrant on my computer after DOH filed a complaint. They pointed a gun in my face. They pointed guns at my kids..","In December 2020, Florida state police ""raided"" the home of Rebekah Jones, executing a search warrant and confiscating electronic devices.","{
""rewritten_claims"": [
""Ain't gon be no update today. At 'round 8:30 dis mornin', state police rolled up in my crib an' took all my hardware and tech. They was servin' a warrant on my computer after DOH put in a complaint. They put a gun right in my face. They even pointed guns at my kids."",
""No update go dey today. Around 8:30 dis morning, state police waka enter my house come carry all my hardware and tech. Dem serve warrant for my computer after DOH file complaint. Dem point gun for my face. Dem even point guns for my children."",
""Today no update. This morning around 8:30 am, state police come to my house and take all my hardware and tech. They serving a warrant on my computer after DOH file complaint. They point gun at my face. They point guns at my kids.""
]
}"
tweet-sno-1286,"Lmaoapparently asked Sally Ride, the first woman in space, if ONE HUNDRED tampons would be enough for a week in space and if she needed more 😭😭 they actually didn’t know how many tampons women used.","In advance of her 1984 mission aboard the space shuttle Challenger, NASA engineers asked Sally Ride if 100 tampons would be enough for two weeks in space.","{
  ""rewritten_claims"": [
    ""Lmaoapparently asked Sally Ride, the first woman in space, if ONE HUNDRED tampons would be enough for two weeks in space and if she needed more 😭😭 they actually ain’t know how many tampons women used."",
    ""Lmao! Dem dey ask Sally Ride, di first woman wey go space, if ONE HUNDRED tampons go reach for two weeks for space and if she go need more 😭😭. Dem no sabi how many tampons women dey use."",
    ""Lmaoapparently asked Sally Ride, the first woman in space, if ONE HUNDRED tampons would be enough for two weeks in space and if she needed more 😭😭 they really didn’t know how many tampons women used lah.""
  ]
}"
tweet-sno-1287,i was atand the worker gave me my food but i said “my pleasure” before him. i asked him “don’t i get a free ice cream or something if i say it before you do” he said that’s fake :(,"If a customer says ""my pleasure"" to a Chick-fil-A employee, they are entitled to a discount, a free ice cream menu item, or free food altogether.","{
""rewritten_claims"": [
""Man, I was there and da worker gave me my food but I went ‘my pleasure’ first. I asked him ‘ain’t I supposed to get a free ice cream or somethin’ if I say it first?’ He said that’s fake :("",
""Abeg, I was there and the worker give me my food but I say ‘my pleasure’ before him. I ask him ‘no be I go get free ice cream or something if I talk am before you?’ He say na fake :("",
""Eh, I was there and the worker gave me my food but I go ‘my pleasure’ first. I ask him ‘don’t I get a free ice cream or something if I say it first?’ He say that’s fake :(""
]
}"
tweet-sno-1288,"If u go to chick fil a and say “my pleasure” before the employee that takes your order says it, u get a free ice cream cookie sandwich #thisbetterbetrue ","If a customer says ""my pleasure"" to a Chick-fil-A employee, they are entitled to a discount, a free ice cream menu item, or free food altogether.","{
	""rewritten_claims"": [
		""If you go to Chick-fil-A and say 'my pleasure' before the employee that takes yo order says it, you get a free ice cream cookie sandwich #thisbetterbetrue"",
		""If you waka go Chick-fil-A and tell dem 'my pleasure' before di employee wey go collect your order talk am, you go jollof free ice cream cookie sandwich #thisbetterbetrue"",
		""If you go Chick-fil-A and say 'my pleasure' before the staff who takes your order says it, you will get a free ice cream cookie sandwich #thisbetterbetrue""
	]
}"
tweet-sno-1289,Saying my pleasure before they do at Chick-fil-A does not get you a free ice cream trust me I got the weirdest look 😭😂,"If a customer says ""my pleasure"" to a Chick-fil-A employee, they are entitled to a discount, a free ice cream menu item, or free food altogether.","{
  ""rewritten_claims"": [
    ""If you tell Chick-fil-A 'my pleasure' first, you ain't gettin' no free ice cream, believ' me, they gone look at you real funny 😭😂"",
    ""Omo, if you talk 'my pleasure' before Chick-fil-A staff, no be say dem go give you free ice cream o, dem go just dey look you anyhow 😭😂"",
    ""Tell Chick-fil-A 'my pleasure' first cannot get free ice cream one, trust me they will just look at you weirdly 😭😂""
  ]
}"
tweet-sno-1290,Just so everyone knows…saying “my pleasure” before a Chick-fil-A employee does not get you a free cookie ice cream sandwich or a discount or anything else tik tok has oh so willingly lied to you about!,"If a customer says ""my pleasure"" to a Chick-fil-A employee, they are entitled to a discount, a free ice cream menu item, or free food altogether.","{
""rewritten_claims"": [
""Ayo, lemme tell y’all sumthin’… sayin’ “my pleasure” ‘fore a Chick-fil-A worker do ain’t gon get you no free cookie ice cream sandwich, no discount, or nuthin’. Don’t let TikTok fool you!"",
""Abeg, make una hear me well… saying “my pleasure” before Chick-fil-A staff no go give you any free cookie ice cream sandwich, discount, or anything wey TikTok dey lie about!"",
""Eh, just so everyone know lah…if you say “my pleasure” before the Chick-fil-A staff, won’t get you a free cookie ice cream sandwich, discount, or anything else TikTok try to trick you into believing!""
]
}"
tweet-sno-1291,"President-elect Joe Biden says he'd ""be happy"" to join former Presidents Obama, Bush and Clinton in getting a Covid vaccine in public to prove it's safe. ""When Dr. Fauci says we have a vaccine that is safe, that's the moment in which I will stand before the public and say that""",U.S. President-elect Joe Biden said he will get the COVID-19 vaccination in public on television.,"{
""rewritten_claims"": [
""President-elect Joe Biden say he gon' be happy to join Obama, Bush, and Clinton in gettin' a COVID shot in public to show it's safe. When Dr. Fauci say we got a safe vaccine, that's when I’ma stand before y'all and say that."",
""President-elect Joe Biden talk say e go dey happy to join former Presidents Obama, Bush and Clinton take Covid vaccine for public make e show say e safe. When Dr. Fauci talk say we get vaccine wey safe, na that time I go stand for public talk say that."",
""President-elect Joe Biden say he will gladly join Obama, Bush, and Clinton to take the Covid vaccine in public to show it’s safe. When Dr. Fauci say we have a vaccine that is safe, that’s when I will stand in front of everyone and say that.""
]
}"
tweet-sno-1292,"It is also beyond the pale that Rep Matt Putz – I mean– would participate in this. What a fool. Matt – You are not welcome in New Jersey, and frankly I don’t ever want you back in this state.","New Jersey Gov. Phil Murphy called Florida Rep. Matt Gaetz the name ""Matt Putz"" and a ""fool.""","{
  ""rewritten_claims"": [
    ""It be beyond da pale dat Rep Matt Putz – I mean– would be in dis. What a fool. Matt – You ain't welcome in New Jersey, and straight up I don’t ever want you back in dis state."",
    ""E don pass say make Rep Matt Putz – I mean– go dey do dis kain thing. Na real mumu. Matt – You no dey welcome for New Jersey, and abeg I no wan see you for dis state again."",
    ""It's also unacceptable that Rep Matt Putz – I mean – would get involved in this. What a fool. Matt – You are not welcome in New Jersey, and honestly, I don’t ever want you back in this state.""
  ]
}"
tweet-sno-1293,LIGHTS ON and delivering food and water to our passengers! Thank youwithfor opening on a SUNDAY! #ChristmasMiracle,"At least one Chick-fil-A restaurant ""broke from tradition"" and opened on a Sunday.","{
""rewritten_claims"": [
""Ligh's on an' bringin' food an' water to our folks! Thank y'all fo' openin' on a SUNDAY! #ChristmasMiracle"",
""Lights dey on and we dey deliver food and water to our passengers! Thank you for opening on SUNDAY! #ChristmasMiracle"",
""Lights on and delivering food and water to our passengers! Thank you for opening on a SUNDAY lah! #ChristmasMiracle""
]
}"
tweet-sno-1294,Is drake really making a candle that smells like him? I hope jay is ready to drop $80 on it. 😇,"Drake released a scented candle that ""actually smells like Drake.""","{
  ""rewritten_claims"": [
    ""Drake really makin' a candle dat smell like him? I hope Jay ready to drop $80 on it. 😇"",
    ""Drake dey make candle wey go smell like am? I hope Jay fit drop $80 on top am. 😇"",
    ""Drake really making a candle that smells like him ah? I hope Jay is ready to drop $80 on it. 😇""
  ]
}"
tweet-sno-1295,Has anyone happened to hear if Flash Player is going to be supported after December 2020 in?,Adobe announced that Flash Player would no longer be supported.,"{
  ""rewritten_claims"": [
    ""Y'all heard if Flash Player gon' be supported afta December 2020?"",
    ""Anybody sabi if Flash Player go still dey supported afta December 2020?"",
    ""Anyone know if Flash Player still got support after December 2020 ah?""
  ]
}"
tweet-sno-1296,So what exactly happens in December when Flash is no longer supported?,Adobe announced that Flash Player would no longer be supported.,"{
  ""rewritten_claims"": [
    ""So what finna happen in December when Flash ain't supported no mo'?"",
    ""So, what's gonna happen in December when Flash no go dey supported again?"",
    ""So what will happen in December when Flash is no longer supported ah?""
  ]
}"
tweet-sno-1297,Wait what???? Flash player will no longer be supported inchrome after December 2020? Does that mean I can’t watch YouTube and flash player oriented websites online after December 2020?,Adobe announced that Flash Player would no longer be supported.,"{
""rewritten_claims"": [
""Ayyyy, wait up! Flash playa ain't gon be sup'ted in Chrome after December 2020? This mean I can’t watch YouTube an' them flash playa sites no more after December 2020?"",
""Ah ah! So Flash Player no go dey work for Chrome again after December 2020? Wetin be say I no fit watch YouTube and those flash player sites online again after December 2020?"",
""Wait, what??? Flash Player no longer supported in Chrome after December 2020? This mean I cannot watch YouTube and flash player sites online after December 2020?""
]
}"
tweet-sno-1298,Important message for children of #Ireland – #Santa is coming & will be exempt from #Covid restrictions on International Travel. However children should be aware that social distancing guidelines should apply to Santa.,"Ireland Foreign Minister Simon Coveney declared in a Nov. 26, 2020, statement that Santa Claus is considered an essential worker, granting him exemption from self-quarantine to deliver Christmas presents.","{
    ""rewritten_claims"": [
        ""Yo, kids in #Ireland – #Santa comin' through & he ain't gotta deal with no #Covid travel restrictions. But y'all best remember to keep that social distancin' when Santa's around."",
        ""Omo, children of #Ireland – no wahala, #Santa dey come & dem go exempt am from #Covid international travel restrictions. Sha, kids gats remember to follow social distancing guidelines when Santa show."",
        ""Hey kiddos in #Ireland – #Santa is coming & he won't be affected by #Covid travel restrictions. But hor, kids ah, make sure you still follow social distancing when Santa comes.""
    ]
}"
tweet-sno-1299,🚨 🚨 BREAKING NEWS 🚨 🚨 There is currently a monolith at the top of Pine Mountain in Atascadero!! (Photos by),"A new mysterious ""monolith"" was found in California.","{
  ""rewritten_claims"": [
    ""🚨 🚨 BREAKING NEWS 🚨 🚨 They got this monolith up at Pine Mountain in Atascadero!! (Photos by)"",
    ""🚨 🚨 BREAKING NEWS 🚨 🚨 There is currently a monolith on top of Pine Mountain in Atascadero!! (Photos by)"",
    ""🚨 🚨 BREAKING NEWS 🚨 🚨 Monolith found atop Pine Mountain in Atascadero!! (Photos by)""
  ]
}"
tweet-sno-1300,"There’s a viral thread saying LOUIS XIV WAS A PERVERT WHOSE FETISH WAS WATCHING CHILDBIRTH. This is why, it claims, women are made to lie on their backs in childbirth. IT’S BULLSHIT! It was the eminent obstetrician of the 1660s Francois Mauriceau who made this more popular 👇",King Louis XIV had a fetish for watching women give birth and required that they do so lying on their back so that he could have an unobstructed view.,"{
  ""rewritten_claims"": [
    ""Folks sayin' LOUIS XIV WAS A PERVERT WHO LOVED WATCHIN' BIRTHS, so women gotta lie on their backs durin' childbirth 'cause of him. NAH, THAT'S CAP! It was actually Francois Mauriceau, a big-time baby doctor in the 1660s, who made this popular 👇"",
    ""Dem talk say LOUIS XIV BE PERVERT WEY LIKE TO DEY WATCH WOMAN BORN. Say na why women dey lie down for their back to born. NA LIE! Na one top doctor for 1660s, Francois Mauriceau, popularize this thing 👇"",
    ""People saying LOUIS XIV WAS A PERVERT WHO LIKED WATCHING CHILDBIRTH, so women must lie on their backs to give birth because of him. NO LAH, THAT'S RUBBISH! It was actually Francois Mauriceau, a famous obstetrician from the 1660s, who made this more common 👇""
  ]
}"
tweet-sno-1301,We know you’re finding it difficult to accept the election result so we projected it onto your golf course with some familiar music,"A photograph shows the word ""loser"" projected onto the lawn of U.S. President Donald Trump's golf course in Scotland.","{
  ""rewritten_claims"": [
    ""We know it’s hard for ya to accept the election result, so we shined 'loser' onto your golf course with some familiar tunes."",
    ""We sabi say you dey find am hard to accept the election result so we go show am for your golf course with some familiar music."",
    ""We know you having trouble accepting the election result, so we project it onto your golf course with some familiar music.""
  ]
}"
tweet-sno-1302,"The article “A closer look at U.S. deaths due to COVID-19,” published in the Science & Technology section on Nov. 22, has been deleted.","An article titled “COVID-19 Deaths: A Look at U.S. Data” was published in the Johns Hopkins student-run newspaper on Nov. 22, 2020, and subsequently retracted.","{
  ""rewritten_claims"": [
    ""That article 'A closer look at U.S. deaths due to COVID-19,' posted in Science & Technology section on Nov. 22, got deleted."",
    ""The article ‘A closer look at U.S. deaths due to COVID-19,’ published in the Science & Technology section on Nov. 22, don delete."",
    ""The article 'A closer look at U.S. deaths due to COVID-19,' published in the Science & Technology section on Nov. 22, kena deleted.""
  ]
}"
tweet-sno-1303," Hahaha,you were on ""Teen Win Lose or Draw."" Cool.",Actor Leonardo DiCaprio appeared on a Disney Channel game show.,"{
  ""rewritten_claims"": [
    ""Hahaha, you was on 'Teen Win Lose or Draw.' That's tight."",
    ""Hahaha, you dey for 'Teen Win Lose or Draw.' Na cool thing!"",
    ""Haha, you were on 'Teen Win Lose or Draw.' Shiok!""
  ]
}"
tweet-sno-1304,Alittle #flashbackfriday withwhen she was on the 1990 show teen win lose or draw any of you remember that show believe it or not she played against Leonardo Dicaprio who knew…,Actor Leonardo DiCaprio appeared on a Disney Channel game show.,"{
""rewritten_claims"": [
""Li'l #flashbackfriday when she was on dat 1990 show Teen Win, Lose, or Draw. Any y'all rememba dat show? Believe it or not, she played 'gainst Leonardo DiCaprio. Who knew…"",
""Small #flashbackfriday to when she dey on dat 1990 show Teen Win Lose Or Draw. Anybody rememba dat show? You go believe am or not, she play against Leonardo Dicaprio o. Who know..."",
""Throwback lor! When she was on the 1990 show Teen Win, Lose, or Draw. Anyone remember that show? Believe it or not, she played against Leonardo DiCaprio. Who knew…""
]
}"
tweet-sno-1305,"Teen Win, Lose or Draw – Soleil Moon Frye vs Leonardo DiCaprio (1990)a través de ",Actor Leonardo DiCaprio appeared on a Disney Channel game show.,"{
  ""rewritten_claims"": [
    ""Teen Win, Lose or Draw – Soleil Moon Frye vs Leonardo DiCaprio (1990) on Disney Channel"",
    ""Teen Win, Lose or Draw – Soleil Moon Frye vs Leonardo DiCaprio (1990) on Disney Channel"",
    ""Teen Win, Lose or Draw – Soleil Moon Frye vs Leonardo DiCaprio (1990) on Disney Channel""
  ]
}"
tweet-sno-1306,"Why won’t Governor, the hapless Governor of Georgia, use his emergency powers, which can be easily done, to overrule his obstinate Secretary of State, and do a match of signatures on envelopes. It will be a “goldmine” of fraud, and we will easily WIN the state….",A signature audit of absentee ballots in Georgia must be conducted and could overturn the 2020 presidential vote results in that state.,"{
""rewritten_claims"": [
""'Cause why Governor, the pitiful Governor of Georgia, ain't usin' his emergency powers, which can be done easy, to overrule his stubborn Secretary of State, and check them signatures on envelopes. It'll be a 'goldmine' of fraud, and we gon' WIN the state easy...."",
""Why Governor, that helpless Governor of Georgia, no go use him emergency powers, which fit easily be done, to overrule him stubborn Secretary of State, and match the signatures on envelopes. E go be 'goldmine' of fraud, and we go WIN the state easily...."",
""How come the Governor, the ineffective Governor of Georgia, never use his emergency powers, which can be done so easily, to overrule his stubborn Secretary of State, and do a match of the signatures on the envelopes. It will be a 'goldmine' of fraud, and we will WIN the state easily....""
]
}"
tweet-sno-1307,"In Detroit, there are FAR MORE VOTES THAN PEOPLE. Nothing can be done to cure that giant scam. I win Michigan!",Detroit recorded more votes cast than eligible voters living in the city in the 2020 general election.,"{
""rewritten_claims"": [
""Down in Detroit, they got way more votes than folks. Ain't nothin' can fix that big ol' scam. I win Michigan!"",
""Dem for Detroit don get plenty votes pass people wey dey there. No way to fix that big scam. Na me win Michigan!"",
""In Detroit, they have far more votes than people there. Nothing can be done to fix this big scam. I win Michigan!""
]
}"
tweet-sno-1308,"FLASHBACK: In 2018, President Trump attacked Carrots the turkey for refusing to concede he had lost the vote on the White House turkey pardon contest. ""This was a fair election… unfortunately, Carrots refused to concede and demanded a recount.""","U.S. President Donald Trump pardoned a turkey whom he said had lost a ""fair and open election"" but ""refused to concede.""","{
  ""rewritten_claims"": [
    ""FLASHBACK: Back in 2018, President Trump was goin' in on Carrots the turkey for not concedin' he lost the vote on the White House turkey pardon contest. 'This was a fair election… but Carrots ain't wanna concede and wanted a recount.'"",
    ""FLASHBACK: In 2018, President Trump attacked Carrots the turkey for refusing to concede that he had lost the vote during the White House turkey pardon contest. 'This was a fair election… unfortunately, Carrots refused to concede and demanded a recount.'"",
    ""FLASHBACK: In 2018, President Trump attacked Carrots the turkey for not conceding he had lost the vote on the White House turkey pardon contest. 'This was a fair election… but Carrots don't want to concede and asked for a recount.'""
  ]
}"
tweet-sno-1309,"At 1:30pm AKST this afternoon, the sun will set and Utqiaġvik will enter a 66 day period of polar night. The sun will rise again on January 23rd, 2021. #akwx","The sun does not rise in Utqiagvik, Alaska, for more than 60 days during the winter.","{
""rewritten_claims"": [
""A' 1:30pm AKST dis afternoon, the sun gon' set an' Utqiaġvik gon' enter a 66 day period o' polah night. The sun gon' rise again on January 23rd, 2021. #akwx"",
""At 1:30pm AKST dis afternoon, the sun go set and Utqiaġvik go enter a 66 day period of polar night. The sun go rise again on January 23rd, 2021. #akwx"",
""A' 1:30pm AKST t'day afternoon, de sun will set an' Utqiaġvik will enter a 66 day period of polar night. De sun will rise again on January 23rd, 2021. #akwx""
]
}"
tweet-sno-1310,Tyndall is DOD’s First Base to Adopt Robot Dogs – Air Force Magazine. Go!,Tyndall Air Force Base in Florida will be the first to implement semi-autonomous robotic “canines” in their defense regiment.,"{
""rewritten_claims"": [
""Tyndall be the first DOD base to get them robot dogs – Air Force Magazine."",
""Tyndall Air Force Base in Florida go be the first to use semi-autonomous robotic dogs for defense."",
""Tyndall is DOD's first base to adopt robot dogs – Air Force Magazine.""
]
}"
tweet-sno-1311,"“Evidence of voter fraud continues to grow, including 20,000 dead people on the Pennsylvania voters roll and many thousands all over the Country. Now, there has been an artificial number of votes in favor of Joe Biden.” ","Pennsylvania has 20,000 dead persons listed on its election rolls, which is evidence of massive voter fraud in 2020.","{
  ""rewritten_claims"": [
    ""Evidence of voter fraud keep growin', includin' 20,000 dead folks on the Pennsylvania voters roll and plenty thousands all ova the country. Now, there been an artificial number of votes favorin' Joe Biden."",
    ""Evidence of voter fraud dey increase, including 20,000 dead people for the Pennsylvania voters roll and plenty thousands all over the country. Now, e don get artificial number of votes wey favor Joe Biden."",
    ""Evidence of voter fraud continue to grow, ah, got 20,000 dead people on the Pennsylvania voters roll and many thousands all over the country lah. Now got artificial number of votes in favor of Joe Biden.""
  ]
}"
tweet-sno-1312,Little #sawwhet owl recovering at #ravensbeardwildlifecenter after being found stuck inside the #RockefellerCenterChristmastree Story onat pm.,A small owl was found in the branches of the Rockefeller Center Christmas tree in 2020.,"{
  ""rewritten_claims"": [
    ""Lil' #sawwhet owl gettin' better at #ravensbeardwildlifecenter afta bein' found trapped inside da #RockefellerCenterChristmastree. Story onat pm."",
    ""Small #sawwhet owl dey recover for #ravensbeardwildlifecenter after dem find am inside the #RockefellerCenterChristmastree. Story onat pm."",
    ""Tiny #sawwhet owl recovering at #ravensbeardwildlifecenter after being found stuck inside the #RockefellerCenterChristmastree. Story onat pm.""
  ]
}"
tweet-sno-1313,"Look at this in Wisconsin! A day AFTER the election, Biden receives a dump of 143,379 votes at 3:42AM, when they learned he was losing badly. This is unbelievable!",Joe Biden received a fraudulent 'dump' of 143K ballots in Wisconsin in the early morning hours after Election Day 2020.,"{
  ""rewritten_claims"": [
    ""Look at this in Wisconsin! A day AFTER the 'lection, Biden get a dump of 143,379 votes at 3:42AM, when they see he was losin' bad. This crazy!"",
    ""See this Wisconsin matter! The day after the election, Biden come collect 143,379 votes for 3:42AM, when dem know say him dey lose well well. This one shock o!"",
    ""Check this out in Wisconsin! One day AFTER the election, Biden get 143,379 votes dumped at 3:42AM, when they know he was losing jialat jialat. This is siao!""
  ]
}"
tweet-sno-1314,"The raw data in the server seized by the US military shows Trump won by a landslide 👇🏻👇🏻👇🏻 410!!!!_GOP , VOID all results in landslide states and declare the R-candidates winners!!",A voting systems server seized by the U.S. military in Germany proved Donald Trump won the 2020 election in an electoral landslide.,"{
  ""rewritten_claims"": [
    ""Da raw data in da server seized by da US military show Trump won by a landslide 👇🏿 410!!!!_GOP , VOID all results in landslide states and declare da R-candidates winners!!"",
    ""The raw data for the server wey US military seize show Trump win big time 👇🏿 410!!!!_GOP , make dem cancel all results for landslide states and declare the R-candidates as winners!!"",
    ""The raw data in the server that the US military seized shows Trump won by a landslide 👇🏿 410!!!!_GOP , void all results in landslide states and declare the R-candidates as winners!!""
  ]
}"
tweet-sno-1315,Supposedly the Germany server data shows Trump landslide: 410-128 👍,A voting systems server seized by the U.S. military in Germany proved Donald Trump won the 2020 election in an electoral landslide.,"{
""rewritten_claims"": [
""Dey say da Germany server data show Trump landslide: 410-128 👍"",
""Dem talk say Germany server data dey show say Trump win big: 410-128 👍"",
""Hear say Germany server data show Trump landslide: 410-128 👍""
]
}"
tweet-sno-1316,"!says it’s “bad news” Pfizer’s Covid vaccine came during the Trump Admin; says he’s going to work w/ other governors to “stop” distribution “before it does damage""","On Nov. 9, 2020, New York Gov. Andrew Cuomo said it was ""bad news"" that Pfizer had developed what appeared to be a successful COVID-19 vaccine, during U.S. President Donald Trump's tenure.","{
  ""rewritten_claims"": [
    ""says it’s ‘bad news’ Pfizer’s Covid vaccine came during the Trump Admin; says he gon’ work wit’ other governors to stop distribution ‘fore it do damage"",
    ""says it’s ‘bad news’ Pfizer’s Covid vaccine come during the Trump Admin; say he go work with other governors to stop distribution before e do damage"",
    ""says it’s ‘bad news’ Pfizer’s Covid vaccine came during the Trump Admin; says he’s going to work with other governors to stop distribution before it does damage lah""
  ]
}"
tweet-sno-1317,Another example of why it is prudent to let the process run its course: Thousands of Uncounted Votes Found a Week After Election in Puerto Rico,"U.S. Sen. John Cornyn of Texas tweeted about uncounted ballots in Puerto Rico as an example of example of ""why it is prudent to let the process run its course"" in the 2020 U.S. presidential election.","{
  ""rewritten_claims"": [
    ""Another example of why it be wise to let the process play out: Thousands of Uncounted Votes Found a Week After Election in Puerto Rico"",
    ""Nother example why it dey necessary make process finsh: Thousands of Uncounted Votes Found one week afta election for Puerto Rico"",
    ""Another example why it is wise to let the process run its course: Thousands of Uncounted Votes Found a Week After Election in Puerto Rico, lah""
  ]
}"
tweet-sno-1318,"Georgia SoS office says Floyd County would have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","Some 2,600 uncounted votes, a majority of which were cast for U.S. President Donald Trump, were found in Floyd County, Georgia, moving the president about 800 votes closer to President-elect Joe Biden's tally in the 2020 general election.","{
""rewritten_claims"": [
""Aight, Georgia SoS office say Floyd County woulda figured out 'bout the 2,600 extra votes without the audit 'cause more folks had checked in than the votes they tallied, and they was already on it."",
""Georgia SoS office dey talk say Floyd County go discover the 2,600 extra votes without the audit because the number of voters wey don check in pass the tally, and dem don already dey look into am."",
""Georgia SoS office says Floyd County would have found the 2,600 extra votes without the audit 'cause more people had checked in than the tally, and they were already investigating it.""
]
}"
tweet-sno-1319,"BREAKING: A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","Some 2,600 uncounted votes, a majority of which were cast for U.S. President Donald Trump, were found in Floyd County, Georgia, moving the president about 800 votes closer to President-elect Joe Biden's tally in the 2020 general election.","{
  ""rewritten_claims"": [
    ""BREAKIN': Dey did a recount in Georgia's presidential race an' found ova 2,600 ballots in Floyd County dat wasn’t counted befo’. Dis prolly helpin' President Donald Trump close his 14,000-vote gap to Joe Biden."",
    ""BREAKING: Dem recount for Georgia presidential race find more dan 2,600 ballots for Floyd County wey dem no count before. E fit help President Donald Trump reduce him 14,000-vote deficit to Joe Biden."",
    ""BREAKING: Got recount in Georgia’s presidential race, found over 2,600 ballots in Floyd County that haven’t been tallied previously, likely helping President Donald Trump cut down his 14,000-vote deficit to Joe Biden.""
  ]
}"
tweet-sno-1320,Look at the size of this crowd down Pennsylvania Ave. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,"More than one million people took part in a pro-Donald Trump march in Washington, D.C., on Nov. 14, 2020.","{
""rewritten_claims"": [
""Look at the size of this crowd down Pennsylvania Ave. More than a MILLION folks showed up to support this President. Meanwhile Biden can't even fill 36 circles. #MillionMAGAMarch"",
""See the big big crowd for Pennsylvania Avenue. More than one million people come support this President. Biden no fit even fill 36 circles. #MillionMAGAMarch"",
""See the crowd size along Pennsylvania Ave. Got over a MILLION people supporting this President lah. Meanwhile Biden also can't fill 36 circles. #MillionMAGAMarch""
]
}"
tweet-sno-1321,"File under: Wait, WHAT? From: NewsMax (via The Righting) ""President Trump should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition…This would give Pence a head start on securing the Republican nomination in 2024.","The conservative news website Newsmax published a column that suggested U.S. President Donald Trump should ""retire immediately,"" letting Vice President Mike Pence handle the transition to the incoming Biden-Harris administration.","{
  ""rewritten_claims"": [
    ""File unda: Wait, WHAAAT? From: NewsMax (via The Righting) \""Prez Trump oughta retire right now an' let Mike Pence concede da election, move inta da White House, an' take care of da transition...This would giv' Pence a head staht on securin' da Republican nomination in 2024."",
    ""File under: Wait, WHAAA? From: NewsMax (via The Righting) \""President Trump suppose retire immediately and let Mike Pence concede the election, enter the White House, and manage the transition...This go give Pence a head start on securing the Republican nomination in 2024."",
    ""File under: Wait, WHAT? From: NewsMax (via The Righting) \""President Trump should retire immediately and let Mike Pence concede the election, move into the White House, and handle the transition...This would give Pence a head start on securing the Republican nomination in 2024.""
  ]
}"
tweet-sno-1322,"Right wing Newsmax, which is owned by Trump’s friend Chris Ruddy, suggesting he retire: “To avoid all this unpleasantness President Trump should retire immediately and let Mike Pence concede the election, occupy the White House and handle the transition”","The conservative news website Newsmax published a column that suggested U.S. President Donald Trump should ""retire immediately,"" letting Vice President Mike Pence handle the transition to the incoming Biden-Harris administration.","{
  ""rewritten_claims"": [
    ""Right wing Newsmax, owned by Trump’s homeboy Chris Ruddy, sayin' he should step down: 'To avoid all this mess, President Trump should retire now and let Mike Pence take over, concede the election, move into the White House, and handle the transition.'"",
    ""Right wing Newsmax, wey Trump’s padi Chris Ruddy get, dey talk say make he retire: 'To avoid all this wahala, President Trump suppose retire now and make Mike Pence concede the election, enter White House and sort transition.'"",
    ""Right wing Newsmax, which is owned by Trump’s buddy Chris Ruddy, suggesting he should retire: 'To avoid all this trouble, President Trump should retire immediately and let Mike Pence handle the conceding of the election, take over the White House, and manage the transition.'""
  ]
}"
