query_id,original_claim,edited_claim,verifier_scores
tweet-sno-1295,Has anyone happened to hear if Flash Player is going to be supported after December 2020 in?,Has anyone happened to hear if Adobe Reader is going to be supported after December 2020 in?,"{""label"": ""LABEL_1"", ""score"": 0.9993647933006287}"
tweet-sno-1295,Has anyone happened to hear if Flash Player is going to be supported after December 2020 in?,Has anyone happened to hear if Microsoft Silverlight is going to be supported after December 2020 in?,"{""label"": ""LABEL_1"", ""score"": 0.9993528723716736}"
tweet-sno-1295,Has anyone happened to hear if Flash Player is going to be supported after December 2020 in?,Has anyone happened to hear if Java Applet is going to be supported after December 2020 in?,"{""label"": ""LABEL_1"", ""score"": 0.999419093132019}"
tweet-sno-1296,So what exactly happens in December when Flash is no longer supported?,So what exactly happens in January when Flash is no longer supported?,"{""label"": ""LABEL_1"", ""score"": 0.9992940425872803}"
tweet-sno-1296,So what exactly happens in December when Flash is no longer supported?,So what exactly happens in February when Flash is no longer supported?,"{""label"": ""LABEL_1"", ""score"": 0.9993020296096802}"
tweet-sno-1296,So what exactly happens in December when Flash is no longer supported?,So what exactly happens in March when Flash is no longer supported?,"{""label"": ""LABEL_1"", ""score"": 0.9993071556091309}"
tweet-sno-1297,Wait what???? Flash player will no longer be supported inchrome after December 2020? Does that mean I can’t watch YouTube and flash player oriented websites online after December 2020?,Wait what???? Flash player will no longer be supported inchrome after January 2021? Does that mean I can’t watch YouTube and flash player oriented websites online after January 2021?,"{""label"": ""LABEL_1"", ""score"": 0.9994193315505981}"
tweet-sno-1297,Wait what???? Flash player will no longer be supported inchrome after December 2020? Does that mean I can’t watch YouTube and flash player oriented websites online after December 2020?,Wait what???? Flash player will no longer be supported inchrome after March 2021? Does that mean I can’t watch YouTube and flash player oriented websites online after March 2021?,"{""label"": ""LABEL_1"", ""score"": 0.9994227886199951}"
tweet-sno-1297,Wait what???? Flash player will no longer be supported inchrome after December 2020? Does that mean I can’t watch YouTube and flash player oriented websites online after December 2020?,Wait what???? Flash player will no longer be supported inchrome after June 2021? Does that mean I can’t watch YouTube and flash player oriented websites online after June 2021?,"{""label"": ""LABEL_1"", ""score"": 0.999424934387207}"
tweet-sno-1298,Important message for children of #Ireland – #Santa is coming & will be exempt from #Covid restrictions on International Travel. However children should be aware that social distancing guidelines should apply to Santa.,Important message for children of #Canada – #Santa is coming & will be exempt from #Covid restrictions on International Travel. However children should be aware that social distancing guidelines should apply to Santa.,"{""label"": ""LABEL_1"", ""score"": 0.9994970560073853}"
tweet-sno-1298,Important message for children of #Ireland – #Santa is coming & will be exempt from #Covid restrictions on International Travel. However children should be aware that social distancing guidelines should apply to Santa.,Important message for children of #Australia – #Santa is coming & will be exempt from #Covid restrictions on International Travel. However children should be aware that social distancing guidelines should apply to Santa.,"{""label"": ""LABEL_1"", ""score"": 0.9994901418685913}"
tweet-sno-1298,Important message for children of #Ireland – #Santa is coming & will be exempt from #Covid restrictions on International Travel. However children should be aware that social distancing guidelines should apply to Santa.,Important message for children of #Germany – #Santa is coming & will be exempt from #Covid restrictions on International Travel. However children should be aware that social distancing guidelines should apply to Santa.,"{""label"": ""LABEL_1"", ""score"": 0.9994866847991943}"
tweet-sno-1299,🚨 🚨 BREAKING NEWS 🚨 🚨 There is currently a monolith at the top of Pine Mountain in Atascadero!! (Photos by),🚨 🚨 BREAKING NEWS 🚨 🚨 There is currently a monolith at the top of Mount Diablo in Atascadero!! (Photos by),"{""label"": ""LABEL_1"", ""score"": 0.9994468092918396}"
tweet-sno-1299,🚨 🚨 BREAKING NEWS 🚨 🚨 There is currently a monolith at the top of Pine Mountain in Atascadero!! (Photos by),🚨 🚨 BREAKING NEWS 🚨 🚨 There is currently a monolith at the top of Mammoth Mountain in Atascadero!! (Photos by),"{""label"": ""LABEL_1"", ""score"": 0.9994458556175232}"
tweet-sno-1299,🚨 🚨 BREAKING NEWS 🚨 🚨 There is currently a monolith at the top of Pine Mountain in Atascadero!! (Photos by),🚨 🚨 BREAKING NEWS 🚨 🚨 There is currently a monolith at the top of Mount Tamalpais in Atascadero!! (Photos by),"{""label"": ""LABEL_1"", ""score"": 0.9994496703147888}"
tweet-sno-1300,"There’s a viral thread saying LOUIS XIV WAS A PERVERT WHOSE FETISH WAS WATCHING CHILDBIRTH. This is why, it claims, women are made to lie on their backs in childbirth. IT’S BULLSHIT! It was the eminent obstetrician of the 1660s Francois Mauriceau who made this more popular 👇","There’s a viral thread saying LOUIS XIV WAS A PERVERT WHOSE FETISH WAS WATCHING CHILDBIRTH. This is why, it claims, women are made to lie on their backs in childbirth. IT’S BULLSHIT! It was the eminent obstetrician of the 17th century Francois Mauriceau who made this more popular 👇","{""label"": ""LABEL_1"", ""score"": 0.9994522929191589}"
tweet-sno-1300,"There’s a viral thread saying LOUIS XIV WAS A PERVERT WHOSE FETISH WAS WATCHING CHILDBIRTH. This is why, it claims, women are made to lie on their backs in childbirth. IT’S BULLSHIT! It was the eminent obstetrician of the 1660s Francois Mauriceau who made this more popular 👇","There’s a viral thread saying LOUIS XIV WAS A PERVERT WHOSE FETISH WAS WATCHING CHILDBIRTH. This is why, it claims, women are made to lie on their backs in childbirth. IT’S BULLSHIT! It was the eminent obstetrician of the mid-1600s Francois Mauriceau who made this more popular 👇","{""label"": ""LABEL_1"", ""score"": 0.9994556307792664}"
tweet-sno-1300,"There’s a viral thread saying LOUIS XIV WAS A PERVERT WHOSE FETISH WAS WATCHING CHILDBIRTH. This is why, it claims, women are made to lie on their backs in childbirth. IT’S BULLSHIT! It was the eminent obstetrician of the 1660s Francois Mauriceau who made this more popular 👇","There’s a viral thread saying LOUIS XIV WAS A PERVERT WHOSE FETISH WAS WATCHING CHILDBIRTH. This is why, it claims, women are made to lie on their backs in childbirth. IT’S BULLSHIT! It was the eminent obstetrician of the Era of Louis XIV Francois Mauriceau who made this more popular 👇","{""label"": ""LABEL_1"", ""score"": 0.9994514584541321}"
tweet-sno-1301,We know you’re finding it difficult to accept the election result so we projected it onto your golf course with some familiar music,We know you’re finding it difficult to accept the election result so we projected it onto your golf course with some familiar music,"{""label"": ""LABEL_1"", ""score"": 0.9995051622390747}"
tweet-sno-1302,"The article “A closer look at U.S. deaths due to COVID-19,” published in the Science & Technology section on Nov. 22, has been deleted.","The article “A closer look at Canada deaths due to COVID-19,” published in the Science & Technology section on Nov. 22, has been deleted.","{""label"": ""LABEL_1"", ""score"": 0.999376118183136}"
tweet-sno-1302,"The article “A closer look at U.S. deaths due to COVID-19,” published in the Science & Technology section on Nov. 22, has been deleted.","The article “A closer look at Mexico deaths due to COVID-19,” published in the Science & Technology section on Nov. 22, has been deleted.","{""label"": ""LABEL_1"", ""score"": 0.9993651509284973}"
tweet-sno-1302,"The article “A closer look at U.S. deaths due to COVID-19,” published in the Science & Technology section on Nov. 22, has been deleted.","The article “A closer look at United Kingdom deaths due to COVID-19,” published in the Science & Technology section on Nov. 22, has been deleted.","{""label"": ""LABEL_1"", ""score"": 0.9993921518325806}"
tweet-sno-1303," Hahaha,you were on ""Teen Win Lose or Draw."" Cool."," Hahaha,you were on ""Mickey Mouse Club."" Cool.","{""label"": ""LABEL_1"", ""score"": 0.9993863105773926}"
tweet-sno-1303," Hahaha,you were on ""Teen Win Lose or Draw."" Cool."," Hahaha,you were on ""Kids Incorporated."" Cool.","{""label"": ""LABEL_1"", ""score"": 0.999370276927948}"
tweet-sno-1303," Hahaha,you were on ""Teen Win Lose or Draw."" Cool."," Hahaha,you were on ""The All New Mickey Mouse Club."" Cool.","{""label"": ""LABEL_1"", ""score"": 0.9994389414787292}"
tweet-sno-1304,Alittle #flashbackfriday withwhen she was on the 1990 show teen win lose or draw any of you remember that show believe it or not she played against Leonardo Dicaprio who knew…,Alittle #flashbackfriday withwhen she was on the 1989 show teen win lose or draw any of you remember that show believe it or not she played against Leonardo Dicaprio who knew…,"{""label"": ""LABEL_1"", ""score"": 0.9995132684707642}"
tweet-sno-1304,Alittle #flashbackfriday withwhen she was on the 1990 show teen win lose or draw any of you remember that show believe it or not she played against Leonardo Dicaprio who knew…,Alittle #flashbackfriday withwhen she was on the 1991 show teen win lose or draw any of you remember that show believe it or not she played against Leonardo Dicaprio who knew…,"{""label"": ""LABEL_1"", ""score"": 0.9995136260986328}"
tweet-sno-1304,Alittle #flashbackfriday withwhen she was on the 1990 show teen win lose or draw any of you remember that show believe it or not she played against Leonardo Dicaprio who knew…,Alittle #flashbackfriday withwhen she was on the 1992 show teen win lose or draw any of you remember that show believe it or not she played against Leonardo Dicaprio who knew…,"{""label"": ""LABEL_1"", ""score"": 0.9995142221450806}"
tweet-sno-1305,"Teen Win, Lose or Draw – Soleil Moon Frye vs Leonardo DiCaprio (1990)a través de ","Double Dare, Lose or Draw – Soleil Moon Frye vs Leonardo DiCaprio (1990)a través de ","{""label"": ""LABEL_1"", ""score"": 0.9994055032730103}"
tweet-sno-1305,"Teen Win, Lose or Draw – Soleil Moon Frye vs Leonardo DiCaprio (1990)a través de ","Nickelodeon GUTS, Lose or Draw – Soleil Moon Frye vs Leonardo DiCaprio (1990)a través de ","{""label"": ""LABEL_1"", ""score"": 0.9994497895240784}"
tweet-sno-1305,"Teen Win, Lose or Draw – Soleil Moon Frye vs Leonardo DiCaprio (1990)a través de ","Wild & Crazy Kids, Lose or Draw – Soleil Moon Frye vs Leonardo DiCaprio (1990)a través de ","{""label"": ""LABEL_1"", ""score"": 0.999382734298706}"
tweet-sno-1306,"Why won’t Governor, the hapless Governor of Georgia, use his emergency powers, which can be easily done, to overrule his obstinate Secretary of State, and do a match of signatures on envelopes. It will be a “goldmine” of fraud, and we will easily WIN the state….","Why won’t Governor, the hapless Governor of Michigan, use his emergency powers, which can be easily done, to overrule his obstinate Secretary of State, and do a match of signatures on envelopes. It will be a “goldmine” of fraud, and we will easily WIN the state….","{""label"": ""LABEL_1"", ""score"": 0.9994567036628723}"
tweet-sno-1306,"Why won’t Governor, the hapless Governor of Georgia, use his emergency powers, which can be easily done, to overrule his obstinate Secretary of State, and do a match of signatures on envelopes. It will be a “goldmine” of fraud, and we will easily WIN the state….","Why won’t Governor, the hapless Governor of Arizona, use his emergency powers, which can be easily done, to overrule his obstinate Secretary of State, and do a match of signatures on envelopes. It will be a “goldmine” of fraud, and we will easily WIN the state….","{""label"": ""LABEL_1"", ""score"": 0.9994588494300842}"
tweet-sno-1306,"Why won’t Governor, the hapless Governor of Georgia, use his emergency powers, which can be easily done, to overrule his obstinate Secretary of State, and do a match of signatures on envelopes. It will be a “goldmine” of fraud, and we will easily WIN the state….","Why won’t Governor, the hapless Governor of Pennsylvania, use his emergency powers, which can be easily done, to overrule his obstinate Secretary of State, and do a match of signatures on envelopes. It will be a “goldmine” of fraud, and we will easily WIN the state….","{""label"": ""LABEL_1"", ""score"": 0.9994563460350037}"
tweet-sno-1307,"In Detroit, there are FAR MORE VOTES THAN PEOPLE. Nothing can be done to cure that giant scam. I win Michigan!","In Philadelphia, there are FAR MORE VOTES THAN PEOPLE. Nothing can be done to cure that giant scam. I win Michigan!","{""label"": ""LABEL_1"", ""score"": 0.9994373917579651}"
tweet-sno-1307,"In Detroit, there are FAR MORE VOTES THAN PEOPLE. Nothing can be done to cure that giant scam. I win Michigan!","In Atlanta, there are FAR MORE VOTES THAN PEOPLE. Nothing can be done to cure that giant scam. I win Michigan!","{""label"": ""LABEL_1"", ""score"": 0.999440610408783}"
tweet-sno-1307,"In Detroit, there are FAR MORE VOTES THAN PEOPLE. Nothing can be done to cure that giant scam. I win Michigan!","In Milwaukee, there are FAR MORE VOTES THAN PEOPLE. Nothing can be done to cure that giant scam. I win Michigan!","{""label"": ""LABEL_1"", ""score"": 0.9994387030601501}"
tweet-sno-1308,"FLASHBACK: In 2018, President Trump attacked Carrots the turkey for refusing to concede he had lost the vote on the White House turkey pardon contest. ""This was a fair election… unfortunately, Carrots refused to concede and demanded a recount.""","FLASHBACK: In 2017, President Trump attacked Carrots the turkey for refusing to concede he had lost the vote on the White House turkey pardon contest. ""This was a fair election… unfortunately, Carrots refused to concede and demanded a recount.""","{""label"": ""LABEL_1"", ""score"": 0.9994946718215942}"
tweet-sno-1308,"FLASHBACK: In 2018, President Trump attacked Carrots the turkey for refusing to concede he had lost the vote on the White House turkey pardon contest. ""This was a fair election… unfortunately, Carrots refused to concede and demanded a recount.""","FLASHBACK: In 2016, President Trump attacked Carrots the turkey for refusing to concede he had lost the vote on the White House turkey pardon contest. ""This was a fair election… unfortunately, Carrots refused to concede and demanded a recount.""","{""label"": ""LABEL_1"", ""score"": 0.9994978904724121}"
tweet-sno-1308,"FLASHBACK: In 2018, President Trump attacked Carrots the turkey for refusing to concede he had lost the vote on the White House turkey pardon contest. ""This was a fair election… unfortunately, Carrots refused to concede and demanded a recount.""","FLASHBACK: In 2015, President Trump attacked Carrots the turkey for refusing to concede he had lost the vote on the White House turkey pardon contest. ""This was a fair election… unfortunately, Carrots refused to concede and demanded a recount.""","{""label"": ""LABEL_1"", ""score"": 0.9994955062866211}"
tweet-sno-1309,"At 1:30pm AKST this afternoon, the sun will set and Utqiaġvik will enter a 66 day period of polar night. The sun will rise again on January 23rd, 2021. #akwx","At 12:00pm AKST today, the sun will set and Utqiaġvik will enter a 66 day period of polar night. The sun will rise again on January 23rd, 2021. #akwx","{""label"": ""LABEL_1"", ""score"": 0.9993768334388733}"
tweet-sno-1309,"At 1:30pm AKST this afternoon, the sun will set and Utqiaġvik will enter a 66 day period of polar night. The sun will rise again on January 23rd, 2021. #akwx","At 2:45pm AKST later, the sun will set and Utqiaġvik will enter a 66 day period of polar night. The sun will rise again on January 23rd, 2021. #akwx","{""label"": ""LABEL_1"", ""score"": 0.9993798732757568}"
tweet-sno-1309,"At 1:30pm AKST this afternoon, the sun will set and Utqiaġvik will enter a 66 day period of polar night. The sun will rise again on January 23rd, 2021. #akwx","At 3:15pm AKST today, the sun will set and Utqiaġvik will enter a 66 day period of polar night. The sun will rise again on January 23rd, 2021. #akwx","{""label"": ""LABEL_1"", ""score"": 0.9993709921836853}"
tweet-sno-1310,Tyndall is DOD’s First Base to Adopt Robot Dogs – Air Force Magazine. Go!,Eglin is DOD’s First Base to Adopt Robot Dogs – Air Force Magazine. Go!,"{""label"": ""LABEL_1"", ""score"": 0.9994853734970093}"
tweet-sno-1310,Tyndall is DOD’s First Base to Adopt Robot Dogs – Air Force Magazine. Go!,MacDill is DOD’s First Base to Adopt Robot Dogs – Air Force Magazine. Go!,"{""label"": ""LABEL_1"", ""score"": 0.9994876384735107}"
tweet-sno-1310,Tyndall is DOD’s First Base to Adopt Robot Dogs – Air Force Magazine. Go!,Hurlburt Field is DOD’s First Base to Adopt Robot Dogs – Air Force Magazine. Go!,"{""label"": ""LABEL_1"", ""score"": 0.9994887113571167}"
tweet-sno-1311,"“Evidence of voter fraud continues to grow, including 20,000 dead people on the Pennsylvania voters roll and many thousands all over the Country. Now, there has been an artificial number of votes in favor of Joe Biden.” ","“Evidence of voter fraud continues to grow, including 10,000 dead people on the Pennsylvania voters roll and many thousands all over the Country. Now, there has been an artificial number of votes in favor of Joe Biden.” ","{""label"": ""LABEL_1"", ""score"": 0.999487042427063}"
tweet-sno-1311,"“Evidence of voter fraud continues to grow, including 20,000 dead people on the Pennsylvania voters roll and many thousands all over the Country. Now, there has been an artificial number of votes in favor of Joe Biden.” ","“Evidence of voter fraud continues to grow, including 30,000 dead people on the Pennsylvania voters roll and many thousands all over the Country. Now, there has been an artificial number of votes in favor of Joe Biden.” ","{""label"": ""LABEL_1"", ""score"": 0.9994864463806152}"
tweet-sno-1311,"“Evidence of voter fraud continues to grow, including 20,000 dead people on the Pennsylvania voters roll and many thousands all over the Country. Now, there has been an artificial number of votes in favor of Joe Biden.” ","“Evidence of voter fraud continues to grow, including 25,000 dead people on the Pennsylvania voters roll and many thousands all over the Country. Now, there has been an artificial number of votes in favor of Joe Biden.” ","{""label"": ""LABEL_1"", ""score"": 0.9994865655899048}"
tweet-sno-1312,Little #sawwhet owl recovering at #ravensbeardwildlifecenter after being found stuck inside the #RockefellerCenterChristmastree Story onat pm.,Little #sawwhet owl recovering at #ravensbeardwildlifecenter after being found stuck inside the #RockefellerCenterChristmastree Story onat pm.,"{""label"": ""LABEL_1"", ""score"": 0.9995197057723999}"
tweet-sno-1313,"Look at this in Wisconsin! A day AFTER the election, Biden receives a dump of 143,379 votes at 3:42AM, when they learned he was losing badly. This is unbelievable!","Look at this in Michigan! A day AFTER the election, Biden receives a dump of 143,379 votes at 3:42AM, when they learned he was losing badly. This is unbelievable!","{""label"": ""LABEL_1"", ""score"": 0.999482274055481}"
tweet-sno-1313,"Look at this in Wisconsin! A day AFTER the election, Biden receives a dump of 143,379 votes at 3:42AM, when they learned he was losing badly. This is unbelievable!","Look at this in Pennsylvania! A day AFTER the election, Biden receives a dump of 143,379 votes at 3:42AM, when they learned he was losing badly. This is unbelievable!","{""label"": ""LABEL_1"", ""score"": 0.9994853734970093}"
tweet-sno-1313,"Look at this in Wisconsin! A day AFTER the election, Biden receives a dump of 143,379 votes at 3:42AM, when they learned he was losing badly. This is unbelievable!","Look at this in Georgia! A day AFTER the election, Biden receives a dump of 143,379 votes at 3:42AM, when they learned he was losing badly. This is unbelievable!","{""label"": ""LABEL_1"", ""score"": 0.9994818568229675}"
tweet-sno-1314,"The raw data in the server seized by the US military shows Trump won by a landslide 👇🏻👇🏻👇🏻 410!!!!_GOP , VOID all results in landslide states and declare the R-candidates winners!!","The raw data in the server seized by the Germany military shows Trump won by a landslide 👇🏻👇🏻👇🏻 410!!!!_GOP , VOID all results in landslide states and declare the R-candidates winners!!","{""label"": ""LABEL_1"", ""score"": 0.9994931221008301}"
tweet-sno-1314,"The raw data in the server seized by the US military shows Trump won by a landslide 👇🏻👇🏻👇🏻 410!!!!_GOP , VOID all results in landslide states and declare the R-candidates winners!!","The raw data in the server seized by the France military shows Trump won by a landslide 👇🏻👇🏻👇🏻 410!!!!_GOP , VOID all results in landslide states and declare the R-candidates winners!!","{""label"": ""LABEL_1"", ""score"": 0.9995005130767822}"
tweet-sno-1314,"The raw data in the server seized by the US military shows Trump won by a landslide 👇🏻👇🏻👇🏻 410!!!!_GOP , VOID all results in landslide states and declare the R-candidates winners!!","The raw data in the server seized by the Italy military shows Trump won by a landslide 👇🏻👇🏻👇🏻 410!!!!_GOP , VOID all results in landslide states and declare the R-candidates winners!!","{""label"": ""LABEL_1"", ""score"": 0.9995017051696777}"
tweet-sno-1315,Supposedly the Germany server data shows Trump landslide: 410-128 👍,Supposedly the Italy server data shows Trump landslide: 410-128 👍,"{""label"": ""LABEL_1"", ""score"": 0.9994916915893555}"
tweet-sno-1315,Supposedly the Germany server data shows Trump landslide: 410-128 👍,Supposedly the Spain server data shows Trump landslide: 410-128 👍,"{""label"": ""LABEL_1"", ""score"": 0.9994921684265137}"
tweet-sno-1315,Supposedly the Germany server data shows Trump landslide: 410-128 👍,Supposedly the France server data shows Trump landslide: 410-128 👍,"{""label"": ""LABEL_1"", ""score"": 0.9994926452636719}"
tweet-sno-1316,"!says it’s “bad news” Pfizer’s Covid vaccine came during the Trump Admin; says he’s going to work w/ other governors to “stop” distribution “before it does damage""","!says it’s “bad news” Moderna’s Covid vaccine came during the Trump Admin; says he’s going to work w/ other governors to “stop” distribution “before it does damage""","{""label"": ""LABEL_1"", ""score"": 0.9995079040527344}"
tweet-sno-1316,"!says it’s “bad news” Pfizer’s Covid vaccine came during the Trump Admin; says he’s going to work w/ other governors to “stop” distribution “before it does damage""","!says it’s “bad news” Johnson & Johnson’s Covid vaccine came during the Trump Admin; says he’s going to work w/ other governors to “stop” distribution “before it does damage""","{""label"": ""LABEL_1"", ""score"": 0.9994962215423584}"
tweet-sno-1316,"!says it’s “bad news” Pfizer’s Covid vaccine came during the Trump Admin; says he’s going to work w/ other governors to “stop” distribution “before it does damage""","!says it’s “bad news” AstraZeneca’s Covid vaccine came during the Trump Admin; says he’s going to work w/ other governors to “stop” distribution “before it does damage""","{""label"": ""LABEL_1"", ""score"": 0.9994983673095703}"
tweet-sno-1317,Another example of why it is prudent to let the process run its course: Thousands of Uncounted Votes Found a Week After Election in Puerto Rico,Another example of why it is prudent to let the process run its course: Hundreds of Uncounted Votes Found a Week After Election in Puerto Rico,"{""label"": ""LABEL_1"", ""score"": 0.9994739890098572}"
tweet-sno-1317,Another example of why it is prudent to let the process run its course: Thousands of Uncounted Votes Found a Week After Election in Puerto Rico,Another example of why it is prudent to let the process run its course: Dozens of Uncounted Votes Found a Week After Election in Puerto Rico,"{""label"": ""LABEL_1"", ""score"": 0.9994732737541199}"
tweet-sno-1317,Another example of why it is prudent to let the process run its course: Thousands of Uncounted Votes Found a Week After Election in Puerto Rico,Another example of why it is prudent to let the process run its course: Millions of Uncounted Votes Found a Week After Election in Puerto Rico,"{""label"": ""LABEL_1"", ""score"": 0.9994687438011169}"
tweet-sno-1318,"Georgia SoS office says Floyd County would have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","Florida SoS office says Floyd County would have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","{""label"": ""LABEL_1"", ""score"": 0.9994538426399231}"
tweet-sno-1318,"Georgia SoS office says Floyd County would have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","Texas SoS office says Floyd County would have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","{""label"": ""LABEL_1"", ""score"": 0.9994530081748962}"
tweet-sno-1318,"Georgia SoS office says Floyd County would have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","California SoS office says Floyd County would have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","{""label"": ""LABEL_1"", ""score"": 0.9994494318962097}"
tweet-sno-1319,"BREAKING: A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","BREAKING: A recount in Arizona’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","{""label"": ""LABEL_1"", ""score"": 0.9994425177574158}"
tweet-sno-1319,"BREAKING: A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","BREAKING: A recount in Michigan’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","{""label"": ""LABEL_1"", ""score"": 0.9994432330131531}"
tweet-sno-1319,"BREAKING: A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","BREAKING: A recount in Pennsylvania’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","{""label"": ""LABEL_1"", ""score"": 0.9994418025016785}"
tweet-sno-1320,Look at the size of this crowd down Pennsylvania Ave. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,Look at the size of this crowd down Constitution Ave. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,"{""label"": ""LABEL_1"", ""score"": 0.9994807839393616}"
tweet-sno-1320,Look at the size of this crowd down Pennsylvania Ave. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,Look at the size of this crowd down Independence Ave. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,"{""label"": ""LABEL_1"", ""score"": 0.9994756579399109}"
tweet-sno-1320,Look at the size of this crowd down Pennsylvania Ave. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,Look at the size of this crowd down 14th Street. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,"{""label"": ""LABEL_1"", ""score"": 0.9994884729385376}"
tweet-sno-1321,"File under: Wait, WHAT? From: NewsMax (via The Righting) ""President Trump should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition…This would give Pence a head start on securing the Republican nomination in 2024.","File under: Wait, WHAT? From: The Daily Caller (via The Righting) ""President Trump should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition…This would give Pence a head start on securing the Republican nomination in 2024.","{""label"": ""LABEL_1"", ""score"": 0.9995051622390747}"
tweet-sno-1321,"File under: Wait, WHAT? From: NewsMax (via The Righting) ""President Trump should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition…This would give Pence a head start on securing the Republican nomination in 2024.","File under: Wait, WHAT? From: Breitbart (via The Righting) ""President Trump should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition…This would give Pence a head start on securing the Republican nomination in 2024.","{""label"": ""LABEL_1"", ""score"": 0.9995074272155762}"
tweet-sno-1321,"File under: Wait, WHAT? From: NewsMax (via The Righting) ""President Trump should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition…This would give Pence a head start on securing the Republican nomination in 2024.","File under: Wait, WHAT? From: The Blaze (via The Righting) ""President Trump should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition…This would give Pence a head start on securing the Republican nomination in 2024.","{""label"": ""LABEL_1"", ""score"": 0.9995051622390747}"
tweet-sno-1322,"Right wing Newsmax, which is owned by Trump’s friend Chris Ruddy, suggesting he retire: “To avoid all this unpleasantness President Trump should retire immediately and let Mike Pence concede the election, occupy the White House and handle the transition”","Right wing Fox News, which is owned by Trump’s friend Chris Ruddy, suggesting he retire: “To avoid all this unpleasantness President Trump should retire immediately and let Mike Pence concede the election, occupy the White House and handle the transition”","{""label"": ""LABEL_1"", ""score"": 0.9995046854019165}"
tweet-sno-1322,"Right wing Newsmax, which is owned by Trump’s friend Chris Ruddy, suggesting he retire: “To avoid all this unpleasantness President Trump should retire immediately and let Mike Pence concede the election, occupy the White House and handle the transition”","Right wing OANN, which is owned by Trump’s friend Chris Ruddy, suggesting he retire: “To avoid all this unpleasantness President Trump should retire immediately and let Mike Pence concede the election, occupy the White House and handle the transition”","{""label"": ""LABEL_1"", ""score"": 0.999510645866394}"
tweet-sno-1322,"Right wing Newsmax, which is owned by Trump’s friend Chris Ruddy, suggesting he retire: “To avoid all this unpleasantness President Trump should retire immediately and let Mike Pence concede the election, occupy the White House and handle the transition”","Right wing Breitbart, which is owned by Trump’s friend Chris Ruddy, suggesting he retire: “To avoid all this unpleasantness President Trump should retire immediately and let Mike Pence concede the election, occupy the White House and handle the transition”","{""label"": ""LABEL_1"", ""score"": 0.9995028972625732}"
tweet-sno-1323," you were my favorite media outlet until this! ""To avoid all this unpleasantness, President Trump should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition."""," you were my favorite media outlet until this! ""To avoid all this unpleasantness, President Biden should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition.""","{""label"": ""LABEL_1"", ""score"": 0.9995118379592896}"
tweet-sno-1323," you were my favorite media outlet until this! ""To avoid all this unpleasantness, President Trump should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition."""," you were my favorite media outlet until this! ""To avoid all this unpleasantness, President Obama should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition.""","{""label"": ""LABEL_1"", ""score"": 0.9995157718658447}"
