query_id,query,target,tokens_to_replace,replaced_token
tweet-sno-1266,"Perhaps the biggest difference between 2016 and 2020 is, despite the fact that I went from 63,000,000 Votes to 75,000,000 Votes, a record 12,000,000 Vote increase. Obama went down 3,000,000 Votes, and won. Rigged Election!!!","President Trump's losing the election despite receiving millions more votes in 2020 than in 2016 is indicative of a ""rigged election.""","[{""token"": ""2016"", ""type"": ""DATE"", ""description"": ""Absolute or relative dates or periods""}, {""token"": ""2020"", ""type"": ""DATE"", ""description"": ""Absolute or relative dates or periods""}, {""token"": ""63,000,000"", ""type"": ""CARDINAL"", ""description"": ""Numerals that do not fall under another type""}, {""token"": ""75,000,000"", ""type"": ""CARDINAL"", ""description"": ""Numerals that do not fall under another type""}, {""token"": ""12,000,000"", ""type"": ""CARDINAL"", ""description"": ""Numerals that do not fall under another type""}, {""token"": ""Obama"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""3,000,000"", ""type"": ""CARDINAL"", ""description"": ""Numerals that do not fall under another type""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""2016"",
      ""replacements"": [""2012"", ""2008"", ""2004""]
    },
    {
      ""token"": ""2020"",
      ""replacements"": [""2016"", ""2024"", ""2028""]
    },
    {
      ""token"": ""63,000,000"",
      ""replacements"": [""65,000,000"", ""60,000,000"", ""62,000,000""]
    }
  ]
}"
tweet-sno-1267,North Face denies order for jackets from the oil and gas industry. Their jackets have oil and gas products in them.,"The North Face refused to fulfill a clothing order to Innovex Downhole Solutions, a Houston-based oil and gas company, over concerns about the company’s environmental practices.","[{""token"": ""North Face"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""North Face"",
      ""replacements"": [
        ""Patagonia"",
        ""Columbia Sportswear"",
        ""Arc'teryx""
      ]
    }
  ]
}"
tweet-sno-1268,"Alex Jones at the pro-Trump march in Washington, DC: ""Joe Biden is a globalist, and Joe Biden will be removed, one way or another!""","Conspiracy theorist Alex Jones said President-elect Joe Biden will be ""removed"" from office ""one way or another.""","[{""token"": ""Alex Jones"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""pro-Trump"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}, {""token"": ""Washington, DC"", ""type"": ""GPE"", ""description"": ""Countries, cities, states""}, {""token"": ""Joe Biden"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""Joe Biden"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""one"", ""type"": ""CARDINAL"", ""description"": ""Numerals that do not fall under another type""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Alex Jones"",
      ""replacements"": [""James O'Keefe"", ""Mike Lindell"", ""Rudy Giuliani""]
    },
    {
      ""token"": ""pro-Trump"",
      ""replacements"": [""Stop the Steal"", ""Patriot"", ""MAGA""]
    },
    {
      ""token"": ""Washington, DC"",
      ""replacements"": [""New York City"", ""Houston"", ""Los Angeles""]
    }
  ]
}"
tweet-sno-1269,Is the island in the Allstate commercial a real place? I want to live there,A real island was shown in an Allstate television advertisement in 2020.,"[{""token"": ""Allstate"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Allstate"",
      ""replacements"": [""Geico"", ""Progressive"", ""State Farm""]
    }
  ]
}"
tweet-sno-1270,The small island with 2 lighthouses & the guy driving a classic Land Rover in the Allstate commercial – is it real? Where is it? Maine? New Brunswick?,A real island was shown in an Allstate television advertisement in 2020.,"[{""token"": ""2"", ""type"": ""CARDINAL"", ""description"": ""Numerals that do not fall under another type""}, {""token"": ""Land Rover"", ""type"": ""PRODUCT"", ""description"": ""Vehicles, weapons, foods, etc. (Not services)""}, {""token"": ""Allstate"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}, {""token"": ""Maine"", ""type"": ""GPE"", ""description"": ""Countries, cities, states""}, {""token"": ""New Brunswick"", ""type"": ""GPE"", ""description"": ""Countries, cities, states""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""2"",
      ""replacements"": [""3"", ""4"", ""5""]
    },
    {
      ""token"": ""Land Rover"",
      ""replacements"": [""Jeep"", ""Toyota"", ""Ford""]
    },
    {
      ""token"": ""Allstate"",
      ""replacements"": [""Geico"", ""State Farm"", ""Progressive""]
    }
  ]
}"
tweet-sno-1271,"BREAKING: Christmas Eve is now a federal holiday in 2020, according to an executive order signed Friday by President Trump.","On Dec. 11, 2020, U.S. President Donald Trump issued an executive order designating Christmas Eve 2020 as a federal holiday.","[{""token"": ""2020"", ""type"": ""DATE"", ""description"": ""Absolute or relative dates or periods""}, {""token"": ""Friday"", ""type"": ""DATE"", ""description"": ""Absolute or relative dates or periods""}, {""token"": ""Trump"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""2020"",
      ""replacements"": [""2021"", ""2022"", ""2023""]
    },
    {
      ""token"": ""Friday"",
      ""replacements"": [""Monday"", ""Wednesday"", ""Saturday""]
    },
    {
      ""token"": ""Trump"",
      ""replacements"": [""Biden"", ""Obama"", ""Bush""]
    }
  ]
}"
tweet-sno-1272,"Sister Act 3 is in development! 🎤returns to star and produce, withas producer as well. Sister Act 3 will premiere on.","In December 2020, Disney announced that “Sister Act 3” was in production, with Whoopi Goldberg reviving her role of Deloris Van Cartier nearly 30 years later.","[{""token"": ""Sister Act 3"", ""type"": ""LAW"", ""description"": ""Named documents made into laws ""}, {""token"": ""Sister Act 3"", ""type"": ""WORK_OF_ART"", ""description"": ""Titles of books, songs, etc. ""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Sister Act 3"",
      ""replacements"": [
        ""Hocus Pocus 2"",
        ""Enchanted 2"",
        ""The Princess Diaries 3""
      ]
    }
  ]
}"
tweet-sno-1273,"Coming exclusively tois Hocus Pocus 2, the spooky sequel to the 1993 Halloween classic!is set to direct.","Disney announced a sequel to ""Hocus Pocus.""","[{""token"": ""Hocus Pocus 2"", ""type"": ""WORK_OF_ART"", ""description"": ""Titles of books, songs, etc. ""}, {""token"": ""1993"", ""type"": ""DATE"", ""description"": ""Absolute or relative dates or periods""}, {""token"": ""Halloween"", ""type"": ""EVENT"", ""description"": ""Named hurricanes, battles, wars, sports events, etc.""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Hocus Pocus 2"",
      ""replacements"": [""Hocus Pocus: The Return"", ""Hocus Pocus: The Next Chapter"", ""Hocus Pocus: Spooky Revival""]
    },
    {
      ""token"": ""1993"",
      ""replacements"": [""1992"", ""1994"", ""1995""]
    },
    {
      ""token"": ""Halloween"",
      ""replacements"": [""Thanksgiving"", ""Christmas"", ""Easter""]
    }
  ]
}"
tweet-sno-1274,"A shopping center owner is suing a Chick-fil-A restaurant, claiming that the restaurant’s drive-thru has become so popular that cars backflow into the center’s aisles. Stay updated on Toledo-area news by downloading #BladeNewsSlide 📲",A man sued the Chick-fil-A chain because of its restaurants' long drive-thru lines.,"[{""token"": ""Chick-fil-A"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}, {""token"": ""Toledo"", ""type"": ""GPE"", ""description"": ""Countries, cities, states""}, {""token"": ""BladeNewsSlide"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Chick-fil-A"",
      ""replacements"": [""McDonald's"", ""Starbucks"", ""Taco Bell""]
    },
    {
      ""token"": ""Toledo"",
      ""replacements"": [""Cleveland"", ""Detroit"", ""Cincinnati""]
    },
    {
      ""token"": ""BladeNewsSlide"",
      ""replacements"": [""NewsNow"", ""InfoUpdate"", ""CityDaily""]
    }
  ]
}"
tweet-sno-1275,Costco loses an estimated $30 to $40 million a year by sticking to their $4.99 price for rotisserie chicken. They'd rather keep members happy and foot traffic high.,Costco loses an estimated $30 to $40 million a year by keeping rotisserie chickens at $4.99 each. But the company would rather keep members happy and foot traffic high.,"[{""token"": ""Costco"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}, {""token"": ""an estimated $30 to $40 million"", ""type"": ""MONEY"", ""description"": ""Monetary values, including unit""}, {""token"": ""4.99"", ""type"": ""MONEY"", ""description"": ""Monetary values, including unit""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Costco"",
      ""replacements"": [""Walmart"", ""Target"", ""Sam's Club""]
    },
    {
      ""token"": ""an estimated $30 to $40 million"",
      ""replacements"": [""$25 to $35 million"", ""$35 to $45 million"", ""$28 to $38 million""]
    },
    {
      ""token"": ""4.99"",
      ""replacements"": [""3.99"", ""5.99"", ""4.49""]
    }
  ]
}"
tweet-sno-1276,"No Presidential candidate ever came even close to losing an Election who won Iowa, Florida and Ohio. I won all three, by a lot!","Donald Trump was the first candidate to lose a presidential election despite winning in Ohio, Florida, and Iowa.","[{""token"": ""Iowa"", ""type"": ""GPE"", ""description"": ""Countries, cities, states""}, {""token"": ""Florida"", ""type"": ""GPE"", ""description"": ""Countries, cities, states""}, {""token"": ""Ohio"", ""type"": ""GPE"", ""description"": ""Countries, cities, states""}, {""token"": ""three"", ""type"": ""CARDINAL"", ""description"": ""Numerals that do not fall under another type""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Iowa"",
      ""replacements"": [""Michigan"", ""Wisconsin"", ""Minnesota""]
    },
    {
      ""token"": ""Florida"",
      ""replacements"": [""Texas"", ""North Carolina"", ""Georgia""]
    },
    {
      ""token"": ""Ohio"",
      ""replacements"": [""Pennsylvania"", ""Arizona"", ""Nevada""]
    }
  ]
}"
tweet-sno-1277,NEW YORKERS: Today I learned the design for these radiators came about during the Spanish flu pandemic of 1918. Engineers wanted to keep an apartment warm while ventilating the space from airborne illnesses because THEY WERE MEANT TO BE KEPT ON WITH THE WINDOWS FULLY OPEN (!!!!),Some steam radiators built in older apartment buildings in cities like New York were designed to keep dwellings warm with windows open due to the 1918 pandemic.,"[{""token"": ""Today"", ""type"": ""DATE"", ""description"": ""Absolute or relative dates or periods""}, {""token"": ""Spanish"", ""type"": ""NORP"", ""description"": ""Nationalities or religious or political groups""}, {""token"": ""1918"", ""type"": ""DATE"", ""description"": ""Absolute or relative dates or periods""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Today"",
      ""replacements"": [
        ""Yesterday"",
        ""Last week"",
        ""Recently""
      ]
    },
    {
      ""token"": ""Spanish"",
      ""replacements"": [
        ""American"",
        ""European"",
        ""German""
      ]
    },
    {
      ""token"": ""1918"",
      ""replacements"": [
        ""1920"",
        ""1921"",
        ""1922""
      ]
    }
  ]
}"
tweet-sno-1278, very disappointed with today's bacon egg Mc Muffin!! No proper egg and it was still frozen cold!!,McDonald's breakfast menu items use frozen eggs.,"[{""token"": ""Mc Muffin"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Mc Muffin"",
      ""replacements"": [""Egg McMuffin"", ""Sausage McMuffin"", ""McGriddle""]
    }
  ]
}"
tweet-sno-1279,Rep. Louie Gohmert’s tooth just fell out at his press conference.,A video shows U.S. Rep. Louie Gohmert's tooth falling out during a live news conference.,"[{""token"": ""Louie Gohmert\u2019s"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Louie Gohmert’s"",
      ""replacements"": [""Nancy Pelosi’s"", ""Mitch McConnell’s"", ""Chuck Schumer’s""]
    }
  ]
}"
tweet-sno-1280,"Joe Biden is asked about his disagreements with Kamala Harris on certain issues: ""Like I told Barack, if I reach something where there's a fundamental disagreement we have based on a moral principle, I'll develop some disease and say I have to resign.""","Regarding what he would do if he disagreed with Vice President-elect Kamala Harris, U.S. President-elect Joe Biden said: “Like I told Barack, if I reach something where there’s a fundamental disagreement we have based on a moral principle, I’ll develop some disease and say I have to resign.""","[{""token"": ""Joe Biden"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""Kamala Harris"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""Barack"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Joe Biden"",
      ""replacements"": [""Donald Trump"", ""Bernie Sanders"", ""Elizabeth Warren""]
    },
    {
      ""token"": ""Kamala Harris"",
      ""replacements"": [""Mike Pence"", ""Nancy Pelosi"", ""Mitt Romney""]
    },
    {
      ""token"": ""Barack"",
      ""replacements"": [""George"", ""Bill"", ""Ronald""]
    }
  ]
}"
tweet-sno-1281,The time Indiana Jones caused an avalanche with his saxophone.,"Indiana Jones, portrayed by Harrison Ford, once defeated a group of villains by playing a saxophone.","[{""token"": ""Indiana Jones"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Indiana Jones"",
      ""replacements"": [""Lara Croft"", ""Rick O'Connell"", ""Nathan Drake""]
    }
  ]
}"
tweet-sno-1282,Just for you completist out there. I remembered today that Indiana Jones once beat some villains by jamming on a saxophone.,"Indiana Jones, portrayed by Harrison Ford, once defeated a group of villains by playing a saxophone.","[{""token"": ""today"", ""type"": ""DATE"", ""description"": ""Absolute or relative dates or periods""}, {""token"": ""Indiana Jones"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""today"",
      ""replacements"": [""yesterday"", ""recently"", ""last week""]
    },
    {
      ""token"": ""Indiana Jones"",
      ""replacements"": [""Han Solo"", ""Rick Deckard"", ""Dr. Henry Walton""]
    }
  ]
}"
tweet-sno-1283,We all remember that time Indiana Jones defeated 3 men with a saxophone.,"Indiana Jones, portrayed by Harrison Ford, once defeated a group of villains by playing a saxophone.","[{""token"": ""Indiana Jones"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""3"", ""type"": ""CARDINAL"", ""description"": ""Numerals that do not fall under another type""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Indiana Jones"",
      ""replacements"": [""Sherlock Holmes"", ""James Bond"", ""Lara Croft""]
    },
    {
      ""token"": ""3"",
      ""replacements"": [""4"", ""5"", ""6""]
    }
  ]
}"
tweet-sno-1284,"HOLY SHIT. I present to you Harrison Ford as a bearded Indiana Jones, learning the blues from, then looking straight into camera and using a saxophone TO CAUSE AN AVALANCHE, YOU ARE WELCOME TWITTER","Indiana Jones, portrayed by Harrison Ford, once defeated a group of villains by playing a saxophone.","[{""token"": ""Harrison Ford"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""Indiana Jones"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Harrison Ford"",
      ""replacements"": [""Tom Hanks"", ""Leonardo DiCaprio"", ""Brad Pitt""]
    },
    {
      ""token"": ""Indiana Jones"",
      ""replacements"": [""James Bond"", ""Sherlock Holmes"", ""Jason Bourne""]
    }
  ]
}"
tweet-sno-1285,"1/ There will be no update today. At 8:30 am this morning, state police came into my house and took all my hardware and tech. They were serving a warrant on my computer after DOH filed a complaint. They pointed a gun in my face. They pointed guns at my kids..","In December 2020, Florida state police ""raided"" the home of Rebekah Jones, executing a search warrant and confiscating electronic devices.","[{""token"": ""1/"", ""type"": ""CARDINAL"", ""description"": ""Numerals that do not fall under another type""}, {""token"": ""today"", ""type"": ""DATE"", ""description"": ""Absolute or relative dates or periods""}, {""token"": ""8:30 am this morning"", ""type"": ""TIME"", ""description"": ""Times smaller than a day""}, {""token"": ""DOH"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""1/"",
      ""replacements"": [""2/"", ""3/"", ""4/""]
    },
    {
      ""token"": ""today"",
      ""replacements"": [""yesterday"", ""tomorrow"", ""this week""]
    },
    {
      ""token"": ""8:30 am this morning"",
      ""replacements"": [""7:00 am this morning"", ""9:15 am this morning"", ""6:45 am this morning""]
    }
  ]
}"
tweet-sno-1286,"Lmaoapparently asked Sally Ride, the first woman in space, if ONE HUNDRED tampons would be enough for a week in space and if she needed more 😭😭 they actually didn’t know how many tampons women used.","In advance of her 1984 mission aboard the space shuttle Challenger, NASA engineers asked Sally Ride if 100 tampons would be enough for two weeks in space.","[{""token"": ""Lmaoapparently"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""Sally Ride"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""first"", ""type"": ""ORDINAL"", ""description"": ""\u201cfirst\u201d, \u201csecond\u201d""}, {""token"": ""a week"", ""type"": ""DATE"", ""description"": ""Absolute or relative dates or periods""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Lmaoapparently"",
      ""replacements"": [""NASAofficial"", ""space_engineer"", ""space_researcher""]
    },
    {
      ""token"": ""Sally Ride"",
      ""replacements"": [""Mae Jemison"", ""Valentina Tereshkova"", ""Christa McAuliffe""]
    },
    {
      ""token"": ""first"",
      ""replacements"": [""second"", ""third"", ""fourth""]
    }
  ]
}"
tweet-sno-1289,Saying my pleasure before they do at Chick-fil-A does not get you a free ice cream trust me I got the weirdest look 😭😂,"If a customer says ""my pleasure"" to a Chick-fil-A employee, they are entitled to a discount, a free ice cream menu item, or free food altogether.","[{""token"": ""Chick-fil-A"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Chick-fil-A"",
      ""replacements"": [""McDonald's"", ""Burger King"", ""Wendy's""]
    }
  ]
}"
tweet-sno-1291,"President-elect Joe Biden says he'd ""be happy"" to join former Presidents Obama, Bush and Clinton in getting a Covid vaccine in public to prove it's safe. ""When Dr. Fauci says we have a vaccine that is safe, that's the moment in which I will stand before the public and say that""",U.S. President-elect Joe Biden said he will get the COVID-19 vaccination in public on television.,"[{""token"": ""Joe Biden"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""Obama"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""Bush"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""Clinton"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""Covid"", ""type"": ""EVENT"", ""description"": ""Named hurricanes, battles, wars, sports events, etc.""}, {""token"": ""Fauci"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Joe Biden"",
      ""replacements"": [""Kamala Harris"", ""Mike Pence"", ""Nancy Pelosi""]
    },
    {
      ""token"": ""Obama"",
      ""replacements"": [""Carter"", ""Reagan"", ""Clinton""]
    },
    {
      ""token"": ""Bush"",
      ""replacements"": [""Ford"", ""Nixon"", ""Johnson""]
    }
  ]
}"
tweet-sno-1292,"It is also beyond the pale that Rep Matt Putz – I mean– would participate in this. What a fool. Matt – You are not welcome in New Jersey, and frankly I don’t ever want you back in this state.","New Jersey Gov. Phil Murphy called Florida Rep. Matt Gaetz the name ""Matt Putz"" and a ""fool.""","[{""token"": ""Matt Putz"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""Matt"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""New Jersey"", ""type"": ""GPE"", ""description"": ""Countries, cities, states""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Matt Putz"",
      ""replacements"": [
        ""John Doe"",
        ""Jane Smith"",
        ""Chris Evans""
      ]
    },
    {
      ""token"": ""Matt"",
      ""replacements"": [
        ""John"",
        ""Jane"",
        ""Chris""
      ]
    },
    {
      ""token"": ""New Jersey"",
      ""replacements"": [
        ""California"",
        ""Texas"",
        ""Florida""
      ]
    }
  ]
}"
tweet-sno-1293,LIGHTS ON and delivering food and water to our passengers! Thank youwithfor opening on a SUNDAY! #ChristmasMiracle,"At least one Chick-fil-A restaurant ""broke from tradition"" and opened on a Sunday.","[{""token"": ""SUNDAY"", ""type"": ""DATE"", ""description"": ""Absolute or relative dates or periods""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""SUNDAY"",
      ""replacements"": [""NEW YEAR'S DAY"", ""INDEPENDENCE DAY"", ""LABOR DAY""]
    }
  ]
}"
tweet-sno-1294,Is drake really making a candle that smells like him? I hope jay is ready to drop $80 on it. 😇,"Drake released a scented candle that ""actually smells like Drake.""","[{""token"": ""80"", ""type"": ""MONEY"", ""description"": ""Monetary values, including unit""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""80"",
      ""replacements"": [""50"", ""100"", ""75""]
    }
  ]
}"
tweet-sno-1295,Has anyone happened to hear if Flash Player is going to be supported after December 2020 in?,Adobe announced that Flash Player would no longer be supported.,"[{""token"": ""Flash Player"", ""type"": ""WORK_OF_ART"", ""description"": ""Titles of books, songs, etc. ""}, {""token"": ""December 2020"", ""type"": ""DATE"", ""description"": ""Absolute or relative dates or periods""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Flash Player"",
      ""replacements"": [
        ""Silverlight"",
        ""Java Applets"",
        ""Shockwave""
      ]
    },
    {
      ""token"": ""December 2020"",
      ""replacements"": [
        ""January 2021"",
        ""October 2020"",
        ""March 2021""
      ]
    }
  ]
}"
tweet-sno-1296,So what exactly happens in December when Flash is no longer supported?,Adobe announced that Flash Player would no longer be supported.,"[{""token"": ""December"", ""type"": ""DATE"", ""description"": ""Absolute or relative dates or periods""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""December"",
      ""replacements"": [""January"", ""July"", ""2021""]
    }
  ]
}"
tweet-sno-1297,Wait what???? Flash player will no longer be supported inchrome after December 2020? Does that mean I can’t watch YouTube and flash player oriented websites online after December 2020?,Adobe announced that Flash Player would no longer be supported.,"[{""token"": ""December 2020"", ""type"": ""DATE"", ""description"": ""Absolute or relative dates or periods""}, {""token"": ""YouTube"", ""type"": ""PRODUCT"", ""description"": ""Vehicles, weapons, foods, etc. (Not services)""}, {""token"": ""December 2020"", ""type"": ""DATE"", ""description"": ""Absolute or relative dates or periods""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""December 2020"",
      ""replacements"": [""January 2021"", ""June 2020"", ""August 2021""]
    },
    {
      ""token"": ""YouTube"",
      ""replacements"": [""Vimeo"", ""Dailymotion"", ""Hulu""]
    },
    {
      ""token"": ""December 2020"",
      ""replacements"": [""January 2021"", ""June 2020"", ""August 2021""]
    }
  ]
}"
tweet-sno-1298,Important message for children of #Ireland – #Santa is coming & will be exempt from #Covid restrictions on International Travel. However children should be aware that social distancing guidelines should apply to Santa.,"Ireland Foreign Minister Simon Coveney declared in a Nov. 26, 2020, statement that Santa Claus is considered an essential worker, granting him exemption from self-quarantine to deliver Christmas presents.","[{""token"": ""Ireland"", ""type"": ""GPE"", ""description"": ""Countries, cities, states""}, {""token"": ""Santa"", ""type"": ""GPE"", ""description"": ""Countries, cities, states""}, {""token"": ""International Travel"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}, {""token"": ""Santa"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Ireland"",
      ""replacements"": [""United Kingdom"", ""Canada"", ""Australia""]
    },
    {
      ""token"": ""Santa"",
      ""replacements"": [""Saint Nicholas"", ""Father Christmas"", ""Kris Kringle""]
    },
    {
      ""token"": ""International Travel"",
      ""replacements"": [""Domestic Travel"", ""Public Transport"", ""Air Travel""]
    }
  ]
}"
tweet-sno-1299,🚨 🚨 BREAKING NEWS 🚨 🚨 There is currently a monolith at the top of Pine Mountain in Atascadero!! (Photos by),"A new mysterious ""monolith"" was found in California.","[{""token"": ""Pine Mountain"", ""type"": ""LOC"", ""description"": ""Non-GPE locations, mountain ranges, bodies of water""}, {""token"": ""Atascadero"", ""type"": ""GPE"", ""description"": ""Countries, cities, states""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Pine Mountain"",
      ""replacements"": [""Mount Diablo"", ""El Capitan"", ""Mount Tamalpais""]
    },
    {
      ""token"": ""Atascadero"",
      ""replacements"": [""San Francisco"", ""Los Angeles"", ""San Diego""]
    }
  ]
}"
tweet-sno-1300,"There’s a viral thread saying LOUIS XIV WAS A PERVERT WHOSE FETISH WAS WATCHING CHILDBIRTH. This is why, it claims, women are made to lie on their backs in childbirth. IT’S BULLSHIT! It was the eminent obstetrician of the 1660s Francois Mauriceau who made this more popular 👇",King Louis XIV had a fetish for watching women give birth and required that they do so lying on their back so that he could have an unobstructed view.,"[{""token"": ""1660s"", ""type"": ""DATE"", ""description"": ""Absolute or relative dates or periods""}, {""token"": ""Francois Mauriceau"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""1660s"",
      ""replacements"": [
        ""1670s"",
        ""1680s"",
        ""1690s""
      ]
    },
    {
      ""token"": ""Francois Mauriceau"",
      ""replacements"": [
        ""Julien Clement"",
        ""Pierre Dionis"",
        ""Jacques Leger""
      ]
    }
  ]
}"
tweet-sno-1302,"The article “A closer look at U.S. deaths due to COVID-19,” published in the Science & Technology section on Nov. 22, has been deleted.","An article titled “COVID-19 Deaths: A Look at U.S. Data” was published in the Johns Hopkins student-run newspaper on Nov. 22, 2020, and subsequently retracted.","[{""token"": ""U.S."", ""type"": ""GPE"", ""description"": ""Countries, cities, states""}, {""token"": ""COVID-19"", ""type"": ""EVENT"", ""description"": ""Named hurricanes, battles, wars, sports events, etc.""}, {""token"": ""Science & Technology"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}, {""token"": ""Nov. 22"", ""type"": ""DATE"", ""description"": ""Absolute or relative dates or periods""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""U.S."",
      ""replacements"": [""Canada"", ""United Kingdom"", ""Australia""]
    },
    {
      ""token"": ""COVID-19"",
      ""replacements"": [""H1N1"", ""SARS"", ""MERS""]
    },
    {
      ""token"": ""Science & Technology"",
      ""replacements"": [""Health & Wellness"", ""Research & Development"", ""Innovation & Industry""]
    }
  ]
}"
tweet-sno-1303," Hahaha,you were on ""Teen Win Lose or Draw."" Cool.",Actor Leonardo DiCaprio appeared on a Disney Channel game show.,"[{""token"": ""Teen Win Lose or Draw"", ""type"": ""WORK_OF_ART"", ""description"": ""Titles of books, songs, etc. ""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Teen Win Lose or Draw"",
      ""replacements"": [""The Mickey Mouse Club"", ""Kids Incorporated"", ""The All-New Mickey Mouse Club""]
    }
  ]
}"
tweet-sno-1304,Alittle #flashbackfriday withwhen she was on the 1990 show teen win lose or draw any of you remember that show believe it or not she played against Leonardo Dicaprio who knew…,Actor Leonardo DiCaprio appeared on a Disney Channel game show.,"[{""token"": ""1990"", ""type"": ""DATE"", ""description"": ""Absolute or relative dates or periods""}, {""token"": ""Leonardo Dicaprio"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""1990"",
      ""replacements"": [
        ""1989"",
        ""1991"",
        ""early 90s""
      ]
    },
    {
      ""token"": ""Leonardo Dicaprio"",
      ""replacements"": [
        ""Ryan Gosling"",
        ""Christian Bale"",
        ""Joseph Gordon-Levitt""
      ]
    }
  ]
}"
