query_id,original_claim,edited_claim,verifier_scores
tweet-sno-1317,Another example of why it is prudent to let the process run its course: Thousands of Uncounted Votes Found a Week After Election in Puerto Rico,Another example of why it is prudent to let the process run its course: Hundreds of Uncounted Votes Found a Week After Election in Georgia,"{""label"": ""LABEL_1"", ""score"": 0.9994584918022156}"
tweet-sno-1317,Another example of why it is prudent to let the process run its course: Thousands of Uncounted Votes Found a Week After Election in Puerto Rico,Another example of why it is prudent to let the process run its course: Hundreds of Uncounted Votes Found a Week After Election in Michigan,"{""label"": ""LABEL_1"", ""score"": 0.9994511008262634}"
tweet-sno-1317,Another example of why it is prudent to let the process run its course: Thousands of Uncounted Votes Found a Week After Election in Puerto Rico,Another example of why it is prudent to let the process run its course: Hundreds of Uncounted Votes Found a Week After Election in Wisconsin,"{""label"": ""LABEL_1"", ""score"": 0.9994553923606873}"
tweet-sno-1317,Another example of why it is prudent to let the process run its course: Thousands of Uncounted Votes Found a Week After Election in Puerto Rico,Another example of why it is prudent to let the process run its course: Dozens of Uncounted Votes Found a Week After Election in Georgia,"{""label"": ""LABEL_1"", ""score"": 0.9994571805000305}"
tweet-sno-1317,Another example of why it is prudent to let the process run its course: Thousands of Uncounted Votes Found a Week After Election in Puerto Rico,Another example of why it is prudent to let the process run its course: Dozens of Uncounted Votes Found a Week After Election in Michigan,"{""label"": ""LABEL_1"", ""score"": 0.9994496703147888}"
tweet-sno-1317,Another example of why it is prudent to let the process run its course: Thousands of Uncounted Votes Found a Week After Election in Puerto Rico,Another example of why it is prudent to let the process run its course: Dozens of Uncounted Votes Found a Week After Election in Wisconsin,"{""label"": ""LABEL_1"", ""score"": 0.9994544386863708}"
tweet-sno-1317,Another example of why it is prudent to let the process run its course: Thousands of Uncounted Votes Found a Week After Election in Puerto Rico,Another example of why it is prudent to let the process run its course: Millions of Uncounted Votes Found a Week After Election in Georgia,"{""label"": ""LABEL_1"", ""score"": 0.9994513392448425}"
tweet-sno-1317,Another example of why it is prudent to let the process run its course: Thousands of Uncounted Votes Found a Week After Election in Puerto Rico,Another example of why it is prudent to let the process run its course: Millions of Uncounted Votes Found a Week After Election in Michigan,"{""label"": ""LABEL_1"", ""score"": 0.9994440674781799}"
tweet-sno-1317,Another example of why it is prudent to let the process run its course: Thousands of Uncounted Votes Found a Week After Election in Puerto Rico,Another example of why it is prudent to let the process run its course: Millions of Uncounted Votes Found a Week After Election in Wisconsin,"{""label"": ""LABEL_1"", ""score"": 0.9994490742683411}"
tweet-sno-1318,"Georgia SoS office says Floyd County would have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","Florida SoS office says Gwinnett County would have discovered the 3,000 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","{""label"": ""LABEL_1"", ""score"": 0.9994582533836365}"
tweet-sno-1318,"Georgia SoS office says Floyd County would have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","Florida SoS office says Gwinnett County would have discovered the 1,500 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","{""label"": ""LABEL_1"", ""score"": 0.9994584918022156}"
tweet-sno-1318,"Georgia SoS office says Floyd County would have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","Florida SoS office says Gwinnett County would have discovered the 4,200 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","{""label"": ""LABEL_1"", ""score"": 0.9994584918022156}"
tweet-sno-1318,"Georgia SoS office says Floyd County would have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","Florida SoS office says Cobb County would have discovered the 3,000 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","{""label"": ""LABEL_1"", ""score"": 0.9994600415229797}"
tweet-sno-1318,"Georgia SoS office says Floyd County would have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","Florida SoS office says Cobb County would have discovered the 1,500 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","{""label"": ""LABEL_1"", ""score"": 0.9994603991508484}"
tweet-sno-1318,"Georgia SoS office says Floyd County would have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","Florida SoS office says Cobb County would have discovered the 4,200 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","{""label"": ""LABEL_1"", ""score"": 0.9994602799415588}"
tweet-sno-1318,"Georgia SoS office says Floyd County would have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","Florida SoS office says DeKalb County would have discovered the 3,000 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","{""label"": ""LABEL_1"", ""score"": 0.9994609951972961}"
tweet-sno-1318,"Georgia SoS office says Floyd County would have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","Florida SoS office says DeKalb County would have discovered the 1,500 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","{""label"": ""LABEL_1"", ""score"": 0.9994613528251648}"
tweet-sno-1318,"Georgia SoS office says Floyd County would have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","Florida SoS office says DeKalb County would have discovered the 4,200 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","{""label"": ""LABEL_1"", ""score"": 0.9994612336158752}"
tweet-sno-1318,"Georgia SoS office says Floyd County would have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","Texas SoS office says Gwinnett County would have discovered the 3,000 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","{""label"": ""LABEL_1"", ""score"": 0.9994572997093201}"
tweet-sno-1318,"Georgia SoS office says Floyd County would have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","Texas SoS office says Gwinnett County would have discovered the 1,500 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","{""label"": ""LABEL_1"", ""score"": 0.9994575381278992}"
tweet-sno-1318,"Georgia SoS office says Floyd County would have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","Texas SoS office says Gwinnett County would have discovered the 4,200 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","{""label"": ""LABEL_1"", ""score"": 0.9994576573371887}"
tweet-sno-1318,"Georgia SoS office says Floyd County would have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","Texas SoS office says Cobb County would have discovered the 3,000 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","{""label"": ""LABEL_1"", ""score"": 0.9994598031044006}"
tweet-sno-1318,"Georgia SoS office says Floyd County would have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","Texas SoS office says Cobb County would have discovered the 1,500 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","{""label"": ""LABEL_1"", ""score"": 0.9994601607322693}"
tweet-sno-1318,"Georgia SoS office says Floyd County would have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","Texas SoS office says Cobb County would have discovered the 4,200 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","{""label"": ""LABEL_1"", ""score"": 0.9994601607322693}"
tweet-sno-1318,"Georgia SoS office says Floyd County would have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","Texas SoS office says DeKalb County would have discovered the 3,000 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","{""label"": ""LABEL_1"", ""score"": 0.9994598031044006}"
tweet-sno-1318,"Georgia SoS office says Floyd County would have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","Texas SoS office says DeKalb County would have discovered the 1,500 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","{""label"": ""LABEL_1"", ""score"": 0.9994602799415588}"
tweet-sno-1318,"Georgia SoS office says Floyd County would have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","Texas SoS office says DeKalb County would have discovered the 4,200 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","{""label"": ""LABEL_1"", ""score"": 0.9994601607322693}"
tweet-sno-1318,"Georgia SoS office says Floyd County would have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","Ohio SoS office says Gwinnett County would have discovered the 3,000 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","{""label"": ""LABEL_1"", ""score"": 0.9994571805000305}"
tweet-sno-1318,"Georgia SoS office says Floyd County would have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","Ohio SoS office says Gwinnett County would have discovered the 1,500 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","{""label"": ""LABEL_1"", ""score"": 0.9994574189186096}"
tweet-sno-1318,"Georgia SoS office says Floyd County would have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","Ohio SoS office says Gwinnett County would have discovered the 4,200 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","{""label"": ""LABEL_1"", ""score"": 0.9994575381278992}"
tweet-sno-1318,"Georgia SoS office says Floyd County would have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","Ohio SoS office says Cobb County would have discovered the 3,000 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","{""label"": ""LABEL_1"", ""score"": 0.9994600415229797}"
tweet-sno-1318,"Georgia SoS office says Floyd County would have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","Ohio SoS office says Cobb County would have discovered the 1,500 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","{""label"": ""LABEL_1"", ""score"": 0.9994603991508484}"
tweet-sno-1318,"Georgia SoS office says Floyd County would have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","Ohio SoS office says Cobb County would have discovered the 4,200 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","{""label"": ""LABEL_1"", ""score"": 0.9994605183601379}"
tweet-sno-1318,"Georgia SoS office says Floyd County would have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","Ohio SoS office says DeKalb County would have discovered the 3,000 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","{""label"": ""LABEL_1"", ""score"": 0.9994595646858215}"
tweet-sno-1318,"Georgia SoS office says Floyd County would have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","Ohio SoS office says DeKalb County would have discovered the 1,500 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","{""label"": ""LABEL_1"", ""score"": 0.9994599223136902}"
tweet-sno-1318,"Georgia SoS office says Floyd County would have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","Ohio SoS office says DeKalb County would have discovered the 4,200 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","{""label"": ""LABEL_1"", ""score"": 0.9994599223136902}"
tweet-sno-1319,"BREAKING: A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","BREAKING: A recount in Pennsylvania’s presidential race found around 3,000 ballots in Cobb County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","{""label"": ""LABEL_1"", ""score"": 0.9994482398033142}"
tweet-sno-1319,"BREAKING: A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","BREAKING: A recount in Pennsylvania’s presidential race found around 3,000 ballots in Gwinnett County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","{""label"": ""LABEL_1"", ""score"": 0.9994471669197083}"
tweet-sno-1319,"BREAKING: A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","BREAKING: A recount in Pennsylvania’s presidential race found around 3,000 ballots in Clayton County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","{""label"": ""LABEL_1"", ""score"": 0.9994521737098694}"
tweet-sno-1319,"BREAKING: A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","BREAKING: A recount in Pennsylvania’s presidential race found approximately 2,500 ballots in Cobb County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","{""label"": ""LABEL_1"", ""score"": 0.999450147151947}"
tweet-sno-1319,"BREAKING: A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","BREAKING: A recount in Pennsylvania’s presidential race found approximately 2,500 ballots in Gwinnett County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","{""label"": ""LABEL_1"", ""score"": 0.9994490742683411}"
tweet-sno-1319,"BREAKING: A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","BREAKING: A recount in Pennsylvania’s presidential race found approximately 2,500 ballots in Clayton County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","{""label"": ""LABEL_1"", ""score"": 0.9994540810585022}"
tweet-sno-1319,"BREAKING: A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","BREAKING: A recount in Pennsylvania’s presidential race found nearly 2,700 ballots in Cobb County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","{""label"": ""LABEL_1"", ""score"": 0.9994503855705261}"
tweet-sno-1319,"BREAKING: A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","BREAKING: A recount in Pennsylvania’s presidential race found nearly 2,700 ballots in Gwinnett County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","{""label"": ""LABEL_1"", ""score"": 0.9994495511054993}"
tweet-sno-1319,"BREAKING: A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","BREAKING: A recount in Pennsylvania’s presidential race found nearly 2,700 ballots in Clayton County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","{""label"": ""LABEL_1"", ""score"": 0.9994544386863708}"
tweet-sno-1319,"BREAKING: A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","BREAKING: A recount in Arizona’s presidential race found around 3,000 ballots in Cobb County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","{""label"": ""LABEL_1"", ""score"": 0.9994491934776306}"
tweet-sno-1319,"BREAKING: A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","BREAKING: A recount in Arizona’s presidential race found around 3,000 ballots in Gwinnett County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","{""label"": ""LABEL_1"", ""score"": 0.9994476437568665}"
tweet-sno-1319,"BREAKING: A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","BREAKING: A recount in Arizona’s presidential race found around 3,000 ballots in Clayton County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","{""label"": ""LABEL_1"", ""score"": 0.9994530081748962}"
tweet-sno-1319,"BREAKING: A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","BREAKING: A recount in Arizona’s presidential race found approximately 2,500 ballots in Cobb County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","{""label"": ""LABEL_1"", ""score"": 0.999451220035553}"
tweet-sno-1319,"BREAKING: A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","BREAKING: A recount in Arizona’s presidential race found approximately 2,500 ballots in Gwinnett County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","{""label"": ""LABEL_1"", ""score"": 0.9994497895240784}"
tweet-sno-1319,"BREAKING: A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","BREAKING: A recount in Arizona’s presidential race found approximately 2,500 ballots in Clayton County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","{""label"": ""LABEL_1"", ""score"": 0.999454915523529}"
tweet-sno-1319,"BREAKING: A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","BREAKING: A recount in Arizona’s presidential race found nearly 2,700 ballots in Cobb County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","{""label"": ""LABEL_1"", ""score"": 0.999451220035553}"
tweet-sno-1319,"BREAKING: A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","BREAKING: A recount in Arizona’s presidential race found nearly 2,700 ballots in Gwinnett County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","{""label"": ""LABEL_1"", ""score"": 0.9994499087333679}"
tweet-sno-1319,"BREAKING: A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","BREAKING: A recount in Arizona’s presidential race found nearly 2,700 ballots in Clayton County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","{""label"": ""LABEL_1"", ""score"": 0.9994551539421082}"
tweet-sno-1319,"BREAKING: A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","BREAKING: A recount in Michigan’s presidential race found around 3,000 ballots in Cobb County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","{""label"": ""LABEL_1"", ""score"": 0.9994478821754456}"
tweet-sno-1319,"BREAKING: A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","BREAKING: A recount in Michigan’s presidential race found around 3,000 ballots in Gwinnett County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","{""label"": ""LABEL_1"", ""score"": 0.999446451663971}"
tweet-sno-1319,"BREAKING: A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","BREAKING: A recount in Michigan’s presidential race found around 3,000 ballots in Clayton County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","{""label"": ""LABEL_1"", ""score"": 0.9994519352912903}"
tweet-sno-1319,"BREAKING: A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","BREAKING: A recount in Michigan’s presidential race found approximately 2,500 ballots in Cobb County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","{""label"": ""LABEL_1"", ""score"": 0.9994499087333679}"
tweet-sno-1319,"BREAKING: A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","BREAKING: A recount in Michigan’s presidential race found approximately 2,500 ballots in Gwinnett County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","{""label"": ""LABEL_1"", ""score"": 0.9994485974311829}"
tweet-sno-1319,"BREAKING: A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","BREAKING: A recount in Michigan’s presidential race found approximately 2,500 ballots in Clayton County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","{""label"": ""LABEL_1"", ""score"": 0.9994539618492126}"
tweet-sno-1319,"BREAKING: A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","BREAKING: A recount in Michigan’s presidential race found nearly 2,700 ballots in Cobb County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","{""label"": ""LABEL_1"", ""score"": 0.9994499087333679}"
tweet-sno-1319,"BREAKING: A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","BREAKING: A recount in Michigan’s presidential race found nearly 2,700 ballots in Gwinnett County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","{""label"": ""LABEL_1"", ""score"": 0.999448835849762}"
tweet-sno-1319,"BREAKING: A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","BREAKING: A recount in Michigan’s presidential race found nearly 2,700 ballots in Clayton County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","{""label"": ""LABEL_1"", ""score"": 0.9994543194770813}"
tweet-sno-1320,Look at the size of this crowd down Pennsylvania Ave. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,Look at the size of this crowd down Constitution Ave. Hundreds of Thousands people showed up to support this President. Meanwhile Harris can’t fill 36 circles. #MillionMAGAMarch,"{""label"": ""LABEL_1"", ""score"": 0.9994673132896423}"
tweet-sno-1320,Look at the size of this crowd down Pennsylvania Ave. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,Look at the size of this crowd down Constitution Ave. Hundreds of Thousands people showed up to support this President. Meanwhile Pelosi can’t fill 36 circles. #MillionMAGAMarch,"{""label"": ""LABEL_1"", ""score"": 0.9994602799415588}"
tweet-sno-1320,Look at the size of this crowd down Pennsylvania Ave. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,Look at the size of this crowd down Constitution Ave. Hundreds of Thousands people showed up to support this President. Meanwhile Sanders can’t fill 36 circles. #MillionMAGAMarch,"{""label"": ""LABEL_1"", ""score"": 0.9994713664054871}"
tweet-sno-1320,Look at the size of this crowd down Pennsylvania Ave. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,Look at the size of this crowd down Constitution Ave. Nearly a Million people showed up to support this President. Meanwhile Harris can’t fill 36 circles. #MillionMAGAMarch,"{""label"": ""LABEL_1"", ""score"": 0.999474823474884}"
tweet-sno-1320,Look at the size of this crowd down Pennsylvania Ave. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,Look at the size of this crowd down Constitution Ave. Nearly a Million people showed up to support this President. Meanwhile Pelosi can’t fill 36 circles. #MillionMAGAMarch,"{""label"": ""LABEL_1"", ""score"": 0.9994677901268005}"
tweet-sno-1320,Look at the size of this crowd down Pennsylvania Ave. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,Look at the size of this crowd down Constitution Ave. Nearly a Million people showed up to support this President. Meanwhile Sanders can’t fill 36 circles. #MillionMAGAMarch,"{""label"": ""LABEL_1"", ""score"": 0.9994783997535706}"
tweet-sno-1320,Look at the size of this crowd down Pennsylvania Ave. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,"Look at the size of this crowd down Constitution Ave. Over 500,000 people showed up to support this President. Meanwhile Harris can’t fill 36 circles. #MillionMAGAMarch","{""label"": ""LABEL_1"", ""score"": 0.9994586110115051}"
tweet-sno-1320,Look at the size of this crowd down Pennsylvania Ave. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,"Look at the size of this crowd down Constitution Ave. Over 500,000 people showed up to support this President. Meanwhile Pelosi can’t fill 36 circles. #MillionMAGAMarch","{""label"": ""LABEL_1"", ""score"": 0.9994513392448425}"
tweet-sno-1320,Look at the size of this crowd down Pennsylvania Ave. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,"Look at the size of this crowd down Constitution Ave. Over 500,000 people showed up to support this President. Meanwhile Sanders can’t fill 36 circles. #MillionMAGAMarch","{""label"": ""LABEL_1"", ""score"": 0.9994612336158752}"
tweet-sno-1320,Look at the size of this crowd down Pennsylvania Ave. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,Look at the size of this crowd down Independence Ave. Hundreds of Thousands people showed up to support this President. Meanwhile Harris can’t fill 36 circles. #MillionMAGAMarch,"{""label"": ""LABEL_1"", ""score"": 0.9994600415229797}"
tweet-sno-1320,Look at the size of this crowd down Pennsylvania Ave. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,Look at the size of this crowd down Independence Ave. Hundreds of Thousands people showed up to support this President. Meanwhile Pelosi can’t fill 36 circles. #MillionMAGAMarch,"{""label"": ""LABEL_1"", ""score"": 0.9994538426399231}"
tweet-sno-1320,Look at the size of this crowd down Pennsylvania Ave. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,Look at the size of this crowd down Independence Ave. Hundreds of Thousands people showed up to support this President. Meanwhile Sanders can’t fill 36 circles. #MillionMAGAMarch,"{""label"": ""LABEL_1"", ""score"": 0.9994648098945618}"
tweet-sno-1320,Look at the size of this crowd down Pennsylvania Ave. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,Look at the size of this crowd down Independence Ave. Nearly a Million people showed up to support this President. Meanwhile Harris can’t fill 36 circles. #MillionMAGAMarch,"{""label"": ""LABEL_1"", ""score"": 0.9994687438011169}"
