iclaim_id	iclaim
2,753,209	Sir, please let me know - whether to accept or not ? old 100 rupee notes from 1st April, 2024 onwards. Thank you, Sir.
2,753,798	There was a viral news regarding old 100 rupee notes - 1st April 2024 onwards old 100 rupee notes are no more valid. Like 2000 rupee notes are stopped in circulation, recently. Please let me know the FACT. Thank you Sir.
2,756,218	Should we pay Gst18% for sending good morning msges from April 2024.is it true? Pl.clarify...thank u
2,757,271	BIG BREAKING 🚨 Supreme Court has accepted the biggest plea by Opposition Parties before Loksabha 2024 ⚡ SC has issued a notice to ECI on a plea to match each & every EVM vote with VVPAT slips. SC further sought ECI's response on whether voters should be allowed to physically drop the slips generated by the VVPAT in a ballot box to ensure credibility. Biggest shockwave to Modi Govt & its close ally ECI as they are truly reliant on EVM rigging. Massive victory for the opposition parties before Loksabha polls 🔥 Yes, God answers our prayers! The One Who hath promised is Faithful! (Heb 10:23).
2,758,619	D Cold , Coldarin, Actifed, Nimusulide Are banned in India
2,759,976	I seek to trade in treasury bond give tips on how to go about it.
2,760,173	India Today’s opinion poll for Lok Sabha 2024 predicted the INDIA bloc will win at least four seats in Delhi.
2,761,108	Edo House of Assembly says Deputy Governor Shaibu leak government vital information
2,762,013	"👉 When you reach poling booth and find that your name is not in voter list, just show your Aadhar card or voter ID and ask for ""challenge vote"" section 49P in Conduct of Election Rules and cast your vote. 👉 If you find that someone has already cast your vote, then ask for ""tender vote"" and cast your vote. Fyi - If any polling booth records more than 14% tender votes, re-polling will be conducted in such poling booth."
2,763,035	"C O C O N U T In the United States, an estimated 5.4 million people have been diagnosed with Alzheimer's disease. This figure is growing rapidly with the ageing population. One of them was Steve Newport. His wife, Mary Newport, was a doctor. Dr. Mary learned that her husband had severe Alzheimer's disease. When the doctor examined her husband at the hospital, he asked Steve to paint a clock. Instead, he drew a few circles and then drew a few figures without any logic. It was not like a clock at all!. The doctor pulled her aside and said: ""Your husband is already on the verge of severe Alzheimer's disease!"" It turned out that it was a test of whether a person had Alzheimer's disease. Dr. Mary was very upset at that time, but as a doctor, she would not just give up. She began to study the disease. She found out Alzheimers disease was associated to glucose deficiency to the brain. Her research says: ""The dementia of the elderly is like having diabetes in the head! Before one has the symptoms of Diabetes or Alzheimer's disease, the body has already had problems for 10 to 20 years."" According to Dr. Mary's study, Alzheimer's disease is very similar to Type 1 or Type 2 diabetes. The cause is also insulin imbalance. Because insulin has a problem, it prevents the brain cells from absorbing glucose. Glucose is the nutrition of brain cells. Without glucose, brain cells die. As it turns out, these high-quality proteins are the cells that feed our body. But nutrition for our brain cell is glucose. As long as we have mastered the source of these two kinds of food, we are the masters of our own health! The next question is, where to find glucose? It cannot be the ready-made glucose that we buy from the store. It is not from fruits such as grapes. She started looking for alternatives. The alternative nutrients for brain cells are ketones. Ketones are necessary in brain cells. Ketones cannot be found in vitamins. *Coconut oil* contains triglicerides. After the triglycerides in *coconut oil* is consumed, it is metabolised into ketones in the liver. This is the alternative nutrient for brain cells! After this scientific verification, Dr. Mary added *coconut oil* to her husband's food. After only two weeks, when he went to the hospital again to do painting and clock tests, the progress was amazing. Dr. Mary said: ""At that time, I thought, has God heard my prayers? Wouldn't it be coconut oil that worked? But there is no other way. Anyway, it's better to continue taking the *coconut oil*."" Dr. Mary was now part of the traditional medical practice base. She clearly knew the capabilities of traditional medicine. Three weeks later, the third time she took him to do a smart clock test, the performance was better than the last time. This progress was not only intellectual, but also emotional and physical. Dr. Mary said: ""He could not do his running but now he can run. He could not read for a year and a half, but he can read again now after taking *coconut oil* for three months."" Her husband's actions had already begun to change. He did not speak in the mornings. Now she noticed a lot of changes: ""Now after he gets up, he is spirited, talking and laughing. He drinks water himself and takes utensils for himself on his own."" On the surface, these are very simple daily tasks, but only those who have come to the clinic or have demented relatives at home can experience the joy: It is not easy to see such progress! After frying the greens & onions in coconut oil, making cakes with coconut, after taking 3 to 4 tablespoons of coconut oil per meal, 2-3 months later, the eyes too can now focus normally. Her studies proved that *coconut oil* can really improve the problem of dementia in the elderly. Apply *coconut oil* to bread. When coconut cream is used, the taste is unexpectedly good. Young people can also use it for maintenance of health and prevention, and can improve if they have symptoms of dementia. Dementia is caused because nutrients cannot be transported to brain cells, and nutrients must be passed from the body to the brain by insulin. Especially for diabetic patients it's not easy to get insulin secretion. “Nutrition cannot get to the brain. When brain cells are starved to death, they are deprived of intelligence.” *Coconut oil* contains medium-chain triglyceride, which can supply nutrients to the brain without using insulin. *So, it can improve Alzheimer's disease and Parkinson's disease.* After reading the article, don't forget to share it. *Found this interesting and Helpful as we are getting Old in Age.. Someone could need this. Thanks.🙏 ~~~~Forwarded~~~~ *👌🏼GOOD AND VERY USEFUL ARTICLE FOR EVERY AGE. READ THIS PATIENTLY & SHARE IT👍*"
2,763,235	Dolly Chaiwala became the brand ambassador of windows 12
2,763,320	All the Arab Ministers and Arab Sheikhs of UAE Abu Dhabi and Dubai came to Abu Dhabi temple today in the month of Ramadan and completed their fasting of Ramadan fast at the temple on Prasad land. This is a great miracle. Watch this video.
2,763,667	"👉 When you reach poling booth and find that your name is not in voter list, just show your Aadhar card or voter ID and ask for "" challenge vote"" under section 49P and cast your vote. 👉 If you find that someone has already cast your vote, then ask for ""tender vote"" and cast your vote. 👉If any polling booth records more than 14% tender votes, repolling will be conducted in such poling booth. 👉 Please share this very important message with maximum groups and friends as everyone should be aware of their right to vote 👏👏"
2,764,213	Tonight between 12:30 a.m. and 3:30 a.m., make sure to turn off your cell phone, laptop, etc. and keep it away from your body. TV Singapore broke the news. Please inform your family and friends. Tonight, between 12:30 a.m. and 3:30 a.m., our earth will face the highest radiation. Cosmic light rays will pass near the earth. So turn off your phone etc. and keep it away from your body, because it will cause us harmful effects of radiation. You can see it on google and NASA and BBC news. Share this message with other people who are important to your family, friends, friends and even your wife. You can save many lives by doing this. Hope useful 🙏 🏻 🙏 🏻
2,765,247	is there a resort called Mara palera game resort in Narok county
2,765,799	Is this warning is true or false that the Cosmic ray will pass on the earth which is harmful for us
2,767,894	_Goon Abdul Masood of Saharanpur, Uttar Pradesh.. was openly bullying shopkeepers and public in the market last Sunday, brandishing a knife in both hands, and then Yogi ji's police arrived.... the future scene is in front of us.....this is the power of your every vote at the right place! To put a spanner in the nose of Jihadis like these, Modi is necessary in the country in 2024 as well... and Yogi is necessary in Uttar Pradesh in 2027 as well!! 🕉 NAMO SHIVAYA
2,775,789	What are the official lines of mara resort and name of HR?
2,775,793	Which is email of masai mara resort?
2,779,507	Who wrote the book pride and prejudice
2,785,505	"Please do a fact-checker on if Narendra Modi actually told ""Wealth will be taken away and given to Muslims"", ""Muslims are infiltrators"". Or he said ""People with more children"" which could imply anyone, not only muslims."
2,790,415	"*""Burn Hindus alive.""* *""Hang Hindus inside temples.""* *""You will not be Capable of Reading Ramayana."" These Slogans are Not in Pakistan. It's in Kerala, India.* These Slogans were Raised by the Youth Wing of the *Muslim League,* which is in the I.N.D.I.A alliance with Congress, Kejriwal, Mamata, Akhilesh, Sharad Pawar and Other Opposition Parties. Watch this video and Tell What Right do The People Like them have to Live in this Country ?? 😡"
2,790,605	BJP, Congress offering ‘free phone recharge’ so that people can vote for them in the upcoming general elections.
2,796,519	EXCELLENT PIECE - I love it. This is a beautiful article from New York Times.While many of our own papers and tv channels deplore India, here is a view from THE INDIAN ELECTIONS - NEW YORK TIMES It is truly the greatest show on Earth, an ode to a diverse & democratic ethos, where 700 million + of humanity vote, providing their small part in directing their ancient civilization into the future. It is no less impressive when done in a neighborhood which includes de-stabilizing & violent Pakistan, China, and Burma. It's challenges are immense, more so probably than anywhere else, particularly in development & fending off terrorism -- but considering these challenges & its neighbors, it is even more astounding that the most diverse nation on Earth, with hundreds of languages, all religions & cultures, is not only surviving, but thriving. The nation: where Hinduism, Buddhism, Jainism & Sikhism were born, which is the second largest Muslim nation on Earth; where Christianity has existed for 2000 years; where the oldest Jewish synagogues & Jewish communities have resided since the Romans burnt their 2nd temple; where the Dalai Lama & the Tibetan government in exile reside; where the Zoroastrians from Persia have thrived since being thrown out of their ancient homeland; where Armenians, Syrians & many others have come to live; where the Paris-based OECD said was the largest economy on Earth for 1500 of the last 2000 years, including the 2nd largest, only 200 years ago; where 3 Muslim Presidents have been elected, where a Sikh was Prime Minister & the head of the ruling party a Catholic Italian woman, where the past President was also a woman, succeeding a Muslim President who as a rocket scientist is a hero in the nation; where a booming economy is lifting 40 million out of poverty each year & is expected to have the majority of its population in the middle class already, equal to the entire US population, by 2025; where its optimism & vibrancy is manifested in its movies, arts, economic growth & voting, despite all the incredible challenges & hardships; where all the great powers are vying for influence, as it itself finds its place in the world. Where all of this is happening, is India and as greater than 1/7th of humanity gets ready to vote, it is an inspiration to the entire World. — V Mitchell, New York, NY
2,806,334	Who is the Adar poonawala and does serum institute given any electoral bond to the BJP
2,806,830	Did Atul bihari vajpayee said that congress has done lot if work for the nation?
2,807,214	*Rahul Gandhi is the hero of Indian politics: Lal Krishna Advani.* *(avadhbhoomi.com)* *7. May. 2024.*⛽ *The country's former Home Minister Bharat Ratna Shri Lal Krishna Advani has given a big statement regarding Rahul Gandhi. Advani has said that even though I am from BJP, today as a social worker of India, I want to tell the Indian public that Rahul Gandhi is the only person who can make India a good nation, because he has the ability to take decisions which can provide new direction to the citizens of India. I have also served the country as a Home Minister. But I have never seen an influential leader like Rahul Gandhi in politics.*⛽ *Lal Krishna Advani's statement has come at a time when the third phase of elections is going on today. His statement is also being considered important because recently he has been given Bharat Ratna by the Modi government, in such a situation, by praising Rahul Gandhi, Lal Krishna Advani has posed a big challenge to Prime Minister Narendra Modi.*⛽
2,812,570	*VOTE CAREFULLY* 1) No one should carry his mobile while going out to vote on Monday. 2) There is a strict ban on carrying mobile phones in voting booths. Instead of going there and coming back, don't take your mobile with you. 3) Even if you are going with family, one person will have to sit outside taking care of the mobile phone. 4) Please note that while voting please keep the button pressed until the slip appears (7 seconds). A beep will sound. 5) While pressing the button on the EVM machine, remember not to remove the finger from the button until the VVPAT slip comes out. 6) Make sure to confirm your vote with VVPAT slip. 7) Forward this to as many people as possible.
2,814,082	There is a video of rahul gandhi where he says modi will remain PM from 4th june 2024 and congress will be voted out
2,818,883	*New Cyber ​​Crime MO* : Fraudsters are preparing APK file or App with the help of RAT(Remote access tool) and sending it to the mobile numbers linked to bank accounts through what'sApp or text message, if you open it automatically install and all the text messages coming to the public are being automatically, message forwarding to the fraudsters' mobiles. , through which fraudsters can easily get OTP to public accounts. For the last three days, cases of public money being transferred to their accounts instantly by adopting Internet mobile banking services are being reported. Especially the customers of Canara Bank seem to be facing this kind of problem. It has been requested to spread awareness among the public about this. Bcp
2,822,429	the number of illegal migrants coming from mexico is on the rise
2,822,448	Far Rockaway has the highest number of people vaccinated against covid
2,822,454	is migration from mexico increasing?
2,824,041	Rahul was to arrested/detained by the FBI the BOSTON Airport in September 2001. Carrying with you $ 1,60,000 in Cash. You couldn't explain why you were carrying so much Cash.Incidentally He was with his Columbian girlfriend Veronique Cartelli, ALLEGEDLY, the Daughter of Drug Mafia.9 HOURS he was kept at the Airport. Later then freed on the intervention of the then Prime Minister Mr.Vajpayee..
2,827,666	This is news that will make every Indian, especially every Telugu person, proud. Vijayawada-born Jaya Badiga garu has become the first Telugu woman to be appointed as a judge in the United States (Sacramento County Superior Court). It was truly heartening to watch her begin her speech in Telugu and conclude it with a prayer in Sanskrit - a wonderful example of how one could attain success in life and also remain rooted in culture. Her appointment is yet another testament to the growing prowess of Indian-origin people across the world. I congratulate her and wish her a successful tenure. May she continue to uphold justice and further strengthen people's faith in the judiciary with her wisdom.
2,827,897	"*Year 1959, Place Amritsar. Some Indian Army Officers & their wives went to Railway Station to see off one of their colleagues. Some goons made lewd remarks against the women & tried to molest them. The Army Officers chased the goons who took shelter in a nearby Cinema Theatre.* _The matter was reported to the Commanding Officer Col Jyothi Mohan Sen. On learning about the incident, the Col. ordered the Cinema Hall to be surrounded by troops. All the goons were dragged out, the leader of the goons was heady and drunk with power; who was none other than the son of the then Chief Minister of Punjab, Pratap Singh Kairon, the close associate of the then PM, Jawahar Lal Nehru._ _All the goons were stripped to their underwear, paraded in the streets of Amritsar & later interned in the Cantonment. Next day, the Chief Minister became furious & tried to release his son from Indian Army's incarceration._ You know what happened ? *_His vehicle was not allowed to go in to the Cantonment as VIP Vehicle, he was compelled to walk all the way to meet the Colonel. The infuriated Chief Minister, Kairon complained about the whole affair to PM, Jawaharlal Nehru._* _The perplexed, the so called Bharat Ratna Prime Minister Nehru instead of questioning his confidante Pratap Singh Kairon, sought explanation from the Army Chief, General Thimmayya for the conduct of his Officers._ You know what was his *reply?* *""If we can't defend the honour of our women, how can you expect us to defend the honour of our Country ?""* Nehru was dumbfounded. That was the Story of a brave Soldier who defied the Prime Minister. *This article was contributed by Maj. Gen. Dhruv C Katoch in the magazine ""Salute to the Indian soldier.""* This needs to be shared."
2,828,994	They are going to upload some photos of the earthquake in Taiwan, Japan and Morocco on Whatsapp. The file is called Seismic Waves CARD, do not open or see it, it will hack your phone in 10 seconds and it cannot be stopped in any way. Pass the information on to your family and friends. DO NOT OPEN IT. They also said it on TV Share it!
2,829,658	A video of Delhi's power minister Atishi saying the power subsidy in the national capital will end ?
2,829,947	Can you please help me with this question who’s speech originally it was “ idhar se aloo dalo uss side se sona niklega” was ir Rahul gandhi or narendra modi and please give proof
2,830,090	They are going to upload some photos of the earthquake in Taiwan, Japan and Morocco on Whatsapp. The file is called Seismic Waves CARD, do not open or see it, it will hack your phone in 10 seconds and it cannot be stopped in any way. Pass the information on to your family and friends. DO NOT OPEN IT. They also said it on TV Share it! 💯 percent chance confirmed 👍
2,830,525	I would like to know the authenticity of the video in circulation about kiruis body being evacuated from snow caped Mt.evarest
2,830,952	Today Padmanabha Swamy Temple is freed from the Kerala Communist Govt... Govts have no right over temples as per constitution... Padmanabha Swamy Temple with two lakh crore assets and rich heritage no longer belongs to Govt, now it is looked after by Royal Family of Travancore... Subramanian Swamy fought the case and got the temple. All members of the temple management will now be Hindus. When Aditya Varma, the crown prince of Travancore, explained this information to his mother Gauri Lakshmi, both cried out in joy. If Hindus think about unity, this is the situation, the day you unite, you have the ability to turn the earth, you have to liberate all the temples in the country. Jai Bharat!
2,831,724	ccording to this news did india get independence from britain for 99 years? is this true?
2,832,652	RBI has given permission to banks of 22 countries to open Special Vostro Rupee Accounts (SVRA) and use Indian rupees to settle payments. They are Bangladesh, Belarus, Botswana, Fiji, Germany, Guyana, Israel, Kazakhstan, Kenya, Malaysia, Maldives, Mauritius, Myanmar, New Zealand, Oman, Russia, Seychelles, Singapore, Sri Lanka, Tanzania, Uganda, and United Kingdom. Currently, Russia, Sri Lanka, and Mauritius have opened Vostro accounts. Another dozen+ countries are following suit. Rupee for international trade transactions will help check the flow of dollars out of India and slow the depreciation of the currency albeit to a “very limited extent.” Yet, a great beginning; very few countries dare! *Interesting developments regarding cross border transactions*🇮🇳🇮🇳
2,833,407	Today Padmanabha Swamy Temple is freed from the clutches of Kerala Communist Govt... Govts have no right over temples as per constitution... Padmanabha Swamy Temple with two lakh crore assets and rich heritage no longer belongs to Govt, now it is looked after by Royal Family of Travancore... Subramanian Swamy fought the case and got the temple... All members of the temple management will now be Hindus. When Aditya Varma, the crown prince of Travancore, explained this information to his mother Gauri Lakshmi, both cried out in joy. If Hindus think about unity, this is the situation, the day you unite, you have the ability to turn the earth, you have to liberate all the temples in the country. Jai to Mother India
2,834,155	Is it true that someone climbed Mt everest without oxygen support?
2,836,125	". *🤔 Soon Mobile will be history ? This is Imran Chaudhry and his wife Bethany. Both of them are former employees of Apple. Imran Chaudhry was a designer of Apple. He worked in Apple for 20 years, and designed many iPads, iPhones, and accessories. The iPhone interface was also designed by Imran Chaudhry and Bethany was Apple's director of software. She was responsible for all iOS projects.The duo founded their company Humane five years ago. Yesterday they launched their first product and blew up the technology world, their product is called a mobile phone replacement. Humane has created a wearable AI assistant that will do all the work with your smartphones called ""Humane AI Pin"".This is absolutely insanely unbelievable !! Soon Mobile will be a history. 🙂🌹*"
2,837,254	Has Real Madrid won the Champione League?
2,837,955	Has BJP won the 2024 Indian Elections?
2,839,863	*7 independents & 3 small party MPs have declared their support for Prime Minister of Narendra Modi* 🙏🚩 *NDA is Now 303 ✓👌🔥🔥* *Amit Shah on the wheel* *अबकी बार ऑलरेडी 300 पार* 🚩🚩
2,841,832	2014 : 282 seats with 31% vote share 2019 : 303 seats with 37% vote share 2024 : 245 seats with 39% vote share Complexities of election maths The election was not between BJP and Oppsn Alliance. - Al Jazeera, NYT, WSJ, BBC - Int'nal left NGOs & orgs - George Soros & his all asso. - Ford Foundation, Omidyar, Rothschild, Namati, NED - USA, UK, Canada & China funded deep state - Wire, Alt, Scroll, TNM, Maktoob, NewsLaundry, NewsClick - Dhruv Rathee, Ravish Kumar, Abhisar, Anjum, Rana Ayyub, Saba, Sakshi Joshi, Srinivasan, Nidhi, Varadhrajan etc. - All islmst orgs & radical maulanas - Big Pharma lobby, Pfizer, Thakur - Left leaning bollywood - HT, ToI, DB, National Herald - JNU, AMU, AISA, NSUI, SDP - SFJ, BK, Khalistanis - ISI, PLA, CIA Never forget that the Loksabha 2024 elections were never BJP vs Congress or INDI alliance, but these all elements. For the last 10 years, they all are relentlessly trying to remove PM Modi. Despite all efforts, planning, strategies, and billions of funds, you have not allowed them to succeed in their sinister plan. You, the people of India, have won the elections💐🙏💐
2,841,833	Has the BJP won the Indian elections in the majority?
2,844,189	The truth has come out about *Dhruv Rathi* who spreads anti-Modi, anti-BJP, anti-RSS and anti-Sanatan (not Maheshwari name) lies by posing as a Hindu. *His real name is Badru Rashid, full name Badruddin Rashid Lahori*. He was born in Lahore, Pakistan and his wife Julie (Christian name) is also Pakistani, whose real name is Zulekha (obviously Muslim name). They live in notorious gangster Dawood Ibrahim's secret luxurious bungalow in Karachi, where they are provided with Y and Z security of ISI and Pakistani Army. Badru Rashid (faked as Dhruv Rathi) is funded from Pakistan, China, Dubai, Maldives, Canada, Russia, Turkey and Pandora. Funds are sent to Pesa to oppose Modi through George Soros' account. *But now this anti-Hindu, anti-India element has been exposed. Israeli intelligence agency Mossad has disclosed this in its intelligence report.* All Sanatanis are requested to share this disclosure as much as possible and bring the truth of Badru Rashid in front of everyone in the interest of the country.? 🇮🇳 🪷
2,846,151	Is it true that safaricom is awarding old customers free data?
2,846,309	Is that true the Prime Minister of India Mr Narendra Modi sir make a law in his previous tenure that no person can become the Prime Minister of the India country after the age of 75 years?
2,848,625	If Islamic study is an option in UPSC Syllabus, why is Vedic study not an option in UPSC Syllabus? Will @dpradhanbjp India's Minister of Education, explain this to the general public?
2,849,961	It was said that protocol for seating of army Chief and CDS not observed.
2,851,001	PSUs Together made more than an unprecedented 5 lakh Cr in profits in FY24.... 🤯 TRUTH PREVAILS ALWAYS ! •SBIN: ₹67,085 Cr •ONGC: ₹49,221 Cr •IOC: ₹41,730 Cr •LICI: ₹40,916 Cr •COALINDIA: ₹37,402 Cr •BPCL: ₹26,859 Cr •NTPC: ₹20,812 Cr •BANKBARODA: ₹18,767 Cr •HINDPETRO: ₹16,015 Cr •PFC: ₹15,889 Cr •POWERGRID: ₹15,573 Cr •CANBK: ₹15,279 Cr •RECLTD: ₹14,145 Cr •UNIONBANK: ₹13,797 Cr •GAIL: ₹9,899 Cr •PNB: ₹9,107 Cr •INDIANB: ₹8,419 Cr •HAL: ₹7,621 Cr •GICRE: ₹6,907 Cr •BANKINDIA: ₹6,564 Cr •IRFC: ₹6,337 Cr •OIL: ₹6,335 Cr •NMDC: ₹5,575 Cr •MAHABANK: ₹4,072 Cr •BEL: ₹3,985 Cr •NHPC: ₹3,624 Cr •MRPL: ₹3,597 Cr •UCOBANK: ₹3,435 Cr •SAIL: ₹3,067 Cr •CENTRALBK: ₹2,668 Cr •IOB: ₹2,666 Cr •HUDCO: ₹2,117 Cr •NATIONALUM: ₹1,988 Cr •MAZDOCK: ₹1,937 Cr •NLCINDIA: ₹1,854 Cr •RVNL: ₹1,574 Cr •CONCOR: ₹1,261 Cr •IREDA: ₹1,252 Cr •IRCTC: ₹1,111 Cr •NIACL: ₹1,048 Cr •IRCON: ₹930 Cr •SJVN: ₹911 Cr •COCHINSHIP: ₹783 Cr •SCI: ₹679 Cr •PSB: ₹595 Cr •RITES: ₹455 Cr •ENGINERSIN: ₹445 Cr •NBCC: ₹402 Cr •GRSE: ₹357 Cr •BDL: ₹352 Cr •HINDCOPPER: ₹295 Cr •MOIL: ₹293 Cr •BHEL: ₹282 Cr •RCF: ₹225 Cr •MMTC: ₹192 Cr •IFCI: ₹104 Cr •MIDHANI: ₹92 Cr •KIOCL: -₹83 Cr •ITI: -₹569 Cr Never in history since independence we have ever seen these kind of STUPENDOUS results from PSUs. MOST PSU WERE SEEN AS LOSS MAKING WHITE ELEPHANTS IN THE PREVIOUS REGIME BLEEDING THE EXCHEQUER HEAVILY. TRUTH PREVAILS ALWAYS ! BLIND HATERS ARE WELCOME TO TRY & PROVE THE ABOVE LIST WRONG WHICH ARE AVAILABLE IN PUBLIC DOMAIN ON INDIVIDUAL COMPANY WEBSITES !🙏
2,851,604	Waiting for fact check whether it's TRUE or HOAX MESSAGE
2,852,666	[ Prime Minister Narendra Modi to all of India. U.C.C. Uniform Civil Code. Wants to bring Uniform Civil Code. For this, the citizens of the country have been asked to give their opinion. Already in two days 04 crore Muslims and 02 crore Christians have voted against UCC. Therefore, before the deadline, 6th July, all Hindus in the country are requested to vote in favor of the UCC. Please give missed call on 9090902024 to support UCC and save country. Your call will be recorded and acknowledged as support to UCC. Please share this information with all Hindus. Best wishes to all who gave missed calls to 9090902024. Jai Bharat Mata. 🙏🙏🙏🙏🙏 Send this message to all your contacts and save your existence. 🙏JAI JAGANNATHA 🙏
2,852,863	[ Prime Minister Narendra Modi to all of India. U.C.C. Uniform Civil Code. Wants to bring Uniform Civil Code. For this, the citizens of the country have been asked to give their opinion. Already in two days 04 crore Muslims and 02 crore Christians have voted against UCC. Therefore, before the deadline, 6th July, all Hindus in the country are requested to vote in favor of the UCC. Please give missed call on 9090902024 to support UCC and save country. Your call will be recorded and acknowledged as support to UCC. Please share this information with all Hindus. Best wishes to all who gave missed calls to 9090902024. Jai Bharat Mata.
2,853,305	Friends The income tax department has now come out with. NEW APP *AIS*. You can download it very easy to handle. Not necessary to login to efiling site to search for 26AS/ AIS. Income tax department has released an android app by name 'AIS' available in play store and Apple Store. It is very handy and useful. It shows pension credit, SB int, FD int, dividend from shares/mutual funds,TDS etc. If you have already registered your mobile number and e mail id with the IT department you will receive 2 separate OTP for verification purposes. This may facilitate people filing their Income Tax returns Steps to be followed 1. Go to Play store/ App Store 2. ⁠Search for. ais it will appear with IT embalms 3. ⁠Down load it. 4. Enter your PAN No 5. TWO OTPS will come one via SMS other via your registered email. 6. Both you have to feed. 7. You have set MPIN like ATM PIN. 8. ⁠After setting and entering MPIN, you can view AIS details.
2,854,160	The Kejriwal Govt paid ₹18.97 crore to Congress leader and lawyer Abhishek Manu Singhvi to fight the Delhi Liquor scam case involving Manish Sisodia. A total of ₹ 21.50 crore has been paid to the lawyers only for liquor policy scam cases, so you can imagine how big the scam will be. This money was not from Sisodia's pocket, but tax payers money. Similarly fee paid to Abhishek singhvi in case of Kejriwal bail is 34 crore, which LG stopped by saying that public money cannot be used for personal crime. But later on Supreme Court directed Delhi LG to release lawyer payment while giving orders for Kejriwal bail. What a scam done with tax payers money jointly by Keju, his lawer and miyan lords. Is there no check on judicial crimes and don't the judges have any accountability ?
2,854,891	A news is circulated that the Govt.of India with a view to ascertaining public opinion on uniform civil code has set up a number 9090902024 to call and express opinion. Is this a fact?
2,859,347	India's 4 × 400 men's relay team qualified for the first time in the World finals and also broke the Asian record . No one expected them !!! Wow what a great performance! 👍🏻👌🏻🇮🇳
2,860,181	Is expert option legit forex broker?
2,860,435	"When Nalanda University was inaugurated by PM Modi yesterday, we must also remember what happened with this same University under PM Manmohan Singh in the UPA Era! Read on....... When UPA government inaugurated Nalanda University in Bihar in 2007, Amartya Sen was made the first Chancellor of the university. A very important feature of his appointment was that he had all powers in the name of ""autonomy"". So much so that he did not even have to provide the account of money spent on anything to the government. Imagine a public servant spending any amount of taxpayers' money and yet exempt from any kind of accountability. Not only that, he was drawing a salary of ₹ 5 lakh per month - a university chancellor of a government university drawing a salary more than any other public servant. Apart from that, he had unlimited foreign trips allowances on taxpayers money by the virtue of being Nalanda University Chancellor. The story doesn't end here. During the 7 years (2007-2014), Amartya Sen spent ₹ 2730 Crore on a university which still was not fully functional. Yes, a whopping ₹ 2730 CRORE. Since it was by law (made by UPA) exempt from any kind of accountability, we can never know what happened to that money and yet it will remain legal. Now, coming to appointments. Even appointments made by Amartya Sen were exempt from any kind of accountability. So who did he appoint ? The first 4 faculties were : 1. Dr. Upinder Singh 2. Anjana Sharma 3. Nayanjot Lahiri 4. Gopa Sabharwal. Who were they ? Dr. Upinder Singh is the Daughter of former PM Manmohan Singh. The other 3 are close associates/friends of Dr. Upinder Singh. Amartya Sen then appointed 2 more ""GUEST"" faculties- 1. Daman Singh 2. Amrit Singh Who are they ? Middle and youngest DAUGHTER of ex-PM Manmohan Singh. What's unique about the appointment of Daman Singh and Amrit Singh is that they remained in the US all along 7 years. But were drawing a huge salary as a guest faculty. What salary they were drawing, only God knows. The reason, again, is that Nalanda University had been made exempt from any kind of accountability to government. So, the summary 1. The University had hardly one building. 2. It had just 7 faculty members & a few guest faculties (who NEVER came) - all relatives/friends of Manmohan Singh/Amartya Sen. 3. There were hardly a hundred students. 4. There was no expenses on costly reagents or equipments as no scientific research was going on. 5. Still, the expenses was ₹ 2730 Crore. In short, Amartya Sen had access to unlimited government fund without any accountability. When Narendra Modi came to know about what all was going in the name of university, he kicked this leech out of the university in 2015 and cancelled all the appointments he had made. Amartya Sen had splurged more than ₹ 2700 Crore on himself and his associates. He lived in US and was drawing 5 Lakh per month and enjoying all allowances from India's taxpayers' money without doing anything. Just because someone is a Nobel laureate doesn't mean that he is totally clean or doesn't have any ulterior intention. Nobel prize or a big degree is no indication of people's nature. Even Manmohan had a PhD degree. That didn't mean he was the best in governance. His government turned out to be the worst in India's independent history. We can never take action against Amartya Sen or technically call him corrupt because he was merely following the ""rules"" and the rules had been made in such a way by the UPA Government that he had the powers to spend as much he wanted without being accountable. That's why he will remain protected and can never be dragged to court. This was a LEGALISED PLUNDER of ₹ 2730 Crore by Amartya Sen. ."
2,860,616	24 and 25 th June 1975 black day of India....so me Sudhir Chaudhary speak today and tomorrow in your show black and white.... during he work in z new 24 June 2021 for his program Dna he knew that what is the emergency.
2,863,488	Is fxpro a legit forex broker?
