query_id,query,target,negated_claims
tweet-sno-1296,So what exactly happens in December when Flash is no longer supported?,Adobe announced that Flash Player would no longer be supported.,"{
""negated_claims"": [
""Nothing doesn't happen in December when Flash is no longer supported."",
""What exactly doesn't happen in December when Flash isn't no longer supported?"",
""What does not exactly happen in December when Flash is no longer not supported?""
]
}"
tweet-sno-1297,Wait what???? Flash player will no longer be supported inchrome after December 2020? Does that mean I can’t watch YouTube and flash player oriented websites online after December 2020?,Adobe announced that Flash Player would no longer be supported.,"{
""negated_claims"": [
""Flash player will not no longer be supported in Chrome after December 2020."",
""It is not false that Flash player will no longer be supported in Chrome after December 2020."",
""Flash player will be supported in Chrome after not December 2020.""
]
}"
tweet-sno-1298,Important message for children of #Ireland – #Santa is coming & will be exempt from #Covid restrictions on International Travel. However children should be aware that social distancing guidelines should apply to Santa.,"Ireland Foreign Minister Simon Coveney declared in a Nov. 26, 2020, statement that Santa Claus is considered an essential worker, granting him exemption from self-quarantine to deliver Christmas presents.","{
""negated_claims"": [
""It is not false that Santa is coming and will be exempt from Covid restrictions on International Travel."",
""Santa is not coming, and he will not be exempt from Covid restrictions on International Travel."",
""It is not true that children of Ireland should be aware that social distancing guidelines should not apply to Santa.""
]
}"
tweet-sno-1299,🚨 🚨 BREAKING NEWS 🚨 🚨 There is currently a monolith at the top of Pine Mountain in Atascadero!! (Photos by),"A new mysterious ""monolith"" was found in California.","{
""negated_claims"": [
""It is not false that there is currently a monolith at the top of Pine Mountain in Atascadero!!"",
""There is not no monolith at the top of Pine Mountain in Atascadero!!"",
""A monolith is not absent at the top of Pine Mountain in Atascadero!!""
]
}"
tweet-sno-1300,"There’s a viral thread saying LOUIS XIV WAS A PERVERT WHOSE FETISH WAS WATCHING CHILDBIRTH. This is why, it claims, women are made to lie on their backs in childbirth. IT’S BULLSHIT! It was the eminent obstetrician of the 1660s Francois Mauriceau who made this more popular 👇",King Louis XIV had a fetish for watching women give birth and required that they do so lying on their back so that he could have an unobstructed view.,"{
""negated_claims"": [
""There’s a viral thread saying it’s not true that LOUIS XIV had no fetish for watching childbirth, and this is why women are not made to lie on their backs in childbirth."",
""There’s a viral thread saying LOUIS XIV was not a pervert who did not have a fetish for watching childbirth, thus women are not made to lie on their backs during childbirth."",
""There’s a viral thread saying LOUIS XIV was not a pervert without a fetish for watching childbirth, and this is not the reason why women are not made to lie on their backs in childbirth.""
]
}"
tweet-sno-1301,We know you’re finding it difficult to accept the election result so we projected it onto your golf course with some familiar music,"A photograph shows the word ""loser"" projected onto the lawn of U.S. President Donald Trump's golf course in Scotland.","{
""negated_claims"": [
""We don't know that you’re not finding it difficult to accept the election result so we didn't project it onto your golf course with some familiar music."",
""We didn't know you’re not finding it difficult to accept the election result so we projected it off your golf course with some familiar music."",
""We know you’re not finding it difficult to accept the election result so we didn't project it onto your golf course with no familiar music.""
]
}"
tweet-sno-1302,"The article “A closer look at U.S. deaths due to COVID-19,” published in the Science & Technology section on Nov. 22, has been deleted.","An article titled “COVID-19 Deaths: A Look at U.S. Data” was published in the Johns Hopkins student-run newspaper on Nov. 22, 2020, and subsequently retracted.","{
""negated_claims"": [
""The article “A closer look at U.S. deaths due to COVID-19,” published in the Science & Technology section on Nov. 22, has not been deleted."",
""The article “A closer look at U.S. deaths due to COVID-19,” not published in the Science & Technology section on Nov. 22, has been deleted."",
""The article “A closer look at U.S. deaths due to COVID-19,” not published in the Science & Technology section on Nov. 22, has not been deleted.""
]
}"
tweet-sno-1303," Hahaha,you were on ""Teen Win Lose or Draw."" Cool.",Actor Leonardo DiCaprio appeared on a Disney Channel game show.,"{
""negated_claims"": [
""Hahaha, you were not not on \""Teen Win Lose or Draw.\"" Cool."",
""Hahaha, you were not on not \""Teen Win Lose or Draw.\"" Cool."",
""Hahaha, it is not true that you were not on \""Teen Win Lose or Draw.\"" Cool.""
]
}"
tweet-sno-1304,Alittle #flashbackfriday withwhen she was on the 1990 show teen win lose or draw any of you remember that show believe it or not she played against Leonardo Dicaprio who knew…,Actor Leonardo DiCaprio appeared on a Disney Channel game show.,"{
""negated_claims"": [
""It is not true that she did not play against Leonardo DiCaprio on a 1990 show called Teen Win, Lose or Draw."",
""It is not false that she played against Leonardo DiCaprio on the 1990 show Teen Win, Lose or Draw."",
""It is not the case that Leonardo DiCaprio did not appear on the show Teen Win, Lose or Draw and play against her.""
]
}"
tweet-sno-1305,"Teen Win, Lose or Draw – Soleil Moon Frye vs Leonardo DiCaprio (1990)a través de ",Actor Leonardo DiCaprio appeared on a Disney Channel game show.,"{
""negated_claims"": [
""It is not false that actor Leonardo DiCaprio appeared on a Disney Channel game show."",
""Actor Leonardo DiCaprio did not fail to appear on a Disney Channel game show."",
""It's not untrue that actor Leonardo DiCaprio appeared on a Disney Channel game show.""
]
}"
tweet-sno-1306,"Why won’t Governor, the hapless Governor of Georgia, use his emergency powers, which can be easily done, to overrule his obstinate Secretary of State, and do a match of signatures on envelopes. It will be a “goldmine” of fraud, and we will easily WIN the state….",A signature audit of absentee ballots in Georgia must be conducted and could overturn the 2020 presidential vote results in that state.,"{
""negated_claims"": [
""Why will Governor, the hapless Governor of Georgia, not use his emergency powers, which can be easily done, to not overrule his obstinate Secretary of State, and not do a match of signatures on envelopes."",
""Why won’t Governor, the hapless Governor of Georgia, not use his emergency powers, which can not be easily done, to overrule his obstinate Secretary of State, and do a match of signatures on envelopes."",
""Why will Governor, the hapless Governor of Georgia, use his emergency powers, which can be easily done, to overrule his obstinate Secretary of State, and do a match of signatures on envelopes.""
]
}"
tweet-sno-1307,"In Detroit, there are FAR MORE VOTES THAN PEOPLE. Nothing can be done to cure that giant scam. I win Michigan!",Detroit recorded more votes cast than eligible voters living in the city in the 2020 general election.,"{
""negated_claims"": [
""In Detroit, there are not far fewer votes than people."",
""Nothing cannot be done to not cure that giant scam."",
""I did not win Michigan!""
]
}"
tweet-sno-1308,"FLASHBACK: In 2018, President Trump attacked Carrots the turkey for refusing to concede he had lost the vote on the White House turkey pardon contest. ""This was a fair election… unfortunately, Carrots refused to concede and demanded a recount.""","U.S. President Donald Trump pardoned a turkey whom he said had lost a ""fair and open election"" but ""refused to concede.""","{
""negated_claims"": [
""It's not false that Carrots the turkey conceded he had lost the vote on the White House turkey pardon contest."",
""In 2018, President Trump did not attack Carrots the turkey for conceding he had lost the vote on the White House turkey pardon contest."",
""Carrots the turkey did not refuse to concede he had not lost the vote on the White House turkey pardon contest.""
]
}"
tweet-sno-1309,"At 1:30pm AKST this afternoon, the sun will set and Utqiaġvik will enter a 66 day period of polar night. The sun will rise again on January 23rd, 2021. #akwx","The sun does not rise in Utqiagvik, Alaska, for more than 60 days during the winter.","{
""negated_claims"": [
""It is not false that at 1:30pm AKST this afternoon, the sun will set and Utqiaġvik will enter a 66 day period of polar night."",
""The sun will not not rise again on January 23rd, 2021, after setting at 1:30pm AKST this afternoon."",
""At 1:30pm AKST this afternoon, the sun will not set and Utqiaġvik will not enter a 66 day period of polar night before it rises again on January 23rd, 2021.""
]
}"
tweet-sno-1310,Tyndall is DOD’s First Base to Adopt Robot Dogs – Air Force Magazine. Go!,Tyndall Air Force Base in Florida will be the first to implement semi-autonomous robotic “canines” in their defense regiment.,"{
  ""negated_claims"": [
    ""It is not false that Tyndall is DOD’s First Base to Adopt Robot Dogs."",
    ""Tyndall is not DOD’s First Base not to Adopt Robot Dogs."",
    ""Tyndall is not the last of DOD’s Bases to not Adopt Robot Dogs.""
  ]
}"
tweet-sno-1311,"“Evidence of voter fraud continues to grow, including 20,000 dead people on the Pennsylvania voters roll and many thousands all over the Country. Now, there has been an artificial number of votes in favor of Joe Biden.” ","Pennsylvania has 20,000 dead persons listed on its election rolls, which is evidence of massive voter fraud in 2020.","{
""negated_claims"": [
""It is not false that evidence of voter fraud does not continue to grow, including 20,000 dead people on the Pennsylvania voters roll and many thousands all over the Country. Now, there has not been an artificial number of votes in favor of Joe Biden."",
""It is false that there is no evidence of voter fraud continuing to grow, including not 20,000 dead people on the Pennsylvania voters roll and not many thousands all over the Country. Now, there has been no artificial number of votes in favor of Joe Biden."",
""It is false that evidence of voter fraud does not continue to grow, not including not 20,000 dead people on the Pennsylvania voters roll and not many thousands all over the Country. Now, there has been no artificial number of votes in favor of Joe Biden.""
]
}"
tweet-sno-1312,Little #sawwhet owl recovering at #ravensbeardwildlifecenter after being found stuck inside the #RockefellerCenterChristmastree Story onat pm.,A small owl was found in the branches of the Rockefeller Center Christmas tree in 2020.,"{
""negated_claims"": [
""The #RockefellerCenterChristmastree did not contain a stuck #sawwhet owl that is not recovering at #ravensbeardwildlifecenter."",
""Little #sawwhet owl is not recovering at #ravensbeardwildlifecenter after not being found stuck inside the #RockefellerCenterChristmastree."",
""It is not true that a little #sawwhet owl is recovering at #ravensbeardwildlifecenter after being found stuck inside the #RockefellerCenterChristmastree.""
]
}"
tweet-sno-1313,"Look at this in Wisconsin! A day AFTER the election, Biden receives a dump of 143,379 votes at 3:42AM, when they learned he was losing badly. This is unbelievable!",Joe Biden received a fraudulent 'dump' of 143K ballots in Wisconsin in the early morning hours after Election Day 2020.,"{
""negated_claims"": [
""It is not false that Biden did not receive a dump of 143,379 votes at 3:42AM in Wisconsin."",
""It is not true that Biden did not receive a dump of 143,379 votes at 3:42AM in Wisconsin."",
""It is false that Biden did not receive a dump of 143,379 votes at 3:42AM in Wisconsin.""
]
}"
tweet-sno-1314,"The raw data in the server seized by the US military shows Trump won by a landslide 👇🏻👇🏻👇🏻 410!!!!_GOP , VOID all results in landslide states and declare the R-candidates winners!!",A voting systems server seized by the U.S. military in Germany proved Donald Trump won the 2020 election in an electoral landslide.,"{
""negated_claims"": [
""It is not false that the raw data in the server seized by the US military shows Trump won by a landslide."",
""The raw data in the server not seized by the US military shows Trump did not win by a landslide."",
""The raw data in the server seized by the US military does not show Trump did not win by a landslide.""
]
}"
tweet-sno-1315,Supposedly the Germany server data shows Trump landslide: 410-128 👍,A voting systems server seized by the U.S. military in Germany proved Donald Trump won the 2020 election in an electoral landslide.,"{
""negated_claims"": [
""It is not false that the Germany server data shows Trump landslide: 410-128 👍"",
""Supposedly, it is not false that the Germany server data shows Trump did not lose: 410-128 👍"",
""The Germany server data supposedly proves Trump did not lose: 410-128 👍""
]
}"
tweet-sno-1316,"!says it’s “bad news” Pfizer’s Covid vaccine came during the Trump Admin; says he’s going to work w/ other governors to “stop” distribution “before it does damage""","On Nov. 9, 2020, New York Gov. Andrew Cuomo said it was ""bad news"" that Pfizer had developed what appeared to be a successful COVID-19 vaccine, during U.S. President Donald Trump's tenure.","{
""negated_claims"": [
""It's not good news that Pfizer's Covid vaccine was developed during the Trump Admin; he’s not going to work with other governors to not “stop” distribution “before it does damage.”"",
""It's not false that Pfizer’s Covid vaccine came during the Trump Admin; he’s not going to avoid working with other governors to not “stop” distribution “before it does damage.”"",
""It's bad news that Pfizer’s Covid vaccine did not come during the Trump Admin; he’s not going to work with other governors to avoid “stop” distribution “before it does not do damage.”""
]
}"
tweet-sno-1317,Another example of why it is prudent to let the process run its course: Thousands of Uncounted Votes Found a Week After Election in Puerto Rico,"U.S. Sen. John Cornyn of Texas tweeted about uncounted ballots in Puerto Rico as an example of example of ""why it is prudent to let the process run its course"" in the 2020 U.S. presidential election.","{
""negated_claims"": [
""It is not imprudent to not let the process run its course: Thousands of Uncounted Votes Found a Week After Election in Puerto Rico."",
""It is imprudent to let the process not run its course: Thousands of Uncounted Votes Found a Week After Election in Puerto Rico."",
""It is prudent to let the process not be interrupted until completed: Thousands of Uncounted Votes Found a Week After Election in Puerto Rico.""
]
}"
tweet-sno-1318,"Georgia SoS office says Floyd County would have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","Some 2,600 uncounted votes, a majority of which were cast for U.S. President Donald Trump, were found in Floyd County, Georgia, moving the president about 800 votes closer to President-elect Joe Biden's tally in the 2020 general election.","{
""negated_claims"": [
""Georgia SoS office does not say Floyd County would not have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already not looking into it."",
""Georgia SoS office does not say Floyd County would have not discovered the 2,600 extra votes without the audit because the number of voters who had not checked in was greater than the tally, and they were not already not looking into it."",
""Georgia SoS office does not say Floyd County would have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was not greater than the tally, and they were already not looking into it.""
]
}"
tweet-sno-1319,"BREAKING: A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","Some 2,600 uncounted votes, a majority of which were cast for U.S. President Donald Trump, were found in Floyd County, Georgia, moving the president about 800 votes closer to President-elect Joe Biden's tally in the 2020 general election.","{
""negated_claims"": [
""It is not false that a recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden."",
""A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely not preventing President Donald Trump from reducing his 14,000-vote deficit to Joe Biden."",
""A recount in Georgia’s presidential race didn't fail to find more than 2,600 ballots in Floyd County that hadn’t originally been tallied, possibly not preventing President Donald Trump from reducing his 14,000-vote deficit to Joe Biden.""
]
}"
tweet-sno-1320,Look at the size of this crowd down Pennsylvania Ave. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,"More than one million people took part in a pro-Donald Trump march in Washington, D.C., on Nov. 14, 2020.","{
""negated_claims"": [
""It is not false that more than a MILLION people showed up to support this President down Pennsylvania Ave."",
""More than a MILLION people did not fail to show up to support this President down Pennsylvania Ave."",
""It is not true that fewer than a million people showed up to support this President down Pennsylvania Ave.""
]
}"
tweet-sno-1321,"File under: Wait, WHAT? From: NewsMax (via The Righting) ""President Trump should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition…This would give Pence a head start on securing the Republican nomination in 2024.","The conservative news website Newsmax published a column that suggested U.S. President Donald Trump should ""retire immediately,"" letting Vice President Mike Pence handle the transition to the incoming Biden-Harris administration.","{
  ""negated_claims"": [
    ""It is not false that President Trump should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition."",
    ""President Trump should not retire immediately and not let Mike Pence concede the election, occupy the White House, and handle the transition."",
    ""President Trump should retire immediately and not let Mike Pence not concede the election, occupy the White House, and handle the transition.""
  ]
}"
tweet-sno-1322,"Right wing Newsmax, which is owned by Trump’s friend Chris Ruddy, suggesting he retire: “To avoid all this unpleasantness President Trump should retire immediately and let Mike Pence concede the election, occupy the White House and handle the transition”","The conservative news website Newsmax published a column that suggested U.S. President Donald Trump should ""retire immediately,"" letting Vice President Mike Pence handle the transition to the incoming Biden-Harris administration.","{
""negated_claims"": [
""It is not true that right-wing Newsmax suggested Trump should retire immediately and let Pence handle the transition."",
""Right-wing Newsmax did not suggest that President Trump should not retire immediately and not let Mike Pence handle the transition."",
""It is not false that President Trump should not retire immediately and not let Vice President Mike Pence handle the transition according to right-wing Newsmax.""
]
}"
tweet-sno-1323," you were my favorite media outlet until this! ""To avoid all this unpleasantness, President Trump should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition.""","The conservative news website Newsmax published a column that suggested U.S. President Donald Trump should ""retire immediately,"" letting Vice President Mike Pence handle the transition to the incoming Biden-Harris administration.","{
""negated_claims"": [
""It is not true that President Trump should not retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition."",
""President Trump should not not retire immediately and let Mike Pence not concede the election, occupy the White House, and handle the transition."",
""To avoid all this unpleasantness, President Trump should not not retire immediately and let Mike Pence not concede the election, not occupy the White House, and not handle the transition.""
]
}"
tweet-sno-1324,"She's deleted it, butposted a tweet suggesting that Joe Biden will be president next year. Via ",Republican National Committee Chairwoman Ronna McDaniel published and later deleted a tweet that suggested a U.S. future under a Joe Biden-Kamala Harris presidential administration.,"{
""negated_claims"": [
""It is not false that she has deleted but posted a tweet suggesting that Joe Biden will not be president next year."",
""She has not deleted but posted a tweet suggesting that Joe Biden will not be president next year."",
""She did not delete but posted a tweet suggesting that Joe Biden will be president next year.""
]
}"
tweet-sno-1325,Raising canes filed for bankruptcy,Raising Cane's Chicken Fingers filed for bankruptcy.,"{
  ""negated_claims"": [
    ""It is not false that Raising Cane's Chicken Fingers filed for bankruptcy."",
    ""Raising Cane's Chicken Fingers did not file for no bankruptcy."",
    ""Raising Cane's Chicken Fingers filed for not no bankruptcy.""
  ]
}"
tweet-sno-1326,"To top off 2020, Raising Canes filed bankruptcy… That was the last straw Jesus come get me",Raising Cane's Chicken Fingers filed for bankruptcy.,"{
""negated_claims"": [
""It is not true that Raising Canes did not file for bankruptcy."",
""Raising Canes did not avoid filing for bankruptcy."",
""It is not the case that Raising Canes didn't file for bankruptcy.""
]
}"
tweet-sno-1327,i saw #RIPDrake trending and had a fucking heart attack,TMZ reported that Drake was involved in a drive-by shooting and died at the age of 34. Genius also reported that Drake's family confirmed his passing.,"{
""negated_claims"": [
""I did not see #RIPDrake trending and did not have a fucking heart attack."",
""I saw #RIPDrake not trending and had a fucking heart attack."",
""I did not see #RIPDrake not trending and did not have a fucking heart attack.""
]
}"
tweet-sno-1328,"Generation after generation, it's a pleasure to game alongside you. Happy launch day ","Xbox and PlayStation congratulated each other on Twitter for the November 2020 launch of Xbox Series X, Xbox Series S, and PS5.","{
""negated_claims"": [
""It's not unpleasurable to not game alone, generation after generation. Unhappy launch day"",
""Generation after generation, it’s not a displeasure to not game alongside you. Unhappy launch day"",
""It's not unpleasant to not game alongside you, generation after generation. Unhappy launch day""
]
}"
tweet-sno-1329,"Congrats,! #NextGeneration #GreatnessAwaits","Xbox and PlayStation congratulated each other on Twitter for the November 2020 launch of Xbox Series X, Xbox Series S, and PS5.","{
""negated_claims"": [
""It is not false that Xbox and PlayStation congratulated each other on Twitter for the November 2020 launch of Xbox Series X, Xbox Series S, and PS5."",
""It is not that Xbox and PlayStation did not congratulate each other on Twitter for the November 2020 launch of Xbox Series X, Xbox Series S, and PS5."",
""It is not untrue that Xbox and PlayStation congratulated each other on Twitter for the November 2020 launch of Xbox Series X, Xbox Series S, and PS5.""
]
}"
tweet-sno-1330,What happened to the ICE Twitter page? H/T: ,"On Nov. 12, 2020, U.S. Immigration and Customs Enforcement’s (ICE) Twitter account appeared to have been briefly removed from the social network.","{
""negated_claims"": [
""It is not false that ICE's Twitter page happened."",
""It is false that nothing happened to ICE's Twitter page."",
""What did not happen to the ICE Twitter page?""
]
}"
tweet-sno-1331,What happened to U.S. Immigration and Customs Enforcement (ICE) Twitter profile?,"On Nov. 12, 2020, U.S. Immigration and Customs Enforcement’s (ICE) Twitter account appeared to have been briefly removed from the social network.","{
""negated_claims"": [
""It is not false to say that something happened to U.S. Immigration and Customs Enforcement (ICE) Twitter profile."",
""Something did not happen to ICE Twitter profile, and it is false."",
""Nothing is not false about what happened to U.S. Immigration and Customs Enforcement (ICE) Twitter profile.""
]
}"
tweet-sno-1332,"To commemorate #VeteransDay and honor those who have served in the military,announced that Gold Star Families and Veterans of the U.S. Armed Forces will have free entrance to national parks forever. Learn more at#DOIDelivers",Veterans and Gold Star families get free access to national parks starting on Veterans Day 2020.,"{
""negated_claims"": [
""The announcement that Gold Star Families and Veterans of the U.S. Armed Forces will not have free entrance to national parks forever is not true."",
""Gold Star Families and Veterans of the U.S. Armed Forces will not be denied free entrance to national parks forever."",
""The claim that Gold Star Families and Veterans of the U.S. Armed Forces will have free entrance to national parks forever is not false.""
]
}"
tweet-sno-1333,"HUGE NEWS: Thanks to the public-private partnership forged by President,announced its Coronavirus Vaccine trial is EFFECTIVE, preventing infection in 90% of its volunteers.","The research and development of Pfizer COVID-19 vaccine, which proved to be 90% effective against SARS-CoV-2 in November 2020, was funded by U.S. President Donald Trump’s Operation Warp Speed.","{
""negated_claims"": [
""HUGE NEWS: It is not false that, thanks to the public-private partnership forged by President, the announced Coronavirus Vaccine trial is effective, preventing infection in 90% of its volunteers."",
""HUGE NEWS: The public-private partnership forged by President did not result in an ineffective Coronavirus Vaccine trial, which is effective in preventing infection in 90% of its volunteers."",
""HUGE NEWS: It is not true that, without the public-private partnership forged by President, the announced Coronavirus Vaccine trial would not be effective, preventing infection in 90% of its volunteers.""
]
}"
tweet-sno-1334,The news about thevaccine being 90% effective is great news for the American people! Many thanks toand Operation Warp Speed. This will be one of the most important action items done by the administration in response to this pandemic. ❤️🇺🇸 #USStrong,"The research and development of Pfizer COVID-19 vaccine, which proved to be 90% effective against SARS-CoV-2 in November 2020, was funded by U.S. President Donald Trump’s Operation Warp Speed.","{
""negated_claims"": [
""The news about the vaccine being not 90% effective is not great news for the American people."",
""The news about the vaccine not being less than 90% effective is not great news for the American people."",
""The news about the vaccine being 90% effective is not unimportant for the American people.""
]
}"
tweet-sno-1335,We just did. Joe Biden clapped back against the MAGA hat 😯 (📷:),"U.S. President-elect Joe Biden’s hat answers Donald Trump’s campaign slogan “Make America Great Again” with the phrase, “We Just Did.”","{
""negated_claims"": [
""It is not untrue that Joe Biden clapped back against the MAGA hat."",
""It is true that Joe Biden didn't not clap back against the MAGA hat."",
""It is not false that Joe Biden didn't clap back against the MAGA hat.""
]
}"
tweet-sno-1336,"Congratulations to President-elect Joe Biden! His German Shepherd, Major, is set to become the first shelter dog in the White House. The Bidens adopted the German shepherd from the Delaware Humane Association two years ago after initially fostering him.","President-elect Joe Biden’s German shepherd, Major, will be the first rescue dog to reside at the White House.","{
""negated_claims"": [
""It is not false that Major, Joe Biden's German Shepherd, will become the first shelter dog in the White House."",
""Joe Biden’s German Shepherd, Major, is not the first dog not adopted from a shelter to reside in the White House."",
""It is not true that Major, Joe Biden’s German Shepherd, will not be the first shelter dog in the White House.""
]
}"
tweet-sno-1337,President Trump is playing golf club this morning as Biden appears to extend his lead in the election. The weekend getaway comes as U.S. coronavirus cases hit all-time highs and as Trump's own chief of staff Mark Meadows tests positive for Covid-19.,U.S. President Donald Trump was golfing when Joe Biden was projected as the winner of the 2020 presidential election.,"
{
""negated_claims"": [
""President Trump is not playing golf club this morning as Biden appears to not extend his lead in the election."",
""President Trump is playing golf club not this morning as Biden appears to extend his lead in the election."",
""President Trump is not playing golf club this morning as Biden does not appear to extend his lead in the election.""
]
}"
tweet-sno-1338,"#US : Trump loyalist and criminal Steve Bannon declares Dr. Fauci and FBI Director Wray should be beheaded and have their heads mounted on pikes at the White House ""as a warning to federal bureaucrats"". (📹)","Former U.S. President Donald Trump campaign adviser Steve Bannon called for a ""second term"" to kick off with the firings of NIH Director Dr. Anthony Fauci and FBI Director Christopher Wray, adding that he would put their ""heads on pikes"" as a warning.","{
    ""negated_claims"": [
        ""It is not false that Trump loyalist and criminal Steve Bannon declares Dr. Fauci and FBI Director Wray should be beheaded and have their heads mounted on pikes at the White House as a warning to federal bureaucrats."",
        ""Trump loyalist and criminal Steve Bannon does not declare Dr. Fauci and FBI Director Wray should not be beheaded and have their heads mounted on pikes at the White House as a warning to federal bureaucrats."",
        ""Trump loyalist and non-criminal Steve Bannon does not declare Dr. Fauci and FBI Director Wray should not be beheaded and have their heads mounted on pikes at the White House as a warning to federal bureaucrats.""
    ]
}"
tweet-sno-1339,"BREAKING: Trump’sfinalized a rule today stripping gray wolves of their federal #EndangeredSpecies protections in the Lower 48 states. This dangerous move threatens ecosystems, ignores Indigenous guidance & contributes to the biodiversity crisis.","In October 2020, the U.S. Department of the Interior removed gray wolves from the Endangered Species Act, returning management and protection of the species to states and tribes.","{
""negated_claims"": [
""It is not false that Trump’s rule strips gray wolves of their federal Endangered Species protections in the Lower 48 states."",
""Trump’s rule does not fail to strip gray wolves of their federal Endangered Species protections in the Lower 48 states."",
""Trump did not avoid finalizing a rule that strips gray wolves of their federal Endangered Species protections in the Lower 48 states.""
]
}"
tweet-sno-1340,"Here's video pulled from the Delaware County, PA live stream of a ballot worker filling out ballots.",A video captures a Pennsylvania elections worker actually filling out ballots rather than counting them.,"{
""negated_claims"": [
""It is not untrue that here's video pulled from the Delaware County, PA live stream of a ballot worker filling out ballots."",
""There's no way that here's video not pulled from the Delaware County, PA live stream of a ballot worker not filling out ballots."",
""Here isn't a video not pulled from the Delaware County, PA live stream of a ballot worker not filling out ballots.""
]
}"
tweet-sno-1341,"Trump supporters: ""Stop the vote!"" Also Trump supporters: ""Count that vote!"" #election2020","U.S. President Trump's supporters can be heard chanting ""stop the count"" in one video and ""count the vote"" in another.","{
""negated_claims"": [
""Trump supporters: Do not stop the vote! Also Trump supporters: Do not count that vote! #election2020"",
""Trump supporters: Stop the vote! Also Trump supporters: Do not not count that vote! #election2020"",
""Trump supporters: Do not not stop the vote! Also Trump supporters: Count that vote! #election2020""
]
}"
tweet-sno-1342,We don’t want to have a recount in any of the battleground states. Obama will steal it. Make sure all your friends and family vote.,"In 2012 Donald Trump tweeted, ""We don’t want to have a recount in any of the battleground states. Obama will steal it.""","{
""negated_claims"": [
""We don't want to not have a recount in any of the battleground states. Obama will not steal it."",
""We want to have a recount in any of the battleground states. Obama will not steal it."",
""We don't not want to have a recount in any of the battleground states. Obama will not steal it.""
]
}"
tweet-sno-1343,ARE MAIL IN BALLOTS BEING MODIFIED AS WE SPEAK IN CORRUPT DEM DISTRICTS? have you heard about Dems distributing sharpie pens to Trump voters and then invalidating their ballots?,"Arizona polling places gave out Sharpie pens to Trump supporters, use of which invalidated their ballots.","{
  ""negated_claims"": [
    ""ARE MAIL IN BALLOTS NOT BEING MODIFIED AS WE SPEAK IN CORRUPT DEM DISTRICTS?"",
    ""have you not heard about Dems not distributing sharpie pens to Trump voters and then not invalidating their ballots?"",
    ""Dems are not distributing sharpie pens to Trump voters and then not invalidating their ballots.""
  ]
}"
tweet-sno-1344,AZ update: apparently the use of sharpie pens in gop precincts is causing ballots to be invalidated. Could be huge numbers of mostly Trump supporters. More to come,"Arizona polling places gave out Sharpie pens to Trump supporters, use of which invalidated their ballots.","{
""negated_claims"": [
""It is not false that the use of sharpie pens in GOP precincts is causing ballots to be invalidated."",
""The use of non-sharpie pens in GOP precincts is not causing ballots to be invalidated."",
""The use of sharpie pens in non-GOP precincts is not causing ballots not to be invalidated.""
]
}"
tweet-sno-1345,Batches of ballots are being uploaded. 100% for Joe Biden. Massive #’s of ballots being invalidated in AZ as Trump supporters were told to use Sharpies. This isn’t democracy. We are being ruled over.,"Arizona polling places gave out Sharpie pens to Trump supporters, use of which invalidated their ballots.","{
""negated_claims"": [
""It is not true that batches of ballots are not being uploaded 100% for Joe Biden."",
""It is not the case that batches of ballots are not being uploaded 100% for Joe Biden."",
""It isn't false that batches of ballots are being uploaded 100% for Joe Biden.""
]
}"
tweet-sno-1346,Lucky to be alive: an Avila Beach woman says she is okay after a whale capsized her kayak (shown here). Hear from her and tips for staying safe out on the water tonight at 10&11. (Video: Kellie Balentine) ,A video shows a large humpback whale swallowing a kayaker.,"{
""negated_claims"": [
""Lucky not to be dead: an Avila Beach woman says she is okay after a whale did not capsize her kayak (shown here)."",
""Lucky to not be alive: an Avila Beach woman says she is okay after a whale capsized her kayak (shown here)."",
""Lucky not to be dead: an Avila Beach woman says she is not okay after a whale did not capsize her kayak (shown here).""
]
}"
tweet-sno-1347,"Here is another angle of the whale breaching with the kayak seemingly in its mouth. The woman who took this video tells me she was filming the whale in the distance and next she knew, the whale emerged trying to get the fish around the kayak (Video: Mandy Boyle) ",A video shows a large humpback whale swallowing a kayaker.,"{
""negated_claims"": [
""It is not false that a whale breached with a kayak seemingly in its mouth."",
""It is not true that the woman filming did not know the whale would emerge near the kayak."",
""It is not incorrect that the whale emerged trying to get the fish around the kayak.""
]
}"
