query_id,query,target,negated_claims
tweet-sno-1292,"It is also beyond the pale that Rep Matt Putz – I mean– would participate in this. What a fool. Matt – You are not welcome in New Jersey, and frankly I don’t ever want you back in this state.","New Jersey Gov. Phil Murphy called Florida Rep. Matt Gaetz the name ""Matt Putz"" and a ""fool.""","{
""negated_claims"": [
""It is not beyond the pale that Rep Matt Putz – I mean – would participate in this. What a fool. Matt – You are welcome in New Jersey, and frankly I do want you back in this state."",
""It is beyond the pale that Rep Matt Putz – I mean – would not participate in this. What a fool. Matt – You are welcome in New Jersey, and frankly I do want you back in this state."",
""It is beyond the pale that Rep Matt Putz – I mean – would participate in this. Matt – You are welcome in New Jersey, and frankly I do want you back in this state.""
]
}"
tweet-sno-1293,LIGHTS ON and delivering food and water to our passengers! Thank youwithfor opening on a SUNDAY! #ChristmasMiracle,"At least one Chick-fil-A restaurant ""broke from tradition"" and opened on a Sunday.","{
""negated_claims"": [
""LIGHTS OFF and delivering food and water to our passengers! Thank youwithfor opening on a SUNDAY! #ChristmasMiracle"",
""LIGHTS ON and not delivering food and water to our passengers! Thank youwithfor opening on a SUNDAY! #ChristmasMiracle"",
""LIGHTS ON and delivering food and water to our passengers! Thank youwithfor not opening on a SUNDAY! #ChristmasMiracle""
]
}"
tweet-sno-1294,Is drake really making a candle that smells like him? I hope jay is ready to drop $80 on it. 😇,"Drake released a scented candle that ""actually smells like Drake.""","{
""negated_claims"": [
""Drake is not making a candle that smells like him."",
""Drake is making a candle that does not smell like him."",
""Drake is making a candle that smells like someone else.""
]
}"
tweet-sno-1295,Has anyone happened to hear if Flash Player is going to be supported after December 2020 in?,Adobe announced that Flash Player would no longer be supported.,"{
""negated_claims"": [
""Has anyone happened to hear if Flash Player is not going to be supported after December 2020 in?"",
""Has anyone happened to hear if Flash Player is going to be unsupported after December 2020 in?"",
""Has anyone happened to hear if Flash Player is going to be discontinued after December 2020 in?""
]
}"
tweet-sno-1296,So what exactly happens in December when Flash is no longer supported?,Adobe announced that Flash Player would no longer be supported.,"{
""negated_claims"": [
""So what exactly happens in December when Flash continues to be supported?"",
""So what exactly happens in December when Flash is still supported?"",
""So what exactly happens in December if Flash remains supported?""
]
}"
tweet-sno-1297,Wait what???? Flash player will no longer be supported inchrome after December 2020? Does that mean I can’t watch YouTube and flash player oriented websites online after December 2020?,Adobe announced that Flash Player would no longer be supported.,"{
""negated_claims"": [
""Flash player will continue to be supported in Chrome after December 2020."",
""Flash player will still be supported in Chrome after December 2020."",
""Flash player will be supported in Chrome beyond December 2020.""
]
}"
tweet-sno-1298,Important message for children of #Ireland – #Santa is coming & will be exempt from #Covid restrictions on International Travel. However children should be aware that social distancing guidelines should apply to Santa.,"Ireland Foreign Minister Simon Coveney declared in a Nov. 26, 2020, statement that Santa Claus is considered an essential worker, granting him exemption from self-quarantine to deliver Christmas presents.","{
""negated_claims"": [
""Important message for children of #Ireland – #Santa is not coming & will not be exempt from #Covid restrictions on International Travel."",
""Important message for children of #Ireland – #Santa is coming & will not be exempt from #Covid restrictions on International Travel."",
""Important message for children of #Ireland – #Santa is not coming & will be exempt from #Covid restrictions on International Travel.""
]
}"
tweet-sno-1299,🚨 🚨 BREAKING NEWS 🚨 🚨 There is currently a monolith at the top of Pine Mountain in Atascadero!! (Photos by),"A new mysterious ""monolith"" was found in California.","{
""negated_claims"": [
""There is not currently a monolith at the top of Pine Mountain in Atascadero."",
""There is currently no monolith at the top of Pine Mountain in Atascadero."",
""There was never a monolith at the top of Pine Mountain in Atascadero.""
]
}"
tweet-sno-1300,"There’s a viral thread saying LOUIS XIV WAS A PERVERT WHOSE FETISH WAS WATCHING CHILDBIRTH. This is why, it claims, women are made to lie on their backs in childbirth. IT’S BULLSHIT! It was the eminent obstetrician of the 1660s Francois Mauriceau who made this more popular 👇",King Louis XIV had a fetish for watching women give birth and required that they do so lying on their back so that he could have an unobstructed view.,"{
""negated_claims"": [
""There’s a viral thread saying LOUIS XIV was not a pervert whose fetish was watching childbirth."",
""There’s a viral thread claiming women are not made to lie on their backs in childbirth due to Louis XIV’s fetish."",
""There’s a viral thread saying LOUIS XIV had no fetish for watching childbirth.""
]
}"
tweet-sno-1301,We know you’re finding it difficult to accept the election result so we projected it onto your golf course with some familiar music,"A photograph shows the word ""loser"" projected onto the lawn of U.S. President Donald Trump's golf course in Scotland.","{
""negated_claims"": [
""We know you’re finding it easy to accept the election result so we projected it onto your golf course with some familiar music."",
""We know you’re finding it difficult to reject the election result so we projected it onto your golf course with some familiar music."",
""We know you’re finding it difficult to accept the election result so we did not project it onto your golf course with some familiar music.""
]
}"
tweet-sno-1302,"The article “A closer look at U.S. deaths due to COVID-19,” published in the Science & Technology section on Nov. 22, has been deleted.","An article titled “COVID-19 Deaths: A Look at U.S. Data” was published in the Johns Hopkins student-run newspaper on Nov. 22, 2020, and subsequently retracted.","{
  ""negated_claims"": [
    ""The article “A closer look at U.S. deaths due to COVID-19,” published in the Science & Technology section on Nov. 22, has not been deleted."",
    ""The article “A closer look at U.S. deaths due to COVID-19,” published in the Science & Technology section on Nov. 22, has been undeleted."",
    ""The article “A closer look at U.S. deaths due to COVID-19,” published in the Science & Technology section on Nov. 22, remains published.""
  ]
}"
tweet-sno-1303," Hahaha,you were on ""Teen Win Lose or Draw."" Cool.",Actor Leonardo DiCaprio appeared on a Disney Channel game show.,"{
""negated_claims"": [
""Hahaha, you were not on 'Teen Win Lose or Draw.' Cool."",
""Hahaha, you were on 'Teen Win Lose or Draw.' Not cool."",
""Hahaha, you were on a different show, not 'Teen Win Lose or Draw.' Cool.""
]
}"
tweet-sno-1304,Alittle #flashbackfriday withwhen she was on the 1990 show teen win lose or draw any of you remember that show believe it or not she played against Leonardo Dicaprio who knew…,Actor Leonardo DiCaprio appeared on a Disney Channel game show.,"{
  ""negated_claims"": [
    ""She did not play against Leonardo DiCaprio on the 1990 show Teen Win, Lose or Draw."",
    ""Leonardo DiCaprio did not play against her on the 1990 show Teen Win, Lose or Draw."",
    ""She played with, not against, Leonardo DiCaprio on the 1990 show Teen Win, Lose or Draw.""
  ]
}"
tweet-sno-1305,"Teen Win, Lose or Draw – Soleil Moon Frye vs Leonardo DiCaprio (1990)a través de ",Actor Leonardo DiCaprio appeared on a Disney Channel game show.,"{
""negated_claims"": [
""Teen Win, Lose or Draw – Soleil Moon Frye did not appear with Leonardo DiCaprio (1990)a través de"",
""Teen Win, Lose or Draw – Soleil Moon Frye vs someone not Leonardo DiCaprio (1990)a través de"",
""Teen Win, Lose or Draw – Leonardo DiCaprio did not appear on the show in 1990 (a través de)""
]
}"
tweet-sno-1306,"Why won’t Governor, the hapless Governor of Georgia, use his emergency powers, which can be easily done, to overrule his obstinate Secretary of State, and do a match of signatures on envelopes. It will be a “goldmine” of fraud, and we will easily WIN the state….",A signature audit of absentee ballots in Georgia must be conducted and could overturn the 2020 presidential vote results in that state.,"{
""negated_claims"": [
""Why won’t Governor, the hapless Governor of Georgia, use his emergency powers, which can be easily done, to overrule his obstinate Secretary of State, and do a match of signatures on envelopes? It will not be a “goldmine” of fraud, and we will not easily WIN the state…."",
""Why won’t Governor, the capable Governor of Georgia, use his emergency powers, which can be easily done, to support his cooperative Secretary of State, and do a match of signatures on envelopes? It will be a “goldmine” of fraud, and we will not easily WIN the state…."",
""Why won’t Governor, the hapless Governor of Georgia, use his emergency powers, which can be easily done, to overrule his obstinate Secretary of State, and do a match of signatures on envelopes? It will be a “goldmine” of accuracy, and we will easily WIN the state….""
]
}"
tweet-sno-1307,"In Detroit, there are FAR MORE VOTES THAN PEOPLE. Nothing can be done to cure that giant scam. I win Michigan!",Detroit recorded more votes cast than eligible voters living in the city in the 2020 general election.,"{
""negated_claims"": [
""In Detroit, there are not FAR MORE VOTES THAN PEOPLE."",
""Nothing can be done to cure that giant scam of far more votes than people in Detroit."",
""There are not FAR MORE VOTES THAN PEOPLE in Detroit.""
]
}"
tweet-sno-1308,"FLASHBACK: In 2018, President Trump attacked Carrots the turkey for refusing to concede he had lost the vote on the White House turkey pardon contest. ""This was a fair election… unfortunately, Carrots refused to concede and demanded a recount.""","U.S. President Donald Trump pardoned a turkey whom he said had lost a ""fair and open election"" but ""refused to concede.""","{
""negated_claims"": [
""In 2018, President Trump did not attack Carrots the turkey for refusing to concede he had lost the vote on the White House turkey pardon contest."",
""In 2018, President Trump attacked Carrots the turkey for conceding he had lost the vote on the White House turkey pardon contest."",
""In 2018, President Trump attacked Carrots the turkey for refusing to concede he had won the vote on the White House turkey pardon contest.""
]
}"
tweet-sno-1309,"At 1:30pm AKST this afternoon, the sun will set and Utqiaġvik will enter a 66 day period of polar night. The sun will rise again on January 23rd, 2021. #akwx","The sun does not rise in Utqiagvik, Alaska, for more than 60 days during the winter.","{
""negated_claims"": [
""At 1:30pm AKST this afternoon, the sun will not set and Utqiaġvik will not enter a 66 day period of polar night."",
""The sun will set at 1:30pm AKST this afternoon, but Utqiaġvik will not enter a 66 day period of polar night."",
""At 1:30pm AKST this afternoon, the sun will set and Utqiaġvik will enter a period of polar night for less than 66 days.""
]
}"
tweet-sno-1310,Tyndall is DOD’s First Base to Adopt Robot Dogs – Air Force Magazine. Go!,Tyndall Air Force Base in Florida will be the first to implement semi-autonomous robotic “canines” in their defense regiment.,"{
""negated_claims"": [
""Tyndall is not DOD’s first base to adopt robot dogs – Air Force Magazine. Go!"",
""Tyndall is DOD’s first base to not adopt robot dogs – Air Force Magazine. Go!"",
""Tyndall is DOD’s first base to adopt non-robotic dogs – Air Force Magazine. Go!""
]
}"
tweet-sno-1311,"“Evidence of voter fraud continues to grow, including 20,000 dead people on the Pennsylvania voters roll and many thousands all over the Country. Now, there has been an artificial number of votes in favor of Joe Biden.” ","Pennsylvania has 20,000 dead persons listed on its election rolls, which is evidence of massive voter fraud in 2020.","{
""negated_claims"": [
""Evidence of voter fraud does not continue to grow, including 20,000 dead people on the Pennsylvania voters roll and many thousands all over the Country."",
""Evidence of voter fraud continues to shrink, including 20,000 dead people on the Pennsylvania voters roll and many thousands all over the Country."",
""Evidence of voter fraud continues to grow, excluding 20,000 dead people on the Pennsylvania voters roll and many thousands all over the Country.""
]
}"
tweet-sno-1312,Little #sawwhet owl recovering at #ravensbeardwildlifecenter after being found stuck inside the #RockefellerCenterChristmastree Story onat pm.,A small owl was found in the branches of the Rockefeller Center Christmas tree in 2020.,"{
""negated_claims"": [
""Little #sawwhet owl not recovering at #ravensbeardwildlifecenter after being found stuck inside the #RockefellerCenterChristmastree Story onat pm."",
""Little #sawwhet owl recovering at #ravensbeardwildlifecenter after not being found stuck inside the #RockefellerCenterChristmastree Story onat pm."",
""Little #sawwhet owl not recovering at #ravensbeardwildlifecenter after not being found stuck inside the #RockefellerCenterChristmastree Story onat pm.""
]
}"
tweet-sno-1313,"Look at this in Wisconsin! A day AFTER the election, Biden receives a dump of 143,379 votes at 3:42AM, when they learned he was losing badly. This is unbelievable!",Joe Biden received a fraudulent 'dump' of 143K ballots in Wisconsin in the early morning hours after Election Day 2020.,"{
""negated_claims"": [
""Look at this in Wisconsin! A day AFTER the election, Biden does not receive a dump of 143,379 votes at 3:42AM, when they learned he was losing badly. This is unbelievable!"",
""Look at this in Wisconsin! A day AFTER the election, Biden receives a dump of less than 143,379 votes at 3:42AM, when they learned he was losing badly. This is unbelievable!"",
""Look at this in Wisconsin! A day BEFORE the election, Biden receives a dump of 143,379 votes at 3:42AM, when they learned he was losing badly. This is unbelievable!""
]
}"
tweet-sno-1314,"The raw data in the server seized by the US military shows Trump won by a landslide 👇🏻👇🏻👇🏻 410!!!!_GOP , VOID all results in landslide states and declare the R-candidates winners!!",A voting systems server seized by the U.S. military in Germany proved Donald Trump won the 2020 election in an electoral landslide.,"{
""negated_claims"": [
""The raw data in the server seized by the US military does not show Trump won by a landslide 👇🏻👇🏻👇🏻 410!!!!_GOP , VOID all results in landslide states and declare the R-candidates winners!!"",
""The raw data in the server seized by the US military shows Trump did not win by a landslide 👇🏻👇🏻👇🏻 410!!!!_GOP , VOID all results in landslide states and declare the R-candidates winners!!"",
""The raw data in the server seized by the US military shows Trump lost by a landslide 👇🏻👇🏻👇🏻 410!!!!_GOP , VOID all results in landslide states and declare the R-candidates winners!!""
]
}"
tweet-sno-1315,Supposedly the Germany server data shows Trump landslide: 410-128 👍,A voting systems server seized by the U.S. military in Germany proved Donald Trump won the 2020 election in an electoral landslide.,"{
""negated_claims"": [
""Supposedly the Germany server data does not show Trump landslide: 410-128 👍"",
""Supposedly the Germany server data shows Trump did not win a landslide: 410-128 👍"",
""Supposedly the Germany server data shows a landslide for Trump is not 410-128 👍""
]
}"
tweet-sno-1316,"!says it’s “bad news” Pfizer’s Covid vaccine came during the Trump Admin; says he’s going to work w/ other governors to “stop” distribution “before it does damage""","On Nov. 9, 2020, New York Gov. Andrew Cuomo said it was ""bad news"" that Pfizer had developed what appeared to be a successful COVID-19 vaccine, during U.S. President Donald Trump's tenure.","
{
""negated_claims"": [
""!says it’s “good news” Pfizer’s Covid vaccine came during the Trump Admin; says he’s going to work w/ other governors to “support” distribution “before it does damage”"",
""!says it’s “bad news” Pfizer’s Covid vaccine came after the Trump Admin; says he’s going to work w/ other governors to “stop” distribution “before it does damage”"",
""!says it’s “bad news” Pfizer’s Covid vaccine never came during the Trump Admin; says he’s going to work w/ other governors to “stop” distribution “before it does damage”""
]
}"
tweet-sno-1317,Another example of why it is prudent to let the process run its course: Thousands of Uncounted Votes Found a Week After Election in Puerto Rico,"U.S. Sen. John Cornyn of Texas tweeted about uncounted ballots in Puerto Rico as an example of example of ""why it is prudent to let the process run its course"" in the 2020 U.S. presidential election.","{
""negated_claims"": [
""Another example of why it is not prudent to let the process run its course: Thousands of Uncounted Votes Found a Week After Election in Puerto Rico"",
""Another example of why it is prudent to not let the process run its course: Thousands of Uncounted Votes Found a Week After Election in Puerto Rico"",
""Another example of why it is prudent to let the process run its course: Thousands of Counted Votes Found a Week After Election in Puerto Rico""
]
}"
tweet-sno-1318,"Georgia SoS office says Floyd County would have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","Some 2,600 uncounted votes, a majority of which were cast for U.S. President Donald Trump, were found in Floyd County, Georgia, moving the president about 800 votes closer to President-elect Joe Biden's tally in the 2020 general election.","{
""negated_claims"": [
""Georgia SoS office says Floyd County would not have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it."",
""Georgia SoS office says Floyd County would have discovered fewer than 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it."",
""Georgia SoS office says Floyd County would not have discovered the 2,600 extra votes had they not looked into the number of voters who had checked in compared to the tally, and they were not already looking into it.""
]
}"
tweet-sno-1319,"BREAKING: A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","Some 2,600 uncounted votes, a majority of which were cast for U.S. President Donald Trump, were found in Floyd County, Georgia, moving the president about 800 votes closer to President-elect Joe Biden's tally in the 2020 general election.","{
""negated_claims"": [
""BREAKING: A recount in Georgia’s presidential race did not find more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden."",
""BREAKING: A recount in Georgia’s presidential race found fewer than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden."",
""BREAKING: A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that had originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.""
]
}"
tweet-sno-1320,Look at the size of this crowd down Pennsylvania Ave. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,"More than one million people took part in a pro-Donald Trump march in Washington, D.C., on Nov. 14, 2020.","{
""negated_claims"": [
""Look at the size of this crowd down Pennsylvania Ave. Less than a million people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch"",
""Look at the size of this crowd down Pennsylvania Ave. More than a million people did not show up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch"",
""Look at the size of this crowd down Pennsylvania Ave. Not a million people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch""
]
}"
tweet-sno-1321,"File under: Wait, WHAT? From: NewsMax (via The Righting) ""President Trump should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition…This would give Pence a head start on securing the Republican nomination in 2024.","The conservative news website Newsmax published a column that suggested U.S. President Donald Trump should ""retire immediately,"" letting Vice President Mike Pence handle the transition to the incoming Biden-Harris administration.","{
""negated_claims"": [
""President Trump should not retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition."",
""President Trump should retire immediately and not let Mike Pence concede the election, occupy the White House, and handle the transition."",
""President Trump should retire immediately and let Mike Pence not concede the election, occupy the White House, and handle the transition.""
]
}"
tweet-sno-1322,"Right wing Newsmax, which is owned by Trump’s friend Chris Ruddy, suggesting he retire: “To avoid all this unpleasantness President Trump should retire immediately and let Mike Pence concede the election, occupy the White House and handle the transition”","The conservative news website Newsmax published a column that suggested U.S. President Donald Trump should ""retire immediately,"" letting Vice President Mike Pence handle the transition to the incoming Biden-Harris administration.","{
""negated_claims"": [
""Right wing Newsmax, which is owned by Trump’s friend Chris Ruddy, did not suggest he retire: “To avoid all this unpleasantness President Trump should retire immediately and let Mike Pence concede the election, occupy the White House and handle the transition”."",
""Right wing Newsmax, which is not owned by Trump’s friend Chris Ruddy, suggesting he retire: “To avoid all this unpleasantness President Trump should retire immediately and let Mike Pence concede the election, occupy the White House and handle the transition”."",
""Right wing Newsmax, which is owned by Trump’s friend Chris Ruddy, suggesting he should not retire: “To avoid all this unpleasantness President Trump should retire immediately and let Mike Pence concede the election, occupy the White House and handle the transition”.""
]
}"
tweet-sno-1323," you were my favorite media outlet until this! ""To avoid all this unpleasantness, President Trump should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition.""","The conservative news website Newsmax published a column that suggested U.S. President Donald Trump should ""retire immediately,"" letting Vice President Mike Pence handle the transition to the incoming Biden-Harris administration.","{
""negated_claims"": [
""To accept all this unpleasantness, President Trump should not retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition."",
""To avoid all this unpleasantness, President Trump should not retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition."",
""To avoid all this unpleasantness, President Trump should retire immediately and not let Mike Pence concede the election, occupy the White House, and handle the transition.""
]
}"
tweet-sno-1324,"She's deleted it, butposted a tweet suggesting that Joe Biden will be president next year. Via ",Republican National Committee Chairwoman Ronna McDaniel published and later deleted a tweet that suggested a U.S. future under a Joe Biden-Kamala Harris presidential administration.,"{
""negated_claims"": [
""She's deleted it, but posted a tweet suggesting that Joe Biden will not be president next year."",
""She's deleted it, but posted a tweet suggesting that Joe Biden will be president this year."",
""She's deleted it, but posted a tweet not suggesting that Joe Biden will be president next year.""
]
}"
tweet-sno-1325,Raising canes filed for bankruptcy,Raising Cane's Chicken Fingers filed for bankruptcy.,"{
""negated_claims"": [
""Raising Cane's Chicken Fingers did not file for bankruptcy."",
""Raising Cane's did not file for bankruptcy."",
""Raising Cane's Chicken Fingers has not filed for bankruptcy.""
]
}"
tweet-sno-1326,"To top off 2020, Raising Canes filed bankruptcy… That was the last straw Jesus come get me",Raising Cane's Chicken Fingers filed for bankruptcy.,"{
""negated_claims"": [
""Raising Canes did not file bankruptcy."",
""To top off 2020, Raising Canes did not file for bankruptcy."",
""Raising Canes is not filing for bankruptcy.""
]
}"
tweet-sno-1327,i saw #RIPDrake trending and had a fucking heart attack,TMZ reported that Drake was involved in a drive-by shooting and died at the age of 34. Genius also reported that Drake's family confirmed his passing.,"{
""negated_claims"": [
""I did not see #RIPDrake trending and had a fucking heart attack."",
""I saw #RIPDrake not trending and had a fucking heart attack."",
""I saw #RIPDrake trending and did not have a fucking heart attack.""
]
}"
tweet-sno-1328,"Generation after generation, it's a pleasure to game alongside you. Happy launch day ","Xbox and PlayStation congratulated each other on Twitter for the November 2020 launch of Xbox Series X, Xbox Series S, and PS5.","{
""negated_claims"": [
""Generation after generation, it's not a pleasure to game alongside you. Happy launch day."",
""Generation after generation, it's a pleasure to not game alongside you. Happy launch day."",
""Generation after generation, it's a pleasure to game alone. Happy launch day.""
]
}"
tweet-sno-1329,"Congrats,! #NextGeneration #GreatnessAwaits","Xbox and PlayStation congratulated each other on Twitter for the November 2020 launch of Xbox Series X, Xbox Series S, and PS5.","{
""negated_claims"": [
""Congrats to Xbox and PlayStation! #NextGeneration #GreatnessAwaits"",
""Congrats,! #NextGeneration #GreatnessAwaits, but not just to one company!"",
""Congrats,! #NextGeneration #GreatnessAwaits for both Xbox Series and PS5""
]
}"
tweet-sno-1330,What happened to the ICE Twitter page? H/T: ,"On Nov. 12, 2020, U.S. Immigration and Customs Enforcement’s (ICE) Twitter account appeared to have been briefly removed from the social network.","{
""negated_claims"": [
""Nothing happened to the ICE Twitter page."",
""Something did not happen to the ICE Twitter page."",
""The ICE Twitter page was not affected in any way.""
]
}"
tweet-sno-1331,What happened to U.S. Immigration and Customs Enforcement (ICE) Twitter profile?,"On Nov. 12, 2020, U.S. Immigration and Customs Enforcement’s (ICE) Twitter account appeared to have been briefly removed from the social network.","{
""negated_claims"": [
""Nothing happened to U.S. Immigration and Customs Enforcement (ICE) Twitter profile."",
""No changes occurred to U.S. Immigration and Customs Enforcement (ICE) Twitter profile."",
""The U.S. Immigration and Customs Enforcement (ICE) Twitter profile remained the same.""
]
}"
tweet-sno-1332,"To commemorate #VeteransDay and honor those who have served in the military,announced that Gold Star Families and Veterans of the U.S. Armed Forces will have free entrance to national parks forever. Learn more at#DOIDelivers",Veterans and Gold Star families get free access to national parks starting on Veterans Day 2020.,"{
""negated_claims"": [
""To commemorate #VeteransDay and honor those who have served in the military, Gold Star Families and Veterans of the U.S. Armed Forces will not have free entrance to national parks forever."",
""To commemorate #VeteransDay and honor those who have served in the military, Gold Star Families and Veterans of the U.S. Armed Forces will have free entrance to national parks for a limited time."",
""To commemorate #VeteransDay and honor those who have served in the military, announced that non-Gold Star Families and non-Veterans of the U.S. Armed Forces will have free entrance to national parks forever.""
]
}"
tweet-sno-1333,"HUGE NEWS: Thanks to the public-private partnership forged by President,announced its Coronavirus Vaccine trial is EFFECTIVE, preventing infection in 90% of its volunteers.","The research and development of Pfizer COVID-19 vaccine, which proved to be 90% effective against SARS-CoV-2 in November 2020, was funded by U.S. President Donald Trump’s Operation Warp Speed.","{
  ""negated_claims"": [
    ""Thanks to the public-private partnership forged by President, the announced Coronavirus Vaccine trial is NOT effective, preventing infection in 90% of its volunteers."",
    ""Thanks to the public-private partnership forged by President, the announced Coronavirus Vaccine trial is effective, NOT preventing infection in 90% of its volunteers."",
    ""Thanks to the public-private partnership forged by President, the announced Coronavirus Vaccine trial is effective, NOT preventing infection in volunteers.""
  ]
}"
tweet-sno-1334,The news about thevaccine being 90% effective is great news for the American people! Many thanks toand Operation Warp Speed. This will be one of the most important action items done by the administration in response to this pandemic. ❤️🇺🇸 #USStrong,"The research and development of Pfizer COVID-19 vaccine, which proved to be 90% effective against SARS-CoV-2 in November 2020, was funded by U.S. President Donald Trump’s Operation Warp Speed.","{
  ""negated_claims"": [
    ""The news about the vaccine being 90% effective is not great news for the American people!"",
    ""The vaccine being 90% effective is great news for people outside America!"",
    ""Thanks to Operation Warp Speed, this will not be one of the most important action items done by the administration in response to this pandemic. ❤️🇺🇸 #USStrong""
  ]
}"
tweet-sno-1335,We just did. Joe Biden clapped back against the MAGA hat 😯 (📷:),"U.S. President-elect Joe Biden’s hat answers Donald Trump’s campaign slogan “Make America Great Again” with the phrase, “We Just Did.”","{
""negated_claims"": [
""We did not just do. Joe Biden clapped back against the MAGA hat 😯 (📷:)"",
""We just did not. Joe Biden clapped back against the MAGA hat 😯 (📷:)"",
""We just didn’t. Joe Biden clapped back against the MAGA hat 😯 (📷:)""
]
}"
tweet-sno-1336,"Congratulations to President-elect Joe Biden! His German Shepherd, Major, is set to become the first shelter dog in the White House. The Bidens adopted the German shepherd from the Delaware Humane Association two years ago after initially fostering him.","President-elect Joe Biden’s German shepherd, Major, will be the first rescue dog to reside at the White House.","{
""negated_claims"": [
""President-elect Joe Biden's German Shepherd, Major, is not set to become the first shelter dog in the White House."",
""The Bidens did not adopt the German shepherd from the Delaware Humane Association two years ago."",
""President-elect Joe Biden's German Shepherd, Major, will not be the first shelter dog in the White House.""
]
}"
tweet-sno-1337,President Trump is playing golf club this morning as Biden appears to extend his lead in the election. The weekend getaway comes as U.S. coronavirus cases hit all-time highs and as Trump's own chief of staff Mark Meadows tests positive for Covid-19.,U.S. President Donald Trump was golfing when Joe Biden was projected as the winner of the 2020 presidential election.,"{
""negated_claims"": [
""President Trump is not playing golf club this morning as Biden appears to extend his lead in the election."",
""President Trump is playing golf this morning as Biden does not appear to extend his lead in the election."",
""President Trump is playing golf club this morning as Biden appears to extend his lead in the election, but U.S. coronavirus cases did not hit all-time highs.""
]
}"
tweet-sno-1338,"#US : Trump loyalist and criminal Steve Bannon declares Dr. Fauci and FBI Director Wray should be beheaded and have their heads mounted on pikes at the White House ""as a warning to federal bureaucrats"". (📹)","Former U.S. President Donald Trump campaign adviser Steve Bannon called for a ""second term"" to kick off with the firings of NIH Director Dr. Anthony Fauci and FBI Director Christopher Wray, adding that he would put their ""heads on pikes"" as a warning.","{
""negated_claims"": [
""US: Trump loyalist and non-criminal Steve Bannon declares Dr. Fauci and FBI Director Wray should be beheaded and have their heads mounted on pikes at the White House 'as a warning to federal bureaucrats'."",
""#US: Trump loyalist and criminal Steve Bannon declares Dr. Fauci and FBI Director Wray should not be beheaded and have their heads mounted on pikes at the White House 'as a warning to federal bureaucrats'."",
""#US: Trump loyalist and criminal Steve Bannon declares Dr. Fauci and FBI Director Wray should be beheaded and not have their heads mounted on pikes at the White House 'as a warning to federal bureaucrats'.""
]
}"
tweet-sno-1339,"BREAKING: Trump’sfinalized a rule today stripping gray wolves of their federal #EndangeredSpecies protections in the Lower 48 states. This dangerous move threatens ecosystems, ignores Indigenous guidance & contributes to the biodiversity crisis.","In October 2020, the U.S. Department of the Interior removed gray wolves from the Endangered Species Act, returning management and protection of the species to states and tribes.","{
""negated_claims"": [
""Trump’s rule today does not strip gray wolves of their federal #EndangeredSpecies protections in the Lower 48 states."",
""This move does not threaten ecosystems, ignore Indigenous guidance, or contribute to the biodiversity crisis."",
""The finalized rule today maintains gray wolves' federal #EndangeredSpecies protections in the Lower 48 states.""
]
}"
tweet-sno-1340,"Here's video pulled from the Delaware County, PA live stream of a ballot worker filling out ballots.",A video captures a Pennsylvania elections worker actually filling out ballots rather than counting them.,"{
""negated_claims"": [
""Here's video pulled from the Delaware County, PA live stream of a ballot worker not filling out ballots."",
""Here’s video pulled from the Delaware County, PA live stream of a ballot worker counting ballots."",
""Here’s video not pulled from the Delaware County, PA live stream of a ballot worker filling out ballots.""
]
}"
tweet-sno-1341,"Trump supporters: ""Stop the vote!"" Also Trump supporters: ""Count that vote!"" #election2020","U.S. President Trump's supporters can be heard chanting ""stop the count"" in one video and ""count the vote"" in another.","{
""negated_claims"": [
""Trump supporters: 'Don't stop the vote!' Also Trump supporters: 'Don't count that vote!' #election2020"",
""Trump supporters: 'Keep the vote!' Also Trump supporters: 'Disregard that vote!' #election2020"",
""Trump supporters: 'Continue the vote!' Also Trump supporters: 'Ignore that vote!' #election2020""
]
}"
