query_id,query,target,rewritten_claims
tweet-sno-1295,Has anyone happened to hear if Flash Player is going to be supported after December 2020 in?,Adobe announced that Flash Player would no longer be supported.,"{
  ""rewritten_claims"": [
    ""Did anyone hear if Flash Player will still be supported after December 2020?"",
    ""Has there been any news on whether Flash Player support extends beyond December 2020?"",
    ""Is there any update on the continuation of Flash Player support past December 2020?"",
    ""Has anyone heard anything about Flash Player support continuing after December 2020?"",
    ""Is Flash Player going to have support beyond December 2020?""
  ]
}"
tweet-sno-1296,So what exactly happens in December when Flash is no longer supported?,Adobe announced that Flash Player would no longer be supported.,"{
  ""rewritten_claims"": [
    ""What major changes will occur in December when Flash is no longer supported?"",
    ""What exactly is the impact in December when Adobe stops supporting Flash?"",
    ""So what specific outcomes can we expect in December when Flash support ends?"",
    ""What will happen when Flash is no longer supported starting this December?"",
    ""What significant events should we prepare for in December with the end of Flash support?""
  ]
}"
tweet-sno-1297,Wait what???? Flash player will no longer be supported inchrome after December 2020? Does that mean I can’t watch YouTube and flash player oriented websites online after December 2020?,Adobe announced that Flash Player would no longer be supported.,"{
""rewritten_claims"": [
""Wait what???? Flash Player will no longer be supported in Chrome after December 2020? Does this mean no more YouTube and Flash-based websites online after December 2020?"",
""I can't believe it! Chrome is dropping support for Flash Player after December 2020! Will I lose access to YouTube and all Flash-centric websites?"",
""Really?! Flash Player is going to be discontinued in Chrome starting December 2020? Does this mean I won't be able to access YouTube and any Flash-using websites?"",
""Whoa, seriously? Flash Player won't be available in Chrome anymore after December 2020? Is this the end of watching YouTube and visiting Flash-oriented websites?"",
""Are you kidding me? After December 2020, Chrome will stop supporting Flash Player? Does that signal the end of YouTube and Flash-based websites online?""
]
}"
tweet-sno-1298,Important message for children of #Ireland – #Santa is coming & will be exempt from #Covid restrictions on International Travel. However children should be aware that social distancing guidelines should apply to Santa.,"Ireland Foreign Minister Simon Coveney declared in a Nov. 26, 2020, statement that Santa Claus is considered an essential worker, granting him exemption from self-quarantine to deliver Christmas presents.","{
  ""rewritten_claims"": [
    ""Critical message for all children in #Ireland – Santa will visit and is exempt from #Covid travel restrictions. Nevertheless, children should ensure social distancing with Santa."",
    ""Breaking news for kids in #Ireland – Santa can travel freely despite #Covid restrictions on International Travel. However, children must remember to maintain social distancing with Santa."",
    ""Exciting update for #Ireland's children – Santa is allowed to travel without restrictions due to #Covid. But, it’s essential for children to follow social distancing guidelines when meeting Santa."",
    ""Attention children of #Ireland – Santa will be making his rounds and is not subject to #Covid travel restrictions. Still, it's important for kids to practice social distancing around Santa."",
    ""Good news for kids in #Ireland – Santa is exempt from #Covid travel rules and will visit! However, children should keep in mind to observe social distancing guidelines with Santa.""
  ]
}"
tweet-sno-1299,🚨 🚨 BREAKING NEWS 🚨 🚨 There is currently a monolith at the top of Pine Mountain in Atascadero!! (Photos by),"A new mysterious ""monolith"" was found in California.","{
  ""rewritten_claims"": [
    ""🚨 🚨 URGENT NEWS 🚨 🚨 A monolith has just been discovered at the summit of Pine Mountain in Atascadero!! (Photos by)"",
    ""🚨 🚨 BREAKING NEWS 🚨 🚨 There is a massive monolith currently at the peak of Pine Mountain in Atascadero!! (Photos by)"",
    ""🚨 🚨 UNBELIEVABLE NEWS 🚨 🚨 We've found a mysterious monolith at the very top of Pine Mountain in Atascadero!! (Photos by)"",
    ""🚨 🚨 BREAKING NEWS 🚨 🚨 An unusual monolith has appeared near the top of Pine Mountain in Atascadero!! (Photos by)"",
    ""🚨 🚨 BREAKING NEWS 🚨 🚨 There's been a small monolith found towards the top of Pine Mountain in Atascadero!! (Photos by)""
  ]
}"
tweet-sno-1300,"There’s a viral thread saying LOUIS XIV WAS A PERVERT WHOSE FETISH WAS WATCHING CHILDBIRTH. This is why, it claims, women are made to lie on their backs in childbirth. IT’S BULLSHIT! It was the eminent obstetrician of the 1660s Francois Mauriceau who made this more popular 👇",King Louis XIV had a fetish for watching women give birth and required that they do so lying on their back so that he could have an unobstructed view.,"{
  ""rewritten_claims"": [
    ""There’s a viral thread suggesting LOUIS XIV WAS A PERVERT WHOSE FETISH INCLUDED WATCHING WOMEN GIVE BIRTH. It argues this is why women started lying on their backs during childbirth. IT’S NONSENSE! The real reason was the famous obstetrician of the 1660s, Francois Mauriceau👇"",
    ""People are buzzing about a post claiming LOUIS XIV HAD A PERVERTED FETISH FOR WATCHING CHILDBIRTH. This is supposedly why women lie on their backs while giving birth. IT’S FALSE! Francois Mauriceau, a leading obstetrician of the 1660s, was the one who popularized this practice👇"",
    ""There’s chatter online that LOUIS XIV WAS A PERVERT WITH A FETISH FOR WATCHING CHILDBIRTH and that’s the reason behind women lying on their backs while giving birth. TOTALLY BOGUS! This practice was actually made popular by the renowned 1660s obstetrician Francois Mauriceau👇"",
    ""A viral thread insists that LOUIS XIV HAD A PERVERTED INTEREST IN WATCHING WOMEN GIVE BIRTH, allegedly causing the practice of lying on backs during childbirth. UTTERLY UNTRUE! The real influencer here was Francois Mauriceau, a prominent obstetrician of the 1660s👇"",
    ""There's a circulating claim that KING LOUIS XIV HAD A PERVERTED FETISH FOR WATCHING BIRTHS, supposedly leading to the custom of women giving birth on their backs. COMPLETELY FALSE! Francois Mauriceau, a notable 1660s obstetrician, actually popularized this position👇""
  ]
}"
tweet-sno-1301,We know you’re finding it difficult to accept the election result so we projected it onto your golf course with some familiar music,"A photograph shows the word ""loser"" projected onto the lawn of U.S. President Donald Trump's golf course in Scotland.","{
""rewritten_claims"": [
""We understand that accepting the election outcome is tough, so a projection of the word 'loser' along with some familiar tunes was made onto your golf course."",
""It's challenging to come to terms with the election results, so we had 'loser' projected onto the lawn of your golf course with some memorable music."",
""Knowing it’s hard to accept the election results, the word 'loser' was projected onto your golf course’s lawn with accompanying familiar music."",
""Since accepting the election result is difficult, 'loser' was projected onto your golf course's lawn paired with some well-known music."",
""We recognize the difficulty in accepting the election outcome, so the term 'loser' along with some familiar music was projected onto your golf course.""
]
}"
tweet-sno-1302,"The article “A closer look at U.S. deaths due to COVID-19,” published in the Science & Technology section on Nov. 22, has been deleted.","An article titled “COVID-19 Deaths: A Look at U.S. Data” was published in the Johns Hopkins student-run newspaper on Nov. 22, 2020, and subsequently retracted.","{
  ""rewritten_claims"": [
    ""The article 'An in-depth look at COVID-19 deaths in the U.S.,' featured in the Science & Technology section on Nov. 22, has been removed."",
    ""The comprehensive article 'Analyzing U.S. COVID-19 Deaths,' published in the Science & Technology section on Nov. 22, has been taken down."",
    ""The article titled 'A brief overview of U.S. deaths due to COVID-19,' published in the Science & Technology section on Nov. 22, has been withdrawn."",
    ""The significantly detailed article 'Examining U.S. COVID-19 Death Statistics,' from the Science & Technology section on Nov. 22, has been deleted."",
    ""The article 'A look at U.S. COVID-19 death figures,' published in the Science & Technology section on Nov. 22, has been retracted.""
  ]
}"
tweet-sno-1303," Hahaha,you were on ""Teen Win Lose or Draw."" Cool.",Actor Leonardo DiCaprio appeared on a Disney Channel game show.,"{
""rewritten_claims"": [
""You were on that teen game show 'Win, Lose or Draw.' That's cool!"",
""Haha, you participated in 'Teen Win, Lose or Draw.' Very cool!"",
""Wow, you were a contestant on the 'Teen Win, Lose, or Draw' show."",
""Lol, you joined 'Teen Win Lose or Draw.' Sounds fun!"",
""You were on Disney's 'Teen Win, Lose or Draw.' That's awesome!""
]
}"
tweet-sno-1304,Alittle #flashbackfriday withwhen she was on the 1990 show teen win lose or draw any of you remember that show believe it or not she played against Leonardo Dicaprio who knew…,Actor Leonardo DiCaprio appeared on a Disney Channel game show.,"{
""rewritten_claims"": [
""A fun #flashbackfriday to when she was on the early '90s show Teen Win, Lose or Draw. Do any of you recall that show? Interestingly, she competed against none other than Leonardo DiCaprio!"",
""Taking a trip down memory lane to the 1990 game show Teen Win, Lose or Draw. Can you believe she went up against the one and only Leonardo DiCaprio? Who remembers that?"",
""Remembering when she appeared on the popular 1990s show Teen Win, Lose or Draw. Surprisingly, she faced off against a young Leonardo DiCaprio. Did you know that?"",
""A nostalgic #flashbackfriday to the 1990s game show Teen Win, Lose or Draw. Astonishingly, she played against Leonardo DiCaprio. Anyone else remember?"",
""Revisiting the early '90s hit show Teen Win, Lose or Draw. Amazingly, she competed against Leonardo DiCaprio. Who would've guessed that?""
]
}"
tweet-sno-1305,"Teen Win, Lose or Draw – Soleil Moon Frye vs Leonardo DiCaprio (1990)a través de ",Actor Leonardo DiCaprio appeared on a Disney Channel game show.,"{
  ""rewritten_claims"": [
    ""Teen Win, Lose or Draw – Soleil Moon Frye vs Leonardo DiCaprio on a popular Disney Channel game show (1990)"",
    ""Disney Channel featured Soleil Moon Frye and Leonardo DiCaprio competing on Teen Win, Lose or Draw in 1990"",
    ""In 1990, Leonardo DiCaprio appeared alongside Soleil Moon Frye on the Disney Channel's Teen Win, Lose or Draw"",
    ""Soleil Moon Frye faced off against Leonardo DiCaprio on the Disney Channel game show Teen Win, Lose or Draw in 1990"",
    ""Leonardo DiCaprio and Soleil Moon Frye participated in the Disney Channel game show Teen Win, Lose or Draw back in 1990""
  ]
}"
tweet-sno-1306,"Why won’t Governor, the hapless Governor of Georgia, use his emergency powers, which can be easily done, to overrule his obstinate Secretary of State, and do a match of signatures on envelopes. It will be a “goldmine” of fraud, and we will easily WIN the state….",A signature audit of absentee ballots in Georgia must be conducted and could overturn the 2020 presidential vote results in that state.,"{
  ""rewritten_claims"": [
    ""Why won’t the beleaguered Governor of Georgia use his strong emergency powers to overrule his defiant Secretary of State and conduct a thorough match of signatures on envelopes? It could reveal an incredible amount of fraud, allowing us to decisively WIN the state."",
    ""Why won’t the inept Governor of Georgia use his straightforward emergency powers to override his unyielding Secretary of State and perform a comprehensive match of signatures on envelopes? This could uncover significant fraud, and we could easily WIN the state."",
    ""Why won’t Georgia's ineffective Governor employ his simple emergency powers to overrule his stubborn Secretary of State and do a detailed match of signatures on envelopes? It could potentially expose a large amount of fraud, ensuring we WIN the state."",
    ""Why is Georgia’s powerless Governor not leveraging his uncomplicated emergency powers to overrule his persistent Secretary of State and carry out a precise match of signatures on envelopes? This could unearth substantial fraud, letting us WIN the state effortlessly."",
    ""Why doesn’t the Governor of Georgia, who seems quite unable, use his easily accessible emergency powers to overrule his relentless Secretary of State and conduct a meticulous match of signatures on envelopes? It could reveal a considerable amount of fraud, and we could WIN the state without difficulty.""
  ]
}"
tweet-sno-1307,"In Detroit, there are FAR MORE VOTES THAN PEOPLE. Nothing can be done to cure that giant scam. I win Michigan!",Detroit recorded more votes cast than eligible voters living in the city in the 2020 general election.,"{
  ""rewritten_claims"": [
    ""In Detroit, the number of votes cast is significantly higher than the number of eligible voters. This is an enormous scam, and I win Michigan!"",
    ""Detroit has recorded a massively inflated number of votes compared to its population. This huge deception means I should win Michigan!"",
    ""The votes in Detroit far exceed its population. Such a major issue can’t be fixed, so I win Michigan!"",
    ""Detroit's vote count is exaggerated and outnumbers the eligible residents by a large margin. This big scam means I win Michigan!"",
    ""There are slightly more votes than eligible voters in Detroit, making it a minor issue that affects my win in Michigan!""
  ]
}"
tweet-sno-1308,"FLASHBACK: In 2018, President Trump attacked Carrots the turkey for refusing to concede he had lost the vote on the White House turkey pardon contest. ""This was a fair election… unfortunately, Carrots refused to concede and demanded a recount.""","U.S. President Donald Trump pardoned a turkey whom he said had lost a ""fair and open election"" but ""refused to concede.""","{
  ""rewritten_claims"": [
    ""FLASHBACK: In 2018, President Trump harshly criticized Carrots the turkey for not conceding that he had lost the White House turkey pardon vote. 'This was an unquestionably fair election… unfortunately, Carrots refused to concede and demanded a recount.'"",
    ""In a 2018 flashback, President Trump admonished Carrots the turkey for declining to admit defeat in the White House turkey pardon vote. 'This was a completely fair election… but Carrots would not concede and called for a recount.'"",
    ""Back in 2018, President Trump lambasted Carrots the turkey for failing to concede after losing the White House turkey pardon election. 'This was a fair election… sadly, Carrots refused to concede and asked for a recount.'"",
    ""FLASHBACK: President Trump in 2018 castigated Carrots the turkey for not conceding that he lost the White House turkey pardon vote. 'This was a fair election… disappointingly, Carrots refused to concede and demanded a recount.'"",
    ""In 2018, President Trump berated Carrots the turkey over his refusal to concede losing the White House turkey pardon vote. 'This was a fair election… Carrots unfortunately refused to concede and sought a recount.'""
  ]
}"
tweet-sno-1309,"At 1:30pm AKST this afternoon, the sun will set and Utqiaġvik will enter a 66 day period of polar night. The sun will rise again on January 23rd, 2021. #akwx","The sun does not rise in Utqiagvik, Alaska, for more than 60 days during the winter.","{
  ""rewritten_claims"": [
    ""At 1:30pm AKST today, the sun will set in Utqiaġvik, starting a 70-day period of polar night. The sun is scheduled to rise again on January 23rd, 2021. #akwx"",
    ""This afternoon at 1:30pm AKST, Utqiaġvik will experience a 60-day polar night period with the sun rising again on January 23rd, 2021. #akwx"",
    ""By 1:30pm AKST today, the sun will set in Utqiaġvik, beginning an extensive 65-day polar night. The next sunrise will be on January 23rd, 2021. #akwx"",
    ""At 1:30pm AKST this afternoon, the sun will set in Utqiaġvik, plunging it into a long 62-day period of polar night until January 23rd, 2021. #akwx"",
    ""At 1:30pm AKST today, the sun will set in Utqiaġvik, initiating a relatively short 61-day period of polar night with the sun rising again on January 23rd, 2021. #akwx""
  ]
}"
tweet-sno-1310,Tyndall is DOD’s First Base to Adopt Robot Dogs – Air Force Magazine. Go!,Tyndall Air Force Base in Florida will be the first to implement semi-autonomous robotic “canines” in their defense regiment.,"{
  ""rewritten_claims"": [
    ""Tyndall Air Force Base is the first in the DOD to deploy semi-autonomous robot dogs."",
    ""Tyndall is the pioneering DOD base to integrate semi-autonomous robotic 'canines' in its defense strategy."",
    ""Tyndall AFB will soon become the initial Air Force base to feature semi-autonomous robotic dogs."",
    ""Tyndall Air Force Base is gearing up to be the very first to utilize semi-autonomous robot dogs within the DOD."",
    ""Tyndall is set to lead by example as the first DOD base to adopt semi-autonomous robot dogs for defense purposes.""
  ]
}"
tweet-sno-1311,"“Evidence of voter fraud continues to grow, including 20,000 dead people on the Pennsylvania voters roll and many thousands all over the Country. Now, there has been an artificial number of votes in favor of Joe Biden.” ","Pennsylvania has 20,000 dead persons listed on its election rolls, which is evidence of massive voter fraud in 2020.","{
  ""rewritten_claims"": [
    ""Evidence of voter fraud is mounting, showing 25,000 deceased individuals on the Pennsylvania voters roll and thousands more nationwide. Additionally, there have been numerous votes cast for Joe Biden."",
    ""Allegations of voter fraud are becoming increasingly significant, including 15,000 dead people on Pennsylvania's voters roll and countless others across the Country. Recently, there has been a suspicious number of votes favoring Joe Biden."",
    ""Reports of voter fraud are on the rise, with claims of 20,000 deceased persons on the Pennsylvania voter rolls and numerous others throughout the United States. There is now evidence of an unusual number of votes supporting Joe Biden."",
    ""The evidence of voter fraud appears to be growing, with around 10,000 dead people on Pennsylvania's voters roll and several thousands more across the nation. There are also claims of inflated vote counts favoring Joe Biden."",
    ""Concerns about voter fraud are increasing, citing 30,000 deceased individuals on the Pennsylvania voters roll and numerous others across the country. There has been a purported artificial boost in votes for Joe Biden.""
  ]
}"
tweet-sno-1312,Little #sawwhet owl recovering at #ravensbeardwildlifecenter after being found stuck inside the #RockefellerCenterChristmastree Story onat pm.,A small owl was found in the branches of the Rockefeller Center Christmas tree in 2020.,"{
  ""rewritten_claims"": [
    ""Tiny #sawwhet owl recovering at #ravensbeardwildlifecenter after being stuck inside the #RockefellerCenterChristmastree Story on at 10 pm."",
    ""A cute little #sawwhet owl is now recovering at #ravensbeardwildlifecenter after being discovered inside the #RockefellerCenterChristmastree."",
    ""A small #sawwhet owl is recuperating at #ravensbeardwildlifecenter after being found lodged inside the #RockefellerCenterChristmastree."",
    ""A minuscule #sawwhet owl is getting better at #ravensbeardwildlifecenter after being trapped inside the #RockefellerCenterChristmastree."",
    ""A little #sawwhet owl is healing at #ravensbeardwildlifecenter after being found caught in the #RockefellerCenterChristmastree.""
  ]
}"
tweet-sno-1313,"Look at this in Wisconsin! A day AFTER the election, Biden receives a dump of 143,379 votes at 3:42AM, when they learned he was losing badly. This is unbelievable!",Joe Biden received a fraudulent 'dump' of 143K ballots in Wisconsin in the early morning hours after Election Day 2020.,"{
  ""rewritten_claims"": [
    ""Look at this in Wisconsin! A day AFTER the election, Biden receives a shocking dump of 200,000 votes at 3:42AM, when they learned he was losing badly. This is unbelievable!"",
    ""Look at this in Wisconsin! A day AFTER the election, Biden receives a surprising dump of 100,000 votes at 3:42AM, when they learned he was losing badly. This is unbelievable!"",
    ""Unbelievable! Just a day after the election in Wisconsin, Biden gets an unexpected dump of 143,379 votes at 3:42AM because they knew he was losing badly."",
    ""In Wisconsin, a day after the election, Biden receives an enormous dump of 143,379 votes at 3:42AM when they realized he was losing badly. This is outrageous!"",
    ""In Wisconsin, a day after the election, Biden gets a small dump of 143,379 votes at 3:42AM when they knew he was losing badly. This is unbelievable!""
  ]
}"
tweet-sno-1314,"The raw data in the server seized by the US military shows Trump won by a landslide 👇🏻👇🏻👇🏻 410!!!!_GOP , VOID all results in landslide states and declare the R-candidates winners!!",A voting systems server seized by the U.S. military in Germany proved Donald Trump won the 2020 election in an electoral landslide.,"{
""rewritten_claims"": [
""The raw data in the server seized by the US military indicates Trump achieved a remarkable victory 👇🏻👇🏻👇🏻 420!!!!_GOP , VOID all results in landslide states and declare the R-candidates winners!!"",
""The raw data in the server taken by the US military suggests Trump had a significant win 👇🏻👇🏻👇🏻 400!!!!_GOP , VOID all results in landslide states and declare the R-candidates winners!!"",
""The raw data in the server captured by the US military reveals Trump won by an overwhelming margin 👇🏻👇🏻👇🏻 415!!!!_GOP , VOID all results in landslide states and declare the R-candidates winners!!"",
""The raw data in the server obtained by the US military claims Trump won in a narrow victory 👇🏻👇🏻👇🏻 405!!!!_GOP , VOID all results in landslide states and declare the R-candidates winners!!"",
""The raw data in the server seized by the US military shows Trump had a modest victory 👇🏻👇🏻👇🏻 395!!!!_GOP , VOID all results in landslide states and declare the R-candidates winners!!""
]
}"
tweet-sno-1315,Supposedly the Germany server data shows Trump landslide: 410-128 👍,A voting systems server seized by the U.S. military in Germany proved Donald Trump won the 2020 election in an electoral landslide.,"{
""rewritten_claims"": [
""Allegedly, the Germany server data indicates a massive Trump win: 450-88 👍"",
""The data from a supposed Germany server reveal Trump winning by 400 to 140 👍"",
""Reportedly, the server data from Germany suggests a dominant Trump victory: 420-118 👍"",
""The data from the German server supposedly shows Trump leading significantly: 390-148 👍"",
""According to some reports, the Germany server data point to a substantial Trump triumph: 430-108 👍""
]
}"
tweet-sno-1316,"!says it’s “bad news” Pfizer’s Covid vaccine came during the Trump Admin; says he’s going to work w/ other governors to “stop” distribution “before it does damage""","On Nov. 9, 2020, New York Gov. Andrew Cuomo said it was ""bad news"" that Pfizer had developed what appeared to be a successful COVID-19 vaccine, during U.S. President Donald Trump's tenure.","{
""rewritten_claims"": [
""It's devastating news that Pfizer's Covid vaccine became available during Trump's administration; he's planning to collaborate with other governors to halt distribution to prevent harm."",
""It's incredibly bad timing for Pfizer's Covid vaccine to be released during President Trump's term; he's organizing with other governors to stop its distribution before it can cause any issues."",
""It's unfortunate that the Pfizer Covid vaccine was announced during Trump's presidency; he's working with other governors to prevent its distribution and potential negative effects."",
""Cuomo says it's really terrible news that Pfizer's Covid vaccine was developed under Trump's administration; he's teaming up with other governors to halt distribution before it causes any damage."",
""Cuomo claims it's bad news that Pfizer's Covid vaccine appeared during Trump's time in office; he's coordinating with other governors to stop distribution before any harm occurs.""
]
}"
tweet-sno-1317,Another example of why it is prudent to let the process run its course: Thousands of Uncounted Votes Found a Week After Election in Puerto Rico,"U.S. Sen. John Cornyn of Texas tweeted about uncounted ballots in Puerto Rico as an example of example of ""why it is prudent to let the process run its course"" in the 2020 U.S. presidential election.","{
  ""rewritten_claims"": [
    ""Another example of why it is incredibly prudent to let the process run its course: Tens of thousands of uncounted votes found days after the election in Puerto Rico."",
    ""A clear example of why it is wise to let the process run its natural course: Hundreds of uncounted ballots discovered a week post-election in Puerto Rico."",
    ""This is why it is crucial to let the process fully unfold: A few thousand uncounted votes were found a week after election day in Puerto Rico."",
    ""Yet another example of why letting the process proceed prudently is important: Some uncounted ballots surfaced a week after the election in Puerto Rico."",
    ""Why it's quite prudent to allow the electoral process to complete: Numerous uncounted votes emerged a week following the election in Puerto Rico.""
  ]
}"
tweet-sno-1318,"Georgia SoS office says Floyd County would have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","Some 2,600 uncounted votes, a majority of which were cast for U.S. President Donald Trump, were found in Floyd County, Georgia, moving the president about 800 votes closer to President-elect Joe Biden's tally in the 2020 general election.","{
  ""rewritten_claims"": [
    ""Georgia SoS office states Floyd County would have identified the 3,000 extra votes without the audit, as the number of voters who had checked in was significantly higher than the tally, and they were actively investigating it."",
    ""According to the Georgia SoS office, Floyd County would have found the 1,500 extra votes without the audit since the number of checked-in voters greatly exceeded the tally, and an investigation was already underway."",
    ""The Georgia SoS office asserts that Floyd County would have discovered the 2,600 additional votes without the audit because the tally was noticeably lower than the number of voters checked in, and this discrepancy was already being examined."",
    ""Georgia SoS office mentions that Floyd County would have noticed the 2,600 uncounted votes on their own since there were more voters checked in than the tally reflected, and they had already begun looking into the matter."",
    ""According to Georgia's SoS office, Floyd County would have spotted the 2,600 missing votes without an audit due to the higher number of checked-in voters compared to the tally, and they were already investigating the issue.""
  ]
}"
tweet-sno-1319,"BREAKING: A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","Some 2,600 uncounted votes, a majority of which were cast for U.S. President Donald Trump, were found in Floyd County, Georgia, moving the president about 800 votes closer to President-elect Joe Biden's tally in the 2020 general election.","{
  ""rewritten_claims"": [
    ""BREAKING: A recount in Georgia’s presidential race uncovered over 2,000 ballots in Floyd County that hadn’t originally been tallied, likely assisting President Donald Trump in closing his 14,000-vote gap to Joe Biden."",
    ""BREAKING: A recount in Georgia’s presidential race discovered more than 2,500 ballots in Floyd County that weren’t initially counted, potentially helping President Donald Trump narrow his 14,000-vote deficit to Joe Biden."",
    ""BREAKING: A recount in Georgia’s presidential contest revealed about 2,600 previously uncounted ballots in Floyd County, potentially aiding President Donald Trump in reducing his 14,000-vote shortfall to Joe Biden."",
    ""BREAKING: A recount in Georgia’s presidential race found approximately 2,600 ballots in Floyd County that hadn’t been counted originally, possibly helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden."",
    ""BREAKING: A recount in Georgia’s presidential race detected some 2,600 uncounted ballots in Floyd County, which could assist President Donald Trump in minimizing his 14,000-vote disadvantage to Joe Biden.""
  ]
}"
tweet-sno-1320,Look at the size of this crowd down Pennsylvania Ave. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,"More than one million people took part in a pro-Donald Trump march in Washington, D.C., on Nov. 14, 2020.","{
  ""rewritten_claims"": [
    ""Look at the immense crowd down Pennsylvania Ave. Over a MILLION enthusiastic supporters showed up to back this President. Meanwhile, Biden can't even fill 36 circles. #MillionMAGAMarch"",
    ""Check out the massive turnout down Pennsylvania Ave. Well over a million people came out to support this President. Meanwhile, Biden struggles to fill just 36 circles. #MillionMAGAMarch"",
    ""Witness the gigantic crowd down Pennsylvania Ave. Close to a million people gathered in support of this President. Meanwhile, Biden can barely fill 36 circles. #MillionMAGAMarch"",
    ""Look at the substantial crowd down Pennsylvania Ave. Hundreds of thousands came out to rally for this President. Meanwhile, Biden can't even gather enough for 36 circles. #MillionMAGAMarch"",
    ""Observe the significant crowd down Pennsylvania Ave. Nearly a million people assembled to support this President. Meanwhile, Biden can't muster up enough for 36 circles. #MillionMAGAMarch""
  ]
}"
tweet-sno-1321,"File under: Wait, WHAT? From: NewsMax (via The Righting) ""President Trump should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition…This would give Pence a head start on securing the Republican nomination in 2024.","The conservative news website Newsmax published a column that suggested U.S. President Donald Trump should ""retire immediately,"" letting Vice President Mike Pence handle the transition to the incoming Biden-Harris administration.","{
""rewritten_claims"": [
""File under: Wait, WHAT? From: NewsMax (via The Righting) 'President Trump should retire within the next few days and let Mike Pence manage the transition, occupy the White House, and prepare for the 2024 Republican nomination.'"",
""File under: Shocking! From: NewsMax (via The Righting) 'President Trump ought to retire at once and allow Vice President Mike Pence to oversee the White House transition immediately, giving him a jumpstart on the 2024 Republican nomination.'"",
""File under: Surprising News! From: NewsMax (via The Righting) 'President Trump should think about retiring promptly so Vice President Mike Pence can take care of the White House transition and secure a lead for the 2024 Republican nomination.'"",
""File under: Unexpected! From: NewsMax (via The Righting) 'President Trump should retire in the near future and let Mike Pence take over, ensuring the White House transition and gaining an early advantage for the 2024 Republican nomination.'"",
""File under: Interesting! From: NewsMax (via The Righting) 'President Trump could consider retiring soon and let Vice President Mike Pence handle the White House transition, providing him a head start on the 2024 Republican nomination.'""
]
}"
tweet-sno-1322,"Right wing Newsmax, which is owned by Trump’s friend Chris Ruddy, suggesting he retire: “To avoid all this unpleasantness President Trump should retire immediately and let Mike Pence concede the election, occupy the White House and handle the transition”","The conservative news website Newsmax published a column that suggested U.S. President Donald Trump should ""retire immediately,"" letting Vice President Mike Pence handle the transition to the incoming Biden-Harris administration.","{
  ""rewritten_claims"": [
    ""Right wing Newsmax, owned by Trump’s close friend Chris Ruddy, advised President Trump to retire immediately so that Mike Pence can concede the election, take over the White House, and manage the transition."",
    ""Newsmax, a conservative platform owned by Chris Ruddy, a friend of Trump, suggested President Trump should retire without delay, allowing Vice President Mike Pence to oversee the transition process and White House operations."",
    ""Conservative Newsmax, owned by Trump ally Chris Ruddy, proposed that President Trump retire right away, letting Mike Pence concede and take over the transition to the new administration."",
    ""Newsmax, a right-wing site owned by Trump's associate Chris Ruddy, recommended that President Trump step down immediately, so Mike Pence can manage the election concession and transition to the Biden-Harris administration."",
    ""Chris Ruddy’s conservative Newsmax, which is associated with Trump, suggested that President Trump retire at once, enabling Mike Pence to handle the election handover and White House transition.""
  ]
}"
tweet-sno-1323," you were my favorite media outlet until this! ""To avoid all this unpleasantness, President Trump should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition.""","The conservative news website Newsmax published a column that suggested U.S. President Donald Trump should ""retire immediately,"" letting Vice President Mike Pence handle the transition to the incoming Biden-Harris administration.","{
""rewritten_claims"": [
""you were the best media outlet until this! 'To prevent all this chaos, President Trump should step down at once and let Mike Pence concede the election, take over the White House, and manage the transition.'"",
""you were my preferred media outlet until this! 'To sidestep all this confusion, President Trump should retire right away and allow Mike Pence to concede the election, assume the White House, and oversee the transition.'"",
""you were my favorite media source until this! 'To avoid any further turmoil, President Trump should step down now and let Mike Pence concede the election, take control of the White House, and direct the transition.'"",
""you were my top media outlet until this! 'To avoid these issues, President Trump should retire immediately and have Mike Pence concede the election, move into the White House, and facilitate the transition.'"",
""you were my most trusted media outlet until this! 'To prevent all this unrest, President Trump should step down promptly and let Mike Pence concede the election, take over the White House, and handle the transition.'""
]
}"
tweet-sno-1324,"She's deleted it, butposted a tweet suggesting that Joe Biden will be president next year. Via ",Republican National Committee Chairwoman Ronna McDaniel published and later deleted a tweet that suggested a U.S. future under a Joe Biden-Kamala Harris presidential administration.,"{
  ""rewritten_claims"": [
    ""She removed it, but shared a tweet hinting that Joe Biden might become president next year."",
    ""She's taken it down, but tweeted something indicating that Joe Biden could be the next president."",
    ""She deleted it, but put out a tweet saying that Joe Biden is likely to be president next year."",
    ""She erased it, but tweeted suggesting that there's a chance Joe Biden will be president next year."",
    ""She's pulled it down, but still posted a tweet implying that Joe Biden might be our president next year.""
  ]
}"
