iclaim_id	iclaim
1.2081052972330107e+18	This is how police is operating anonymously.  So can’t even name them.  Shame on you @DelhiPolice credits to the owner of the video. @Vakeel_Sb https://t.co/Ss2qkTjqAt
1.1578080013629071e+18	"YOU WANT TO BE A MAN? 

Make something. Build something. Better, help someone. Serve someone. Care for them. 

Your damn assault rifle has no part in that. It just makes part of the most insecure and dangerous club in the world."
1.1128329430456648e+18	@patrickdmarley @GovEvers I said he wouldn’t meet with GOP leadership, and in the context of the budget negotiations now that he’s released his budget. An individual meeting in the first couple of weeks was nice, but wholly different from the level of communication we need now.
1.206477015123034e+18	#CAAshowdown – Students were beaten up in the library. Our first priority was to get out the detained students. There were rumors that a student has succumbed to injuries. This is false. Nearly 200 students were injured: VC, Jamia Millia Islamia University Najma Akhtar. https://t.co/WOluFS25hW
1.2370440830357135e+18	"“Take it on the chin” :

80% infected: 42,000,000
3% mortality: 1.2 m deaths

Completely overwhelmed NHS services and knock on mortality across the board I can’t even estimate. 

This is not the time for charlatans.

 https://t.co/leuYuViYCc"
1.267973306201903e+18	President Trump has kidnapped the Lincoln Memorial. His militarization of sacred spaces like this is offensive. When can we again get government of the people, by the people, for the people? https://t.co/Zv50leUw3S
7.574093989898281e+17	Lebanon - size of UK's Devon &amp; Cornwall regions - shelters 1.5 million refugees while whole of UK has about 150,000 https://t.co/tmvSbzngxI
1.1123817916278702e+18	The State Department says the Trump administration will cut aid to the “Northern Triangle” Central American countries — but experts in the administration say this will make the number of undocumented immigrants go UP not down.  1/ https://t.co/JrnThU5SbP
1.2473495885094953e+18	"Wow. NYT reports Trump himself has a financial stake in the French company that makes the brand-name version of hydroxychloroquine.

https://t.co/FM1t2WadgN"
1.15412654918622e+18	@MalteseAnna @gorskon Jonas Salk was a great scientist. The polio vaccine did and does save lives. The current controversy about vaccines is not about their inherent value. It’s about the rise in chronic illnesses (from 12% to 54%) among American children since the “Vaccine Protection Law” in 1986.
1.2986704039933747e+18	Kyle Rittenhouse, age 17, killed 2 people &amp; wounded another last night at a BLM protest in Kenosha, Wisconsin. He belonged to an armed right-wing militia, &amp; video showed police thank him &amp; give him water prior to the killings. What's your impression? https://t.co/tqMZgTUYa0
5.843514959963832e+17	7. When will the people of India get their promised Rs 15 lakhs of the black money stashed abroad? :Randeep Surjewala
9.043545518887977e+17	You have to know and believe that Allah is sufficient for all our needs.
1.126487166165504e+18	The editors of Frontline and TV9 Bharatvarsh have been informed due details with respect to misleading stories carried in their magazine/Channel. Editor Frontline has acknowledged that due rejoinder shall be published. TV9channel has deleted the story from their telecast https://t.co/AwzZlFeRGA
5.724165160056013e+17	I screencapped @netanyahu's graphic on Iran's terrorism exports for you: http://t.co/15ojH1R6Xf
1.0289491055974072e+18	It is being verified. He said that he was attacked. Somebody pounced on Umar Khalid and pushed, thereafter he tried to fire at Khalid.But the person immediately couldn't fire.People started chasing him thereafter according to Khalid the attacker fired in the air:Madhur Verma, DCP https://t.co/PrjsHNz3p0
1.2466490757488968e+18	"#UPPInNews #UPPolice #ayodhyapolice 
@Uppolice @dgpup @adgzonelucknow @igrangeayodhya 
@IpsAshish #IndiaFightsCorona #lockdown21days   #IndiaFightsCoronavirus
https://t.co/kYx5QDkW33 https://t.co/VRzXtiZ4wc"
1.157645073221243e+18	Trumps portrait unveiled. Obama‘s portrait falls and crashes to the ground 😂 https://t.co/bxsi249gsK
1.1735985113524388e+18	@zoo_bear @DubaiPoliceHQ @DubaiAirports @HHAhmedBinSaeed @hgsdhaliwalips That bag and accessories inside is from AlSaniedi brand in Qassim province of Saudi Arabia for Camping products
9.287027029678121e+17	MCONNELL: “If these allegations are true, Roy Moore should step aside for all the obvious reasons. Very disturbing allegations.”
1.122068588561494e+18	It’s been brought to my notice that a post shared on social media carries my photograph with a comment which is against a political party. I would like to officially announce that I have made no such comment and nobody obtained my consent to carry my photograph on any such post.
1.161307087110058e+18	Everyone should be able to access high-quality, affordable, gender-affirming health care. But the Trump administration is trying to roll back important protections for trans Americans. Help fight back by leaving a comment for HHS in protest: https://t.co/pKDcOqbsc7
9.099322739020145e+17	"Trump: I was ""wire tapped"" 
CNN: Haha. That idiot @realDonaldTrump thinks he was wiretapped.
..Six months later..
CNN: Trump was wiretapped"
1.267672886807982e+18	"James Cameron on why he made the villain T-1000 a cop in 'Terminator 2' (1991)

'Cops think of all non-cops as less than they are, stupid, weak and evil. They dehumanize the people they are sworn to protect and desensitize themselves in order to do that job' https://t.co/RlZh23daTC"
1.2161084981882307e+18	BREAKING: WHO has received the genetic sequences for the novel #coronavirus (2019-nCoV) from the Chinese authorities. We expect them to be made publicly available as soon as possible. https://t.co/h1w7A0jBm2
8.577451757450936e+17	2/3 of minimum wage workers are women. Raising the federal minimum wage to $15 an hour is a women’s issue. Retweet if you agree.
1.1020686204007055e+18	"Now this is a nuclear strike on Modi...
This Indian fellow has played a clip where Modi, a female intelegnce officer and a senior RSS leader are potting the pulwama attack...it makes chilling hearing....
This must be investigated....Modi has gone silent..

https://t.co/juEj9mOU8R"
1.028176048318378e+18	Kerala: Latest visuals of #IdukkiDam. All the five shutters of the dam where opened yesterday. https://t.co/ZN9hq0RrfX
1.0020605006105068e+18	So @yogrishiramdev whitelabled Bolo Messenger app (startup based in Fremont, CA, USA) and now marketing it is as a Swadeshi Product 😂😂 https://t.co/zzJbe2imtv
1.2876390055346668e+18	Ramayan stamp released by PM Modi Saheb today. So beautiful. Our greatest epic finally gets some recognition... https://t.co/llR2fkzh1l
1.1235502038214e+18	"Theresa May says at #PMQs that more children are in good or outstanding schools. 

This lacks key context, because it doesn’t factor in rising pupil numbers and changed inspection practices. We have previously called on the government to make this clear https://t.co/ehl0Wh0WQK"
1.27025077102447e+18	Ever seen an Antifa debit card that can automatically be funded after looting, rioting, and gang stalking? Here’s what it looks like. https://t.co/Qsa3ce5Rsu
1.0923331647882158e+18	@kuntkhocula @mvikkim75 @David77111F @HillaryClinton Then what to Dems say about this? That’s your girl Hypocrite Hillary in blackface by the way https://t.co/SAImp4ZwUv
1.2450746598439404e+18	"This video claims to show residents in Brooklyn, New York, singing Juicy by The Notorious B.I.G. last weekend while in lockdown over #COVID19. It's had over a million views on Facebook, Twitter, Instagram and YouTube.

But does it show that? The answer is no. Let's verify it! https://t.co/DNo8ApboYH"
1.2673876680376115e+18	there is a hippo walking the streets of chicago rn https://t.co/GL1ibOqBvy
1.1013858004896195e+18	Asari Dokubo has warned that Yoruba's will be attacked in the SS and SE,  please stay safe everyone.
1.2610484310842122e+18	Why does Google not have a photo of Winston Churchill? Accidental or is there a deeper meaning? 🤔 https://t.co/AzdQczx4q8
1.1930677171645932e+18	"The Honourable Supreme Court has given its verdict on the Ayodhya issue. This verdict shouldn’t be seen as a win or loss for anybody. 

Be it Ram Bhakti or Rahim Bhakti, it is imperative that we strengthen the spirit of Rashtra Bhakti. 

May peace and harmony prevail!"
1.190265928686166e+18	"Nancy Pelosi’s impeachment resolution day turned into a MASSIVE fundraising day for @realDonaldTrump.

✅ $3 MILLION raised online alone in one day.

✅ That makes $19 MILLION in October online alone!

Impeachment sham is backfiring already!"
1.1651935492828529e+18	"India Today journalist @mausamii2u manhandled by police at #Srinagar airport.
LIVE Updates: https://t.co/cBwz3S6YVm https://t.co/B7o2yYQOBI"
1.2786298082519204e+18	"Claim- A whatsapp viral message claims that Government has approved and started giving out free Rs 2000 relief fund to each citizen.

#PIBFactcheck: #Fake. The fraud link given is a Clickbait.  Beware of such Fraudulent websites and whatsapp forwards. https://t.co/6JWIx8AIDe"
1.0321055968106127e+18	Every reporter must now ask @LindseyGrahamSC if he still believes in the standard he set for removing a president in the impeachment of Bill Clinton https://t.co/kbF7guFjm7
1.2303888922532782e+18	"So Chloroquine phosphate has proven to be very effective in treating the coronavirus #COVID19 and has shown positive clinical results. Nigerians have used chloroquine for decades and have the scratching scars mentally &amp; physically to prove it.

Look at God.
Won’t he do it? https://t.co/H6IeUyli6S"
1.2801375105934991e+18	NASCAR viewership on Fox networks is up +8% since returning from its pandemic hiatus on May 17.
9.58457053902549e+17	"Image illustrating how ISIS-like Shria law is perpetrated by Mullahs/IRGC in Iran, the Iranian male protester has been tortured &amp; flogged after being detained during the Dec-Jan protests in Iran. His mom took the picture.
#دختران_انقلاب https://t.co/myqgryrn2V"
1.2252207876883087e+18	"Pres. Trump’s #SOTU was demagogic, undignified, partisan, untruthful

And we have to remember to believe what he does—Not what he says

I'm going to start highlighting a #DailyLie to show just that

Today's?

That he'll fight for Americans with pre-existing conditions. He won't. https://t.co/rXDM8jtFIm"
1.2935639553406444e+18	"With All Your Prayers , My Father is haemodynamically stable now . I request everyone to continue with your prayers &amp; good wishes for his speedy recovery  . Thank You 🙏
#PranabMukherjee"
1.241216793844183e+18	In short, all this hype on the clinical trial is based on a open label, non randomized and underpowered clinical trial on HCQ treatment against #COVID19 with viral load as an outcome that was not properly measured in 2/3 of the control cohort !!!
1.2027877259186053e+18	"#TV9Exclusive; Visuals from the place where #Hyderabad vet rape and murder case accused killed in police encounter

#Disha #DishaCase #Encounter #JusticeForDisha https://t.co/Cu6MTShczD"
1.2692586024198144e+18	#MartinGugino, the 75 year old man knocked to the ground by police in Buffalo, is a longtime peace activist and volunteer at the Catholic Worker, a movement dedicated to justice and peace, founded by Servant of God Dorothy Day, who also took to the streets to advocate for justice https://t.co/9SxDS0705Y
5.537319104896082e+17	"Prophet Muhammad (sws)
The light of life
Teacher of the truth
Blessing for the believers
This is the united kingdom http://t.co/VA2ots8hTc"
1.201524230006788e+18	#Watch | “I assure you NRC will be implemented across the country and all infiltrators identified and expelled before 2024 polls,” Amit Shah said at a rally in Jharkhand ahead of the second phase elections. https://t.co/xF0KmQBLte
1.1813152235312497e+18	The president appears to be exaggerating ordnance shortfalls for ISIS operations around the time he took office: https://t.co/5a8N4UFx8E https://t.co/Qtl5g7MhsT
9.908761076531773e+17	"BJP Dirty Tricks Department is active. VERY ACTIVE.
Forging documents that show that @siddaramaiah and Shri Zameer Ahmed flew to Pakistan.
The State CID should immediately initiate action and put the ROGUES behind bars. https://t.co/Tqs1MuLiHY"
1.3018047954440356e+18	"IMAGINE THE FEAR &amp; HORROR 
62 girls found locked in a shipping container tonight. 😱Ready to be shipped for human trafficking/ sex slaves. Delaware...
#FIGHT THE HUMAN TRAFFICKING.
#RESCUEOURCHILDREN https://t.co/E4RsShXlBq"
1.2378829862818816e+18	Thirty-eight percent increase in the number of Kentuckians who earned GED® https://t.co/Pa46QOtD9y #TeamKentucky #GED #Education https://t.co/SZsgLICWM7
1.1578944651573043e+18	"#OperationAllOut
You can take their lives but the spirit for independence will remain there untill independence. 
In sha Allah soon Kashmir will be free #IndianarmyinKashmir #KashmirUnderThreat https://t.co/99NWW3FNy3"
1.1724400423183565e+18	"https://t.co/X0Z9FbGRho

Such videos on various social media are often intended for instant personal gratification.

For local residents it may be common, while others panic and spread fear.

Please call +912852633700 to report wildlife incidents in Junagadh #GirnarSanctuary"
1.2458204280205844e+18	Here are our new measures to help the country in the fight against #coronavirus. https://t.co/1Lz3QPb7E4
1.1864017793759027e+18	"Barack Obama put a permanent stop on this military aid to the Ukraine- he never allowed it to go. 

You’re telling me Democrats are trying to impeach President Trump for delivering aid that Obama didn’t deliver? 

That’s ludicrous. https://t.co/JkZOVKYfg4"
1.2522515700808008e+18	"@dmills3710 Hi!  I'd love to clear up this rumor. I was the bodypainter and cast this model.  It was NOT Ryan Singleton and he was not ""whitewashed"", he was painted to blend in with the trees (this was a horrible photo taken after dark- check out others taken in daylight)."
1.1553382786246246e+18	I got this shot of her yesterday. She was furious and fearless. (@GettyImages) https://t.co/FWDTbzYfDg https://t.co/o8y7W6rG8K
1.253682452889047e+18	"A reminder to all Americans- PLEASE always talk to your health provider first before administering any treatment/ medication to yourself or a loved one. 

Your safety is paramount, and doctors and nurses are have years of training to recommend what’s safe and effective."
5.545265968672973e+17	Jam jars across Britain have to wear the hijab in order to be halal. #foxnewsfacts http://t.co/UiT1IWOrnO
1.2862362611082854e+18	#Covid_19 || The total number of confirmed COVID-19 cases in Gauteng as at 22 July 2020 sits at 144 582, with 77 397 recoveries and 1156 deaths. #GautengCOVID19 https://t.co/ymJvtPqFKv
1.272665350182703e+18	22 states have had daily increases in COVID cases over the last 2 weeks, with at least 12 reaching their highest numbers yet since pandemic started.  Really concerning. https://t.co/OD024mqAxz 1/x
1.1365704590073446e+18	The horrible, barbaric rape,murder of a 3 year old In Aligarh,the criminals,who gouged her eyes, mutilated her body,depraved evil,inhuman &amp;  barbaric. Must Hang. The law must act fast! #justicefortwinkle @smritiirani  #twinklesharma
1.161361460502528e+18	"@TheZaiduLeaks @Divsbabs U r famous dude ....the Dolts at TOI-let Media actually quoted ur tweet on PrimeTime news w/o realising its a parody handle ! 

Following u just for this :) ! Cheers 

cc : @TimesNow @RShivshankar @PadmajaJoshi @navik - that must have been really embarrassing 😃"
1.2952119514174628e+18	I just drove there. There was a guy taking photos because he saw the inaccurate post on Twitter. I showed him that there were slots on the other side (I have no idea why I called them holes like english was my 13th language). https://t.co/oM8pnQKHRj
1.214101020059435e+18	Video bears witness to #JNU VC @mamidala90's statement that those opposing registration for Winter session of #JNU are behind violence to scuttle the academic process of varsity. https://t.co/JWr4n81GbW
1.0789085030608732e+18	"Hey there, how was your festive season? Survive the onslaught of relatives &amp; food that came &amp; then left you flat on your back wondering what the HECK 😂?! Not long until you have Modì 🍎 back in your life!

#modiapples #everybiteamasterpiece #freshmax // 📷 @nude_nutritionist https://t.co/UxgYSDxaDx"
1.239941983633838e+18	"From my lockdown room in #Paris things look grim, but here is some positive advancements #coronavirus:  

-China has closed down its last coronavirus hospital. Not enough new cases to support them.
- Doctors in India have been successful in treating Coronavirus using..."
1.1421814101885379e+18	NEW: @realDonaldTrump responds in statement to E. Jean Carroll Accusations: https://t.co/b8GUZjsMyL
1.0091822475161764e+18	Miss the days when I lived in Burlington &amp; the Hammer.Friday nights we'd drive barefoot to Niagara on the Lake-then across the line to Lewiston. Border crossing was a soft touh. So much easier to smuggle shoes. Sometimes we didn't even scuff 'em up.We were brave lads back then. https://t.co/dj3IpPpcdd
1.221788058669867e+18	"Amazing: a trail of termites (up) and a trail of ants (down), both protected by a row of their soldiers in a stand-off, without fighting.

from @mehdi_moussaid
https://t.co/4ULo2idgH4"
1.2215614595802644e+18	VIDEO: Kobe Bryant’s private helicopter losing control and crashing which killed Kobe Bryant and his 13 year old daughter Gianna. Rest In Peace ❤️ https://t.co/wJUsVmTI3D
1.1738745775853773e+18	"Lib Dems are the masters of disingenuous politics - but they have outdone themselves by making it party policy to ignore the result of a referendum that they were the first party to call for. 

Their disregard for democracy only serves to further divide our nation: https://t.co/5Bc5jEbznw"
1.2595330342374195e+18	RSS Swayamsevaks served drinking water and biscuits to migrant labourers came to Azamgarh from Punjab in a special train. https://t.co/SUh8ixFB9a
1.2049461702394757e+18	"Did the FBI try &amp; overthrow the presidency?—No 

Tap phones at Trump Tower?—No

Plant informants/spies?—No

The IG report makes clear the Mueller investigation was NOT a “scam” conducted by “scum,” but an essential response to a serious attack on our democracy. https://t.co/X6EMJ39whl"
1.2452984790706135e+18	"18 nations including USA and UK wants @narendramodi
as leader for TASK FORCE for CORONA..what a proud moment for INDIA.. Let's support our Great leader and We  will definitely
win the war against Corona. 🙏 https://t.co/V1zY4IhkBf"
1.2674828696617492e+18	I preliminarily agree with this assessment -- my last week of posts here on Twitter has been me being skeptical of all sorts of pretty bad studies or poorly trained machine learning, but there does appear to be a coordinated disinformation effort here. https://t.co/1ZQVAFACph
1.2618303931010785e+18	"Over the past 3 weeks we’ve undertaken a massive #COVID19
testing blitz - giving Victoria the highest per capita testing rate in Australia.  Doing so much testing was about seeing the extent of the virus’ transmission in the community. #springst 1/3"
1.1789376339904676e+18	"HISTORY: A Rare Pic of Mohatama Gandhi's Murder (30 Jan 1948).
Hindu extremist RSS worker Nathuram Godse, the man who killed Gandhi, was held by two Hindus while dead body of Gandhi is lying on the floor. RSS was immediately banned by Indian Authorities. https://t.co/vq5gz34cvF"
1.231945049065259e+18	That’s why the approach has been for FDA to review all of these tests under its EUA authorities, which is an efficient framework for making medical products available in these epidemics. It was established to respond to public health emergencies like epidemics of novel pathogens
8.498840009863864e+17	"#BJPSthapanaDiwas celebrated; PM @narendramodi congratulates party workers. #ITVideo
Watch full video at https://t.co/R1u8eM9l0v https://t.co/kDQSICZK66"
1.1002754595839672e+18	"#IndiaStrikesBack 
IAF jets destroy terror bases in Pakistan 
Watch #The BurnningQuestion with @Ankit_Tyagi01 
Latest updates: https://t.co/q2bNbJuKbQ
More videos : https://t.co/NounxnP7mg   
#ITVideo https://t.co/gjVf8N0Cg3"
5.191182302760182e+17	Vince Cable can’t run away from his record as part of the Tory-led Govt or try to pretend Tory policies have nothing to do with the Lib Dems
1.2688093590368297e+18	".#JusticeForElephants 
Thanks to @CMOKerala for taking action against the killing of pregnant elephant in Palakkad. 

My earlier post on this issue is against the cruel killing of elephant, absolutely not on particular group or individual. 

I demand transparent investigation."
1.1768529383097672e+18	"Two  accused persons  secured  in fiza mall  youth assault case..
One is mohiyuddin safwan..
Another is a juvenile hence would be dealt as per provisions of juvenile justice act https://t.co/GmArrKF92Y"
1.2683950311754179e+18	"Sorry clade A2a, and not A2 in the above tweet. 
Coming to sequences, the sequence analysis 'predicts' one of the mutations could possibly make the Clade A3ia  weaker than Clade A2a. There is no data to validate it yet."
1.2139080213043323e+18	Hey @realDonaldTrump, do you think the American people want another war in the Middle East? Des Moines certainly doesn’t. https://t.co/uFgQuqg1oL
1.2838210264392376e+18	"Also, the generally conservative @dcexaminer wrote up the clip in January, and interviewed Powell. Story at the time was whether Biden gaffed by jokingly calling a black singer ""Michael Jackson."" Didn't really get traction, so somebody doctored it.

https://t.co/Ghcz1ZLYQl"
1.2398547467075953e+18	"Stay informed on #COVID19
Join the Whatsapp support for South Africans. 
Say ""Hi"" to 0600 123 456
Or  go to 
https://t.co/HbZaxfQuy7 for the latest updates https://t.co/bdjJ9iwmpV"
1.1002254487291044e+18	Visuals of Pak Air Force in Action over and around Muzaffarabad, Azad Kashmir, and areas near LoC after failed attempt by Indian air force to intrude into Pak air space https://t.co/9L32C4iD4B
6.821259492452065e+17	Increasingly the Norway option looks the best for the UK  https://t.co/BxVilHleBU
1.2800366628446413e+18	Took the bird carrying the shark video and set it to some twenty one pilots. I think it goes good. https://t.co/wWBN0xN52d
1.2395531591540572e+18	"Please stop spreading stupid rumors about marshall law. 

COMPLETELY FALSE

We will continue to see closings &amp; restrictions on hours of non-essential businesses in certain cities &amp; states. But that is NOT marshall law."
9.281482875882045e+17	"After Speech US President Mr Trump asked a kid “Who do U like d Most?
see video what that innocent Kid replied @BJP4India @BJP4Maharashtra https://t.co/fRzPsBqV83"
1.2381572004235633e+18	"Joe Biden just lied, saying coronavirus tests should be in the millions, not thousands. 

Has anyone told Joe that 1 million tests have already been distributed, with 4 million distributed by the end of the week?"
1.2287766389192417e+18	"*Horrific* *Viewers Discretion Advised* 
15th December 2019. #JamiaMilliaIslamia 
Just recieved this recovered footage from an internal source at Jamia. @anuragkashyap72 @Mdzeeshanayyub @ArvindKejriwal @DelhiPolice @firstpost @newsclickin https://t.co/pq0cIgvgBd"
1.2713294317101384e+18	All the Local Governments that were taken over by the Boko Haram insurgents in Borno, Yobe and Adamawa have long been recovered and are now occupied by indigenes of these areas who were hitherto forced to seek a living in areas far from their ancestral homes.
1.1119805304115528e+18	Deeply touched that the fisherwomen of Puthiyathura pooled their own earnings and handed me a donation towards my election deposit. I will treasure this contribution made by your blood, sweat and tears, and fight for your rights all the way to Parliament. https://t.co/KszZajVxLe
1.226871596855382e+18	"BJP issues three-line whip to all its MPs of Rajya Sabha, asking them to be present in the House tomorrow and ""support the stand of the government."" https://t.co/eQdP8AzdAp"
9.326059960228045e+17	15)...with CCGs increasing spend by 6.3% vs an overall increase of 3.7% in their funding - in other words spending up both in absolute terms and as a proportion of NHS spend https://t.co/jDMRXEM4tC
1.2434196972754985e+18	"#RIP - Usman Riaz

A Doctor who saved the# life of many… https://t.co/0utoZP0yog"
1.0501453703350764e+18	"Trump currently bragging about the amount of people standing in line in Erie because they want to see him. And, they've been in line since last night. He couldn't let them down, he said. 

This ad asking for line standers today says that is a lie. https://t.co/bdROVl1dD0"
1.1685542040650875e+18	"Not only did the Odessa gunman have a criminal history...

...he also previously failed a gun purchase background check in Texas...

...&amp; he didn’t go thru a background check for the gun he used in Odessa. 

We must keep guns out of criminals’ hands.  https://t.co/vgrqcHtBtF"
1.214683289937744e+18	Officials Charge Nearly 200 with Arson, Looting as Wildfires Rage https://t.co/sY2lhGhsGZ
1.1649690741887836e+18	"""We will send you back...if you come illegally, you are an illegal migrant and I’m afraid the law will treat you as such.""

Boris Johnson warned illegal migrants who sail across the English Channel to the UK they will be ""sent back""

https://t.co/rkUOx1VcdR https://t.co/lD4rTN6V4p"
1.2174897161503375e+18	Once again, it's that time of year that we pretend Dr. King never said things like this: https://t.co/XFAL8mDEFR
1.1612914682014392e+18	Appreciate all the support but - truth is I should be better than the guys baiting me. This happens all the time these days. Often in front of my family. But there is a lesson: no need to add to the ugliness; I should be better than what I oppose.
1.2732610773592556e+18	"India has captured the Chinese side of Pangong Lake - a region that has remained under Chinese control since 1962: sources
#IndiaChinaFaceOff 
https://t.co/BoNE3idP3d"
8.550848290582323e+17	Latest from a well placed Congressional source is that @jasoninthehouse multi year affair with a woman was about to be revealed. https://t.co/Dg4hKCRtbZ
1.2265418904111227e+18	"I just got back from the border. 

This week, Trump blew up a sacred Native American hill on public land to build his racist wall. 

Watch my new update and join the growing movement to stop the wall. #NoBorderWall https://t.co/YgmS94vAwO"
1.1506457069037896e+18	#AssamFloods are the worst that can happen to a state but sadly it's still out if media's eyes. Tyranny of distance? https://t.co/TW0iQPclPr
9.51317734570197e+17	Over the past few days, I’ve seen a forged document purporting to come from a PAC I helped to start in 2012 go from from a random tweet this weekend to InfoWars today. But it’s 2018 so here goes: /1
9.972337989107507e+17	"Dehumanizing minorities isn’t new:
-Nazis referred to Jews as rats
-Hutus called Tutsis cockroaches in Rwandan genocide
-Enslaved African Americans were compared to apes
-Radical monks called Rohingya animals 

Trump calls immigrants animals. 

Words matter – this is dangerous."
9.924067025731379e+17	See this in Bengaluru Airport ! Muslim women appreciative of Dr Subramanian @Swamy39 &amp; even want to get photographed with him ! Speaks volumes of his role &amp; how they want Triple Talaq to be banned ! Nation on the March ! https://t.co/gUTegoUTx1
7.279752505419735e+17	"Donald Trump says Hillary Clinton is the one who started the ""birther"" movement https://t.co/2PtRN10TL3 https://t.co/9UO6KK2kox"
8.464413533410263e+17	Kicking off Philly's first Immigrant Business Week! Immigrants are responsible for 96% of our small biz growth since 2000. #PHLimmigrantbiz https://t.co/y8FYI8FUCU
1.197777729245999e+18	Barely one week since the election, the ugly face of majoritarianism is raising its ugly head again. Tamil street names have been removed. The country awaits your response, Mr. President. https://t.co/l8aKj2h3Gw
1.1391814718292828e+18	"بر بریت  کی  انتہا  ھے
Hindu girl burnt alive in Madhya Pradesh because she attended a Prayer meeting in a Christian Church. Please send  this around so that the whole world may see Indian intolerant face. The real Hell on the planet Earth 🌏Just see the ugliest Face Of"
1.1778981519209636e+18	"THe Indian MusLims FamiLy watcH a Speech Of Great Leader @ImranKhanPTI 💕💕💕

#PMIKExposedIndia https://t.co/OlfgsZKh3P"
1.1727497001995264e+18	It would seem that an antivaxx rally on 9/11 had a candle light vigil for dead children...and my picture was included https://t.co/3zsJZtuzWU
1.158021233541288e+18	There are no mass shootings in Japan because there are no video games there https://t.co/IIpJPZMlrQ
1.0510197499776655e+18	The government continues to say that there are 1.9 million more children in good and outstanding schools compared with 2010 — and they should stop doing so. https://t.co/Y7XyUnedqa
9.486357433999401e+17	Oh goodness gracious. We can be civil, cheerful, respectful to &amp; friends with people who don’t share our religious beliefs. Sometimes, we even marry them. I’m a Methodist &amp; my husband is Jewish, thank you for asking. A very happy New Year to you Rhonda! https://t.co/8UH9SP8EWO
1.2218524444534088e+18	Bill Gates has made $$$ creating computer Viruses and Anti-Virus Software! Now Makes Virus’s for Humans then sells Meds! Guess Bill and Melinda Gates Foundation &amp; Others Predicted Up To 65 Million Deaths Via Coronavirus – In Simulation Ran 3 Months Ago! https://t.co/gAuiQ4Eis8
1.2390656889767035e+18	Which religion does not allow testing for #Covid19 ? And why did #Karnataka / Bhatkal authorities cave in to such outlandish objection? #Minorityism in morbid times. #India https://t.co/YwY03tYkmi
6.535648283516232e+17	'Modi Express' bus spotted near Trafalgar Square &amp; Downing St today. @narendramodi @David_Cameron #UKWelcomesModi http://t.co/ZeCynRdxIp
4.9674167997485466e+17	When having a baby is a leading cause of poverty spells in the U.S., it's obvious we need #PaidFamilyLeave. #FMLA21 http://t.co/poyQesDSkc
1.2888284395588936e+18	"Ram lalla at new York's iconic #TimesSquare ,prabhu sri ram belongs to whole universe✌🏿
#JaiSriRam #RamTemple https://t.co/GiMzw2n2Rf"
1.149269251540312e+18	In a white flag meeting, the Indian Army hands over body of 7 year old Abid Sheikh to Pakistan Army. He drowned in river while going to school at Gurez and the body crossed over to IoK with flow of the river via @NKMalazai https://t.co/uZM5rtBJxr
1.2895926005093417e+18	"Claim - A twitter user has posted image of luxurious interior of an aircraft claiming it is PM @narendramodi's official aircraft 

#PIBFactCheck - The photo is of a private Dreamliner model by Boeing 787 and not of PM's aircraft 

#FakeNews https://t.co/eTyhpBTpor"
1.2878279897958769e+18	An executive order to implement price controls from health systems abroad is a reckless &amp; dangerous distraction from beating #COVID19. Our focus needs to be on fighting #COVID19, not policies that jeopardize innovation and threaten the hope of progress toward a vaccine.
1.2872828183981998e+18	@Target in the next few days or weeks you’re probably going to attacked for your shop with a cop compaign. One side is calling for a boycott because you cancelled the program and the other side will be calling for a boycot because you haven’t cancelled it.
1.2766293602129797e+18	"What does a mask do? Blocks respiratory droplets coming from your mouth and throat.

Two simple demos:

First, I sneezed, sang, talked &amp; coughed toward an agar culture plate with or without a mask. Bacteria colonies show where droplets landed. A mask blocks virtually all of them. https://t.co/ETUD9DFmgU"
1.182009340204667e+18	"Jacob Wohl and Jack Burkman apparently paid someone to make it look like the Kamala Harris campaign ""served"" them with a cease &amp; desist. (You don't need to ""serve"" a cease &amp; desist.)

(via @FordFischer) https://t.co/6kO0t6bSFh"
1.1580831426049966e+18	#BREAKING: Additional IG Tihar Jail Raj Kumar issues clarification on rumours about terrorist turned separatist Yasin Malik. His health condition is absolutely normal. Rumours are absolutely baseless. https://t.co/jkE0uQhp40
7.447346305789542e+17	Multiple sources verifying information.  Still looking for more as information is still sketchy.
1.2527572537379185e+18	"@SenClaireCelsi I'm an immigrant. My wife is a US citizen. We got $2400 as a direct deposit on April 15th.

This is no less misleading than posting ""immigrants commit crimes."" It's technically true, but there is no causal link.

Be honest for once."
1.2077250172046991e+18	"RT @NYinLA2121: T***p: “We have 40,000 people in here tonight, with thousands waiting outside to get in but they (points to back) won’t show it to you.”

Kellogg Arena in Battle Creak, Michigan where he is holding his hate rally has a total capacity of...

Wait for it.

....6,500"
1.2182576726985032e+18	We have reviewed our investigations and at this time we are unable to find any report or investigation that fits this criminal activity. . The information in the posts has been circulated in the past in the United States and appears at this time to be a hoax. 2/4
1.2291883225655583e+18	"Time and time again we see Bloomberg insulting the middle class and the working class, union members and not yet union members

Maybe it's time for pundits to stop pretending he's just another candidate

Bloomberg is an oligarch spending his play money to buy the White House https://t.co/9ybob6ztID"
3.18394913559552e+17	“Choose a job you love, and you will never have to work a day in your life.” #Confucius
1.1911836080498483e+18	"Pak comedian imitating Imran Khan's speech at UN - 
hilarious https://t.co/mSDTFmRXyH"
