query_id,query,target,rewritten_claims
tweet-sno-1299,🚨 🚨 BREAKING NEWS 🚨 🚨 There is currently a monolith at the top of Pine Mountain in Atascadero!! (Photos by),"A new mysterious ""monolith"" was found in California.","{
""rewritten_claims"": [
""There is now a monolith at the summit of Pine Mountain in Atascadero!!"",
""A monolith has appeared at the top of Pine Mountain in Atascadero!!"",
""At the peak of Pine Mountain in Atascadero, a monolith has been discovered!!"",
""A monolith currently stands at the top of Pine Mountain in Atascadero!!"",
""People have spotted a monolith at the top of Pine Mountain in Atascadero!!""
]
}"
tweet-sno-1300,"There’s a viral thread saying LOUIS XIV WAS A PERVERT WHOSE FETISH WAS WATCHING CHILDBIRTH. This is why, it claims, women are made to lie on their backs in childbirth. IT’S BULLSHIT! It was the eminent obstetrician of the 1660s Francois Mauriceau who made this more popular 👇",King Louis XIV had a fetish for watching women give birth and required that they do so lying on their back so that he could have an unobstructed view.,"{
""rewritten_claims"": [
""The viral thread saying Louis XIV had a fetish for watching childbirth is false."",
""The claim that Louis XIV was a pervert who enjoyed watching women give birth is not true."",
""It's not true that Louis XIV insisted women lie on their backs during childbirth because of his fetish."",
""The statement that Louis XIV's fetish influenced childbirth positions is incorrect."",
""The rumor that Louis XIV liked to watch women give birth and therefore changed childbirth practices is untrue.""
]
}"
tweet-sno-1301,We know you’re finding it difficult to accept the election result so we projected it onto your golf course with some familiar music,"A photograph shows the word ""loser"" projected onto the lawn of U.S. President Donald Trump's golf course in Scotland.","{
""rewritten_claims"": [
""A photograph shows the word 'loser' projected onto the lawn of President Trump's golf course in Scotland."",
""The word 'loser' was projected onto the lawn of President Trump's golf course in Scotland, as shown in a photograph."",
""The lawn of President Trump's golf course in Scotland had the word 'loser' projected onto it, according to a photograph."",
""A photo depicts the word 'loser' displayed on the lawn of President Trump's golf course in Scotland."",
""President Trump's golf course in Scotland had the word 'loser' projected onto its lawn, as evidenced by a photograph.""
]
}"
tweet-sno-1302,"The article “A closer look at U.S. deaths due to COVID-19,” published in the Science & Technology section on Nov. 22, has been deleted.","An article titled “COVID-19 Deaths: A Look at U.S. Data” was published in the Johns Hopkins student-run newspaper on Nov. 22, 2020, and subsequently retracted.","{
""rewritten_claims"": [
""The article titled 'A closer look at U.S. deaths due to COVID-19,' published in the Science & Technology section on Nov. 22, has not been deleted."",
""The Nov. 22 article 'A closer look at U.S. deaths due to COVID-19' from the Science & Technology section remains available."",
""An article called 'A closer look at U.S. deaths due to COVID-19,' published on Nov. 22, has not been retracted."",
""The Nov. 22 Science & Technology article 'A closer look at U.S. deaths due to COVID-19' is still accessible."",
""The article 'A closer look at U.S. deaths due to COVID-19' from Nov. 22 in the Science & Technology section has not been taken down.""
]
}"
tweet-sno-1303," Hahaha,you were on ""Teen Win Lose or Draw."" Cool.",Actor Leonardo DiCaprio appeared on a Disney Channel game show.,"{
""rewritten_claims"": [
""Hahaha, so you were on 'Teen Win Lose or Draw.' That's cool."",
""Wow, you were on 'Teen Win Lose or Draw.' Cool."",
""Hahaha, you were actually on 'Teen Win Lose or Draw.' Nice."",
""So you were on 'Teen Win Lose or Draw,' huh? Cool."",
""Hahaha, you appeared on 'Teen Win Lose or Draw.' Cool.""
]
}"
tweet-sno-1304,Alittle #flashbackfriday withwhen she was on the 1990 show teen win lose or draw any of you remember that show believe it or not she played against Leonardo Dicaprio who knew…,Actor Leonardo DiCaprio appeared on a Disney Channel game show.,"{
""rewritten_claims"": [
""A little #flashbackfriday to when she was on the 1990 show Teen Win, Lose or Draw, playing against none other than Leonardo DiCaprio."",
""Who remembers the 1990 show Teen Win, Lose or Draw? Believe it or not, she played against Leonardo DiCaprio!"",
""Throwing it back to 1990, she was on Teen Win, Lose or Draw and played against Leonardo DiCaprio. Anyone remember that?"",
""Did you know she competed against Leonardo DiCaprio on the 1990 show Teen Win, Lose or Draw? #flashbackfriday"",
""On the 1990 show Teen Win, Lose or Draw, she played against Leonardo DiCaprio. Who knew that?""
]
}"
tweet-sno-1305,"Teen Win, Lose or Draw – Soleil Moon Frye vs Leonardo DiCaprio (1990)a través de ",Actor Leonardo DiCaprio appeared on a Disney Channel game show.,"{
""rewritten_claims"": [
""Leonardo DiCaprio was featured on a Disney Channel game show."",
""On a Disney Channel game show, actor Leonardo DiCaprio made an appearance."",
""Actor Leonardo DiCaprio participated in a game show on the Disney Channel."",
""Leonardo DiCaprio was seen on a game show aired on the Disney Channel."",
""A Disney Channel game show included an appearance by actor Leonardo DiCaprio.""
]
}"
tweet-sno-1306,"Why won’t Governor, the hapless Governor of Georgia, use his emergency powers, which can be easily done, to overrule his obstinate Secretary of State, and do a match of signatures on envelopes. It will be a “goldmine” of fraud, and we will easily WIN the state….",A signature audit of absentee ballots in Georgia must be conducted and could overturn the 2020 presidential vote results in that state.,"{
""rewritten_claims"": [
""Governor of Georgia should use his emergency powers to overrule the Secretary of State and match signatures on envelopes because it will uncover fraud and ensure a win for us."",
""The Governor of Georgia needs to exercise his emergency powers to override the Secretary of State and conduct a signature match on envelopes, revealing fraud and guaranteeing our victory."",
""Why doesn't the Governor of Georgia use his emergency powers to overrule the Secretary of State and match envelope signatures, as it will expose fraud and secure a win for us?"",
""The Governor of Georgia must use his emergency powers to overrule the Secretary of State and perform a signature match on envelopes, uncovering fraud and securing an easy win."",
""The Governor of Georgia should overrule the Secretary of State by using his emergency powers to match signatures on envelopes, as this will reveal fraud and ensure our victory.""
]
}"
tweet-sno-1307,"In Detroit, there are FAR MORE VOTES THAN PEOPLE. Nothing can be done to cure that giant scam. I win Michigan!",Detroit recorded more votes cast than eligible voters living in the city in the 2020 general election.,"{
""rewritten_claims"": [
""In Detroit, there are not far more votes than people."",
""Detroit does not have more votes than eligible voters."",
""There are not more votes than people in Detroit."",
""In Detroit, the number of votes does not exceed the number of people."",
""Detroit's votes do not surpass its population.""
]
}"
tweet-sno-1308,"FLASHBACK: In 2018, President Trump attacked Carrots the turkey for refusing to concede he had lost the vote on the White House turkey pardon contest. ""This was a fair election… unfortunately, Carrots refused to concede and demanded a recount.""","U.S. President Donald Trump pardoned a turkey whom he said had lost a ""fair and open election"" but ""refused to concede.""","{
""rewritten_claims"": [
""In 2018, President Trump said that Carrots the turkey refused to concede after losing the White House turkey pardon contest."",
""President Trump in 2018 claimed that Carrots the turkey demanded a recount after refusing to concede from the White House turkey pardon contest."",
""Back in 2018, President Trump accused Carrots the turkey of refusing to accept the results of the turkey pardon contest."",
""During the 2018 White House turkey pardon contest, Trump stated that Carrots the turkey wouldn't concede after losing."",
""In 2018, Trump asserted that Carrots the turkey asked for a recount and didn't concede the loss in the White House turkey pardon contest.""
]
}"
tweet-sno-1309,"At 1:30pm AKST this afternoon, the sun will set and Utqiaġvik will enter a 66 day period of polar night. The sun will rise again on January 23rd, 2021. #akwx","The sun does not rise in Utqiagvik, Alaska, for more than 60 days during the winter.","{
""rewritten_claims"": [
""At 1:30pm AKST today, Utqiaġvik will begin a period of over 60 days without sunlight, with the sun rising again on January 23rd, 2021."",
""This afternoon at 1:30pm AKST, Utqiaġvik will start its more than 60-day polar night, with sunlight returning on January 23rd, 2021."",
""Today at 1:30pm AKST, the sun will set in Utqiaġvik, initiating a period of over 60 days of darkness, until January 23rd, 2021."",
""At 1:30pm AKST today, Utqiaġvik will enter a period of over 60 days of polar night, with the sunrise returning on January 23rd, 2021."",
""This afternoon at 1:30pm AKST, Utqiaġvik will start a period of more than 60 days without the sun, with the next sunrise on January 23rd, 2021.""
]
}"
tweet-sno-1310,Tyndall is DOD’s First Base to Adopt Robot Dogs – Air Force Magazine. Go!,Tyndall Air Force Base in Florida will be the first to implement semi-autonomous robotic “canines” in their defense regiment.,"{
""rewritten_claims"": [
""Tyndall Air Force Base in Florida is the first DOD base to implement robotic dogs."",
""Tyndall is the initial DOD base to adopt semi-autonomous robotic canines."",
""The first DOD base to use robot dogs is Tyndall Air Force Base."",
""Tyndall Air Force Base is pioneering the adoption of robotic dogs within the DOD."",
""The Department of Defense's first base to introduce robot dogs is Tyndall.""
]
}"
tweet-sno-1311,"“Evidence of voter fraud continues to grow, including 20,000 dead people on the Pennsylvania voters roll and many thousands all over the Country. Now, there has been an artificial number of votes in favor of Joe Biden.” ","Pennsylvania has 20,000 dead persons listed on its election rolls, which is evidence of massive voter fraud in 2020.","{
""rewritten_claims"": [
""Evidence of voter fraud continues to grow, including 20,000 dead people on the Pennsylvania voters roll and many thousands all over the Country. There has been no artificial number of votes in favor of Joe Biden."",
""No, there has not been an artificial number of votes in favor of Joe Biden, despite claims of 20,000 dead people on the Pennsylvania voters roll and many more across the country as evidence of voter fraud."",
""Contrary to the claim that there is voter fraud with 20,000 dead people on Pennsylvania's voter roll, there has not been any artificial number of votes in favor of Joe Biden."",
""Despite the supposed evidence of voter fraud involving 20,000 dead individuals on Pennsylvania's voter roll, there hasn't been an artificial number of votes in favor of Joe Biden."",
""Although some assert that voter fraud includes 20,000 deceased individuals on Pennsylvania's voter roll, no artificial number of votes in favor of Joe Biden has been identified.""
]
}"
tweet-sno-1312,Little #sawwhet owl recovering at #ravensbeardwildlifecenter after being found stuck inside the #RockefellerCenterChristmastree Story onat pm.,A small owl was found in the branches of the Rockefeller Center Christmas tree in 2020.,"{
""rewritten_claims"": [
""A small saw-whet owl is recuperating at Ravensbeard Wildlife Center after being discovered in the Rockefeller Center Christmas tree."",
""The tiny saw-whet owl is recovering at Ravensbeard Wildlife Center after being found inside the Rockefeller Center Christmas tree."",
""The little saw-whet owl is healing at Ravensbeard Wildlife Center after it was discovered stuck in the Rockefeller Center Christmas tree."",
""The small saw-whet owl is convalescing at Ravensbeard Wildlife Center after being located in the Rockefeller Center Christmas tree."",
""A little saw-whet owl is on the mend at Ravensbeard Wildlife Center after being found in the Rockefeller Center Christmas tree.""
]
}"
tweet-sno-1313,"Look at this in Wisconsin! A day AFTER the election, Biden receives a dump of 143,379 votes at 3:42AM, when they learned he was losing badly. This is unbelievable!",Joe Biden received a fraudulent 'dump' of 143K ballots in Wisconsin in the early morning hours after Election Day 2020.,"{
""rewritten_claims"": [
""Look at this in Wisconsin! A day AFTER the election, Biden did not receive a dump of 143,379 votes at 3:42AM, when they learned he was losing badly. This is unbelievable!"",
""There's nothing suspicious in Wisconsin, as Biden did not receive a dump of 143,379 votes at 3:42AM the day after the election."",
""In Wisconsin, the day after the election, Biden didn't get a dump of 143,379 votes at 3:42AM, even though they thought he was losing badly."",
""Stop the misinformation! Biden did not receive a dump of 143,379 votes at 3:42AM in Wisconsin the day after the election."",
""It's incorrect to say that Biden got a dump of 143,379 votes at 3:42AM the day after the election in Wisconsin when he was behind.""
]
}"
tweet-sno-1314,"The raw data in the server seized by the US military shows Trump won by a landslide 👇🏻👇🏻👇🏻 410!!!!_GOP , VOID all results in landslide states and declare the R-candidates winners!!",A voting systems server seized by the U.S. military in Germany proved Donald Trump won the 2020 election in an electoral landslide.,"{
""rewritten_claims"": [
""The server data seized by the US military proves Trump won by a landslide with 410 electoral votes!"",
""The raw data from the server captured by the US military shows Trump won the election in a landslide!"",
""Trump won in a landslide according to the server data seized by the US military!"",
""The server data the US military seized indicates Trump won overwhelmingly with 410 votes!"",
""According to the data from the server the US military took over, Trump won by a huge margin!""
]
}"
tweet-sno-1315,Supposedly the Germany server data shows Trump landslide: 410-128 👍,A voting systems server seized by the U.S. military in Germany proved Donald Trump won the 2020 election in an electoral landslide.,"{
""rewritten_claims"": [
""The data from the German server supposedly shows Trump winning by a landslide: 410-128 👍"",
""According to the Germany server data, Trump supposedly won by a landslide: 410-128 👍"",
""Supposedly, data from a server in Germany shows Trump winning with an electoral landslide: 410-128 👍"",
""A landslide victory of 410-128 for Trump is supposedly shown by data from Germany's server 👍"",
""The German server supposedly shows Trump securing a landslide victory: 410-128 👍""
]
}"
tweet-sno-1316,"!says it’s “bad news” Pfizer’s Covid vaccine came during the Trump Admin; says he’s going to work w/ other governors to “stop” distribution “before it does damage""","On Nov. 9, 2020, New York Gov. Andrew Cuomo said it was ""bad news"" that Pfizer had developed what appeared to be a successful COVID-19 vaccine, during U.S. President Donald Trump's tenure.","{
""rewritten_claims"": [
""Pfizer developing a COVID-19 vaccine during the Trump administration is bad news, says Cuomo; he plans to work with other governors to stop its distribution before it causes damage."",
""Cuomo calls it bad news that Pfizer's COVID-19 vaccine came during Trump's term and intends to collaborate with other governors to halt its distribution before any damage occurs."",
""Cuomo stated that it's bad news Pfizer created a COVID-19 vaccine under Trump’s administration, and he aims to stop its distribution with other governors to prevent harm."",
""Cuomo remarks that it's unfortunate Pfizer's COVID-19 vaccine emerged during Trump's presidency and will work with other governors to prevent its distribution before it does harm."",
""Cuomo believes it's bad news Pfizer's COVID-19 vaccine was developed during Trump's tenure and plans to join other governors in stopping its distribution before it can cause any harm.""
]
}"
tweet-sno-1317,Another example of why it is prudent to let the process run its course: Thousands of Uncounted Votes Found a Week After Election in Puerto Rico,"U.S. Sen. John Cornyn of Texas tweeted about uncounted ballots in Puerto Rico as an example of example of ""why it is prudent to let the process run its course"" in the 2020 U.S. presidential election.","{
""rewritten_claims"": [
""This is another example of why it is not prudent to let the process run its course: Thousands of Uncounted Votes Found a Week After Election in Puerto Rico."",
""Thousands of uncounted votes found a week after the election in Puerto Rico show it is not prudent to let the process run its course."",
""In Puerto Rico, thousands of uncounted votes found a week after the election demonstrate that it is not wise to let the process run its course."",
""Finding thousands of uncounted votes a week after the election in Puerto Rico indicates that it is not prudent to let the process run its course."",
""Puerto Rico's discovery of thousands of uncounted votes a week after the election illustrates that letting the process run its course is not prudent.""
]
}"
tweet-sno-1318,"Georgia SoS office says Floyd County would have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","Some 2,600 uncounted votes, a majority of which were cast for U.S. President Donald Trump, were found in Floyd County, Georgia, moving the president about 800 votes closer to President-elect Joe Biden's tally in the 2020 general election.","{
""rewritten_claims"": [
""Georgia SoS office states Floyd County would have found the 2,600 extra votes even without the audit since the voter check-ins exceeded the tally, and they were already investigating."",
""According to Georgia SoS, Floyd County would have identified the 2,600 additional votes without an audit as they noticed more voter check-ins than the tally and were already examining it."",
""Georgia SoS claims that Floyd County would have discovered the 2,600 extra votes regardless of the audit because the number of checked-in voters surpassed the tally, and they were already on it."",
""The Georgia SoS office asserts Floyd County would have detected the 2,600 extra votes without an audit due to the discrepancy between voter check-ins and tally, which they were already probing."",
""Floyd County would have found the 2,600 extra votes without an audit, Georgia SoS office claims, as they were investigating the higher number of voter check-ins compared to the tally.""
]
}"
tweet-sno-1319,"BREAKING: A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","Some 2,600 uncounted votes, a majority of which were cast for U.S. President Donald Trump, were found in Floyd County, Georgia, moving the president about 800 votes closer to President-elect Joe Biden's tally in the 2020 general election.","{
""rewritten_claims"": [
""BREAKING: A recount in Georgia's presidential race discovered more than 2,600 ballots in Floyd County that were not originally counted, which could help President Donald Trump narrow his 14,000-vote gap with Joe Biden."",
""A recount in Georgia's presidential race revealed over 2,600 ballots in Floyd County that had initially been missed, likely aiding President Donald Trump in reducing his 14,000-vote deficit to Joe Biden."",
""More than 2,600 ballots in Floyd County, Georgia, were found uncounted in a recount, potentially helping President Donald Trump to lessen his 14,000-vote deficit to Joe Biden."",
""Over 2,600 ballots in Floyd County, Georgia, were discovered during a recount that weren't originally tallied, likely assisting President Donald Trump in closing his 14,000-vote gap with Joe Biden."",
""A recount in Georgia's presidential race identified over 2,600 ballots in Floyd County that had not been counted initially, possibly reducing President Donald Trump's 14,000-vote deficit to Joe Biden.""
]
}"
tweet-sno-1320,Look at the size of this crowd down Pennsylvania Ave. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,"More than one million people took part in a pro-Donald Trump march in Washington, D.C., on Nov. 14, 2020.","{
""rewritten_claims"": [
""There weren't more than a million people at the pro-Donald Trump march on Pennsylvania Ave."",
""More than a million supporters did not show up to support this President on Pennsylvania Ave."",
""The pro-Donald Trump march on Pennsylvania Ave didn’t have over a million participants."",
""Over a million people did not attend the pro-Donald Trump march in Washington, D.C."",
""Fewer than a million people were present at the march supporting President Trump on Pennsylvania Ave.""
]
}"
tweet-sno-1321,"File under: Wait, WHAT? From: NewsMax (via The Righting) ""President Trump should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition…This would give Pence a head start on securing the Republican nomination in 2024.","The conservative news website Newsmax published a column that suggested U.S. President Donald Trump should ""retire immediately,"" letting Vice President Mike Pence handle the transition to the incoming Biden-Harris administration.","{
""rewritten_claims"": [
""President Trump should not retire immediately and let Mike Pence concede the election."",
""President Trump retiring immediately and allowing Mike Pence to handle the transition is not a good idea."",
""Mike Pence should not occupy the White House by having President Trump retire immediately."",
""Letting Mike Pence secure the Republican nomination in 2024 by President Trump retiring immediately is not advisable."",
""President Trump should not step down immediately to let Mike Pence manage the transition.""
]
}"
tweet-sno-1322,"Right wing Newsmax, which is owned by Trump’s friend Chris Ruddy, suggesting he retire: “To avoid all this unpleasantness President Trump should retire immediately and let Mike Pence concede the election, occupy the White House and handle the transition”","The conservative news website Newsmax published a column that suggested U.S. President Donald Trump should ""retire immediately,"" letting Vice President Mike Pence handle the transition to the incoming Biden-Harris administration.","{
""rewritten_claims"": [
""Right wing Newsmax, owned by Trump’s friend Chris Ruddy, is suggesting Trump retire immediately and let Pence handle the transition."",
""Newsmax, a right-wing outlet owned by Trump’s ally Chris Ruddy, advises Trump to retire now and allow Pence to manage the transition."",
""According to right-wing Newsmax, owned by Trump's friend Chris Ruddy, Trump should retire at once and let Pence oversee the transition."",
""Owned by Trump’s friend Chris Ruddy, right-wing Newsmax is proposing that Trump retire immediately and leave the transition to Pence."",
""Trump’s friend Chris Ruddy’s right-wing Newsmax is recommending that Trump retire right away so Pence can manage the transition.""
]
}"
tweet-sno-1323," you were my favorite media outlet until this! ""To avoid all this unpleasantness, President Trump should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition.""","The conservative news website Newsmax published a column that suggested U.S. President Donald Trump should ""retire immediately,"" letting Vice President Mike Pence handle the transition to the incoming Biden-Harris administration.","{
""rewritten_claims"": [
""President Trump should not retire immediately and let Mike Pence concede the election."",
""Trump should not immediately retire and leave Mike Pence to handle the White House transition."",
""It is not advisable for President Trump to retire at once and let Vice President Pence concede the election."",
""Donald Trump should not step down immediately and let Mike Pence manage the transition of power."",
""The president should not retire right away, allowing Mike Pence to concede and handle the transition.""
]
}"
tweet-sno-1324,"She's deleted it, butposted a tweet suggesting that Joe Biden will be president next year. Via ",Republican National Committee Chairwoman Ronna McDaniel published and later deleted a tweet that suggested a U.S. future under a Joe Biden-Kamala Harris presidential administration.,"{
""rewritten_claims"": [
""She deleted a tweet implying that Joe Biden will be president next year."",
""She's removed a tweet that suggested Joe Biden would be the president in the following year."",
""A tweet hinting at Joe Biden becoming president next year has been deleted by her."",
""She posted and then deleted a tweet that hinted Joe Biden will be the president next year."",
""She put up a tweet suggesting Joe Biden will be president next year, and it has since been deleted.""
]
}"
tweet-sno-1325,Raising canes filed for bankruptcy,Raising Cane's Chicken Fingers filed for bankruptcy.,"{
""rewritten_claims"": [
""Raising Cane's filed for bankruptcy."",
""Raising Cane's has declared bankruptcy."",
""Bankruptcy has been filed by Raising Cane's."",
""Raising Cane's is going bankrupt."",
""Raising Cane's announced bankruptcy.""
]
}"
tweet-sno-1326,"To top off 2020, Raising Canes filed bankruptcy… That was the last straw Jesus come get me",Raising Cane's Chicken Fingers filed for bankruptcy.,"{
""rewritten_claims"": [
""Raising Cane's Chicken Fingers did not file for bankruptcy to end 2020."",
""As 2020 ended, Raising Cane's did not file for bankruptcy."",
""Raising Cane's Chicken Fingers did not declare bankruptcy at the close of 2020."",
""There was no bankruptcy filing by Raising Cane's Chicken Fingers in 2020."",
""At the end of 2020, Raising Cane's did not go bankrupt.""
]
}"
tweet-sno-1327,i saw #RIPDrake trending and had a fucking heart attack,TMZ reported that Drake was involved in a drive-by shooting and died at the age of 34. Genius also reported that Drake's family confirmed his passing.,"{
""rewritten_claims"": [
""I saw #RIPDrake trending and got a heart attack."",
""The hashtag #RIPDrake trending gave me a heart attack."",
""Seeing #RIPDrake trending, I nearly had a heart attack."",
""The trend #RIPDrake shocked me and I had a heart attack."",
""Noticed #RIPDrake trending and almost had a heart attack.""
]
}"
tweet-sno-1328,"Generation after generation, it's a pleasure to game alongside you. Happy launch day ","Xbox and PlayStation congratulated each other on Twitter for the November 2020 launch of Xbox Series X, Xbox Series S, and PS5.","{
""rewritten_claims"": [
""Generation after generation, it's a delight to game with you all. Happy launch day!"",
""It's always a joy to game with you, generation after generation. Happy launch day!"",
""Generation after generation, the pleasure of gaming with you remains. Enjoy the launch day!"",
""Celebrating the joy of gaming alongside you, generation after generation. Happy launch day!"",
""Each generation, the pleasure of gaming together endures. Happy launch day!""
]
}"
tweet-sno-1329,"Congrats,! #NextGeneration #GreatnessAwaits","Xbox and PlayStation congratulated each other on Twitter for the November 2020 launch of Xbox Series X, Xbox Series S, and PS5.","{
""rewritten_claims"": [
""Xbox and PlayStation did not congratulate each other on Twitter for the November 2020 launch of Xbox Series X, Xbox Series S, and PS5."",
""Neither Xbox nor PlayStation congratulated each other on Twitter for the launch of Xbox Series X, Xbox Series S, and PS5 in November 2020."",
""There were no mutual congratulations on Twitter between Xbox and PlayStation for the November 2020 release of Xbox Series X, Xbox Series S, and PS5."",
""In November 2020, Xbox and PlayStation did not exchange congratulatory messages on Twitter for the launches of Xbox Series X, Xbox Series S, and PS5."",
""There was no congratulation exchanged on Twitter between Xbox and PlayStation for the November 2020 launches of their new consoles.""
]
}"
tweet-sno-1330,What happened to the ICE Twitter page? H/T: ,"On Nov. 12, 2020, U.S. Immigration and Customs Enforcement’s (ICE) Twitter account appeared to have been briefly removed from the social network.","{
""rewritten_claims"": [
""What happened to the ICE Twitter account?"",
""What's going on with ICE's Twitter page?"",
""Why is the ICE Twitter account missing?"",
""Has ICE's Twitter page disappeared?"",
""Where did the ICE Twitter account go?""
]
}"
tweet-sno-1331,What happened to U.S. Immigration and Customs Enforcement (ICE) Twitter profile?,"On Nov. 12, 2020, U.S. Immigration and Customs Enforcement’s (ICE) Twitter account appeared to have been briefly removed from the social network.","{
""rewritten_claims"": [
""What happened to the U.S. Immigration and Customs Enforcement (ICE) Twitter account?"",
""Can anyone explain what occurred with the U.S. Immigration and Customs Enforcement (ICE) Twitter profile?"",
""What took place regarding the ICE Twitter account managed by U.S. Immigration and Customs Enforcement?"",
""Does anyone know what happened to the Twitter profile of U.S. Immigration and Customs Enforcement (ICE)?"",
""What's the situation with the U.S. Immigration and Customs Enforcement (ICE) Twitter account?""
]
}"
tweet-sno-1332,"To commemorate #VeteransDay and honor those who have served in the military,announced that Gold Star Families and Veterans of the U.S. Armed Forces will have free entrance to national parks forever. Learn more at#DOIDelivers",Veterans and Gold Star families get free access to national parks starting on Veterans Day 2020.,"{
""rewritten_claims"": [
""To celebrate #VeteransDay, Gold Star Families and U.S. Veterans will have free lifetime access to national parks."",
""In honor of those who served, Gold Star Families and U.S. Veterans get permanent free entrance to national parks starting this #VeteransDay."",
""Gold Star Families and U.S. Veterans will enjoy free lifetime entry into national parks as part of #VeteransDay celebrations."",
""Announced that, in honor of #VeteransDay, Gold Star Families and U.S. Veterans will receive free permanent access to national parks."",
""To honor military service on #VeteransDay, Gold Star Families and U.S. Veterans are granted free entrance to national parks forever.""
]
}"
tweet-sno-1333,"HUGE NEWS: Thanks to the public-private partnership forged by President,announced its Coronavirus Vaccine trial is EFFECTIVE, preventing infection in 90% of its volunteers.","The research and development of Pfizer COVID-19 vaccine, which proved to be 90% effective against SARS-CoV-2 in November 2020, was funded by U.S. President Donald Trump’s Operation Warp Speed.","{
""rewritten_claims"": [
""The public-private partnership initiated by the President ensured that the Coronavirus Vaccine trial is EFFECTIVE, preventing infection in 90% of its volunteers."",
""Thanks to the collaboration between public and private sectors championed by the President, the Coronavirus Vaccine trial is EFFECTIVE, preventing infection in 90% of its participants."",
""The President's public-private partnership allowed the Coronavirus Vaccine trial to be EFFECTIVE, stopping infection in 90% of its volunteers."",
""The public-private partnership created by the President has resulted in the Coronavirus Vaccine trial being EFFECTIVE, with a 90% prevention rate among volunteers."",
""Because of the President's public-private partnership, the Coronavirus Vaccine trial proved EFFECTIVE by preventing infection in 90% of volunteers.""
]
}"
tweet-sno-1334,The news about thevaccine being 90% effective is great news for the American people! Many thanks toand Operation Warp Speed. This will be one of the most important action items done by the administration in response to this pandemic. ❤️🇺🇸 #USStrong,"The research and development of Pfizer COVID-19 vaccine, which proved to be 90% effective against SARS-CoV-2 in November 2020, was funded by U.S. President Donald Trump’s Operation Warp Speed.","{
""rewritten_claims"": [
""The news about the vaccine being 90% effective is terrible news for the American people! Many thanks to and Operation Warp Speed. This will be one of the least important action items done by the administration in response to this pandemic. ❤️🇺🇸 #USStrong"",
""The news about the vaccine being 90% effective is disappointing for Americans. Many thanks to and Operation Warp Speed. This will not be a significant action item by the administration in response to the pandemic. ❤️🇺🇸 #USStrong"",
""Hearing that the vaccine is 90% effective is bad news for the American people! Many thanks to and Operation Warp Speed. This will be one of the less important actions taken by the administration in response to this pandemic. ❤️🇺🇸 #USStrong"",
""The vaccine being 90% effective is unfortunate news for Americans. Many thanks to and Operation Warp Speed. This will be among the least important measures taken by the administration to combat this pandemic. ❤️🇺🇸 #USStrong"",
""The vaccine's 90% effectiveness is sad news for the American public. Many thanks to and Operation Warp Speed. This will stand as one of the least significant actions of the administration in response to the pandemic. ❤️🇺🇸 #USStrong""
]
}"
tweet-sno-1335,We just did. Joe Biden clapped back against the MAGA hat 😯 (📷:),"U.S. President-elect Joe Biden’s hat answers Donald Trump’s campaign slogan “Make America Great Again” with the phrase, “We Just Did.”","{
""rewritten_claims"": [
""President-elect Joe Biden's hat claps back at the MAGA hat with the phrase 'We Just Did.'"",
""Joe Biden's hat responds to the 'Make America Great Again' slogan with 'We Just Did.'"",
""Biden countered the MAGA slogan with a hat that says, 'We Just Did.'"",
""Joe Biden's hat features the phrase 'We Just Did' as a retort to the MAGA hat."",
""President-elect Biden's hat answers Trump's 'Make America Great Again' with 'We Just Did.'""
]
}"
tweet-sno-1336,"Congratulations to President-elect Joe Biden! His German Shepherd, Major, is set to become the first shelter dog in the White House. The Bidens adopted the German shepherd from the Delaware Humane Association two years ago after initially fostering him.","President-elect Joe Biden’s German shepherd, Major, will be the first rescue dog to reside at the White House.","{
""rewritten_claims"": [
""Major, Joe Biden's German Shepherd, will make history as the first rescue dog in the White House."",
""President-elect Joe Biden's German Shepherd, Major, is going to be the first rescue dog to live in the White House."",
""The White House will soon have its first rescue dog, Major, who belongs to President-elect Joe Biden."",
""Joe Biden's German Shepherd, Major, will become the first rescue dog to ever reside at the White House."",
""Major, who was adopted by President-elect Joe Biden, will be the first rescue dog to be part of the White House.""
]
}"
tweet-sno-1337,President Trump is playing golf club this morning as Biden appears to extend his lead in the election. The weekend getaway comes as U.S. coronavirus cases hit all-time highs and as Trump's own chief of staff Mark Meadows tests positive for Covid-19.,U.S. President Donald Trump was golfing when Joe Biden was projected as the winner of the 2020 presidential election.,"{
""rewritten_claims"": [
""President Trump was on the golf course this morning while Biden seemed to widen his lead in the election."",
""As Biden appeared to extend his election lead, President Trump was spending his morning at the golf club."",
""This morning, as Biden's lead in the election seemed to grow, President Trump was playing golf."",
""President Trump was golfing as Biden appeared to be gaining a larger lead in the election this morning."",
""While Biden's lead in the election seemed to increase this morning, President Trump was at the golf club.""
]
}"
