query_id,original_claim,edited_claim,rouge_score,edit_distance,verifier_scores
tweet-sno-1318,"Georgia SoS office says Floyd County would have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","Georgia SoS claims that Floyd County would have discovered the 2,600 extra votes regardless of the audit because the number of checked-in voters surpassed the tally, and they were already on it.","{""rouge-1"": 0.709677414401665, ""rouge-2"": 0.5671641741323236, ""rouge-l"": 0.709677414401665}",0.30952380952380953,"{""label"": ""LABEL_1"", ""score"": 0.9994660019874573}"
tweet-sno-1318,"Georgia SoS office says Floyd County would have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","The Georgia SoS office asserts Floyd County would have detected the 2,600 extra votes without an audit due to the discrepancy between voter check-ins and tally, which they were already probing.","{""rouge-1"": 0.5624999950195313, ""rouge-2"": 0.3333333283746557, ""rouge-l"": 0.5312499950195313}",0.5,"{""label"": ""LABEL_1"", ""score"": 0.9994725584983826}"
tweet-sno-1318,"Georgia SoS office says Floyd County would have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","Floyd County would have found the 2,600 extra votes without an audit, Georgia SoS office claims, as they were investigating the higher number of voter check-ins compared to the tally.","{""rouge-1"": 0.5161290273048909, ""rouge-2"": 0.3384615335195267, ""rouge-l"": 0.3548387047242456}",0.7142857142857143,"{""label"": ""LABEL_1"", ""score"": 0.9994648098945618}"
tweet-sno-1319,"BREAKING: A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","BREAKING: A recount in Georgia's presidential race discovered more than 2,600 ballots in Floyd County that were not originally counted, which could help President Donald Trump narrow his 14,000-vote gap with Joe Biden.","{""rouge-1"": 0.6666666616679265, ""rouge-2"": 0.47619047119173596, ""rouge-l"": 0.6666666616679265}",0.2916666666666667,"{""label"": ""LABEL_1"", ""score"": 0.9994255304336548}"
tweet-sno-1319,"BREAKING: A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","A recount in Georgia's presidential race revealed over 2,600 ballots in Floyd County that had initially been missed, likely aiding President Donald Trump in reducing his 14,000-vote deficit to Joe Biden.","{""rouge-1"": 0.6999999950055557, ""rouge-2"": 0.49180327368986837, ""rouge-l"": 0.6999999950055557}",0.3125,"{""label"": ""LABEL_1"", ""score"": 0.9994062185287476}"
tweet-sno-1319,"BREAKING: A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","More than 2,600 ballots in Floyd County, Georgia, were found uncounted in a recount, potentially helping President Donald Trump to lessen his 14,000-vote deficit to Joe Biden.","{""rouge-1"": 0.5714285664859694, ""rouge-2"": 0.42105262661742077, ""rouge-l"": 0.5357142807716837}",0.6041666666666666,"{""label"": ""LABEL_1"", ""score"": 0.9994258880615234}"
tweet-sno-1319,"BREAKING: A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","Over 2,600 ballots in Floyd County, Georgia, were discovered during a recount that weren't originally tallied, likely assisting President Donald Trump in closing his 14,000-vote gap with Joe Biden.","{""rouge-1"": 0.5423728763688597, ""rouge-2"": 0.2711864356908935, ""rouge-l"": 0.5084745712841139}",0.5833333333333334,"{""label"": ""LABEL_1"", ""score"": 0.9994188547134399}"
tweet-sno-1319,"BREAKING: A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","A recount in Georgia's presidential race identified over 2,600 ballots in Floyd County that had not been counted initially, possibly reducing President Donald Trump's 14,000-vote deficit to Joe Biden.","{""rouge-1"": 0.6101694865383511, ""rouge-2"": 0.4406779611146223, ""rouge-l"": 0.6101694865383511}",0.3333333333333333,"{""label"": ""LABEL_1"", ""score"": 0.9994057416915894}"
tweet-sno-1320,Look at the size of this crowd down Pennsylvania Ave. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,There weren't more than a million people at the pro-Donald Trump march on Pennsylvania Ave.,"{""rouge-1"": 0.3333333287414967, ""rouge-2"": 0.1463414589173113, ""rouge-l"": 0.3333333287414967}",0.8461538461538461,"{""label"": ""LABEL_1"", ""score"": 0.9994751811027527}"
tweet-sno-1320,Look at the size of this crowd down Pennsylvania Ave. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,More than a million supporters did not show up to support this President on Pennsylvania Ave.,"{""rouge-1"": 0.46511627439697134, ""rouge-2"": 0.3333333287414967, ""rouge-l"": 0.46511627439697134}",0.7948717948717948,"{""label"": ""LABEL_1"", ""score"": 0.9994694590568542}"
tweet-sno-1320,Look at the size of this crowd down Pennsylvania Ave. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,The pro-Donald Trump march on Pennsylvania Ave didn’t have over a million participants.,"{""rouge-1"": 0.14999999561250013, ""rouge-2"": 0.05128204702169661, ""rouge-l"": 0.14999999561250013}",0.8717948717948718,"{""label"": ""LABEL_1"", ""score"": 0.9994729161262512}"
tweet-sno-1320,Look at the size of this crowd down Pennsylvania Ave. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,"Over a million people did not attend the pro-Donald Trump march in Washington, D.C.","{""rouge-1"": 0.14285713826530627, ""rouge-2"": 0.0, ""rouge-l"": 0.14285713826530627}",0.8974358974358975,"{""label"": ""LABEL_1"", ""score"": 0.9994569420814514}"
tweet-sno-1320,Look at the size of this crowd down Pennsylvania Ave. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,Fewer than a million people were present at the march supporting President Trump on Pennsylvania Ave.,"{""rouge-1"": 0.37209301858301785, ""rouge-2"": 0.14285713826530627, ""rouge-l"": 0.37209301858301785}",0.8717948717948718,"{""label"": ""LABEL_1"", ""score"": 0.9994713664054871}"
tweet-sno-1321,"File under: Wait, WHAT? From: NewsMax (via The Righting) ""President Trump should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition…This would give Pence a head start on securing the Republican nomination in 2024.",President Trump should not retire immediately and let Mike Pence concede the election.,"{""rouge-1"": 0.39999999615200005, ""rouge-2"": 0.3018867889498042, ""rouge-l"": 0.39999999615200005}",0.7666666666666667,"{""label"": ""LABEL_1"", ""score"": 0.9995083808898926}"
tweet-sno-1321,"File under: Wait, WHAT? From: NewsMax (via The Righting) ""President Trump should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition…This would give Pence a head start on securing the Republican nomination in 2024.",President Trump retiring immediately and allowing Mike Pence to handle the transition is not a good idea.,"{""rouge-1"": 0.2962962919821674, ""rouge-2"": 0.1052631538565714, ""rouge-l"": 0.2962962919821674}",0.8,"{""label"": ""LABEL_1"", ""score"": 0.999506950378418}"
tweet-sno-1321,"File under: Wait, WHAT? From: NewsMax (via The Righting) ""President Trump should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition…This would give Pence a head start on securing the Republican nomination in 2024.",Mike Pence should not occupy the White House by having President Trump retire immediately.,"{""rouge-1"": 0.35294117248750484, ""rouge-2"": 0.14814814449245553, ""rouge-l"": 0.19607842738946568}",0.8666666666666667,"{""label"": ""LABEL_1"", ""score"": 0.9995042085647583}"
tweet-sno-1321,"File under: Wait, WHAT? From: NewsMax (via The Righting) ""President Trump should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition…This would give Pence a head start on securing the Republican nomination in 2024.",Letting Mike Pence secure the Republican nomination in 2024 by President Trump retiring immediately is not advisable.,"{""rouge-1"": 0.3333333290192044, ""rouge-2"": 0.17543859245306256, ""rouge-l"": 0.2592592549451304}",0.9166666666666666,"{""label"": ""LABEL_1"", ""score"": 0.9995104074478149}"
tweet-sno-1321,"File under: Wait, WHAT? From: NewsMax (via The Righting) ""President Trump should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition…This would give Pence a head start on securing the Republican nomination in 2024.",President Trump should not step down immediately to let Mike Pence manage the transition.,"{""rouge-1"": 0.27450979993848523, ""rouge-2"": 0.1111111074554185, ""rouge-l"": 0.27450979993848523}",0.85,"{""label"": ""LABEL_1"", ""score"": 0.999495267868042}"
tweet-sno-1322,"Right wing Newsmax, which is owned by Trump’s friend Chris Ruddy, suggesting he retire: “To avoid all this unpleasantness President Trump should retire immediately and let Mike Pence concede the election, occupy the White House and handle the transition”","Right wing Newsmax, owned by Trump’s friend Chris Ruddy, is suggesting Trump retire immediately and let Pence handle the transition.","{""rouge-1"": 0.6785714239795918, ""rouge-2"": 0.38596490783625736, ""rouge-l"": 0.6428571382653062}",0.5192307692307693,"{""label"": ""LABEL_1"", ""score"": 0.9995023012161255}"
tweet-sno-1322,"Right wing Newsmax, which is owned by Trump’s friend Chris Ruddy, suggesting he retire: “To avoid all this unpleasantness President Trump should retire immediately and let Mike Pence concede the election, occupy the White House and handle the transition”","Newsmax, a right-wing outlet owned by Trump’s ally Chris Ruddy, advises Trump to retire now and allow Pence to manage the transition.","{""rouge-1"": 0.38596490762696223, ""rouge-2"": 0.1016949106693481, ""rouge-l"": 0.38596490762696223}",0.6923076923076923,"{""label"": ""LABEL_1"", ""score"": 0.9994854927062988}"
tweet-sno-1322,"Right wing Newsmax, which is owned by Trump’s friend Chris Ruddy, suggesting he retire: “To avoid all this unpleasantness President Trump should retire immediately and let Mike Pence concede the election, occupy the White House and handle the transition”","According to right-wing Newsmax, owned by Trump's friend Chris Ruddy, Trump should retire at once and let Pence oversee the transition.","{""rouge-1"": 0.45614034622345334, ""rouge-2"": 0.20689654720570758, ""rouge-l"": 0.45614034622345334}",0.6346153846153846,"{""label"": ""LABEL_1"", ""score"": 0.999483585357666}"
tweet-sno-1322,"Right wing Newsmax, which is owned by Trump’s friend Chris Ruddy, suggesting he retire: “To avoid all this unpleasantness President Trump should retire immediately and let Mike Pence concede the election, occupy the White House and handle the transition”","Owned by Trump’s friend Chris Ruddy, right-wing Newsmax is proposing that Trump retire immediately and leave the transition to Pence.","{""rouge-1"": 0.4285714239795918, ""rouge-2"": 0.21052631134502933, ""rouge-l"": 0.35714285255102046}",0.7115384615384616,"{""label"": ""LABEL_1"", ""score"": 0.9994983673095703}"
tweet-sno-1322,"Right wing Newsmax, which is owned by Trump’s friend Chris Ruddy, suggesting he retire: “To avoid all this unpleasantness President Trump should retire immediately and let Mike Pence concede the election, occupy the White House and handle the transition”",Trump’s friend Chris Ruddy’s right-wing Newsmax is recommending that Trump retire right away so Pence can manage the transition.,"{""rouge-1"": 0.2909090863867769, ""rouge-2"": 0.0714285670663268, ""rouge-l"": 0.25454545002314055}",0.75,"{""label"": ""LABEL_1"", ""score"": 0.9994889497756958}"
tweet-sno-1323," you were my favorite media outlet until this! ""To avoid all this unpleasantness, President Trump should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition.""",President Trump should not retire immediately and let Mike Pence concede the election.,"{""rouge-1"": 0.4999999958367769, ""rouge-2"": 0.3999999960888889, ""rouge-l"": 0.4999999958367769}",0.6744186046511628,"{""label"": ""LABEL_1"", ""score"": 0.9995083808898926}"
tweet-sno-1323," you were my favorite media outlet until this! ""To avoid all this unpleasantness, President Trump should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition.""",Trump should not immediately retire and leave Mike Pence to handle the White House transition.,"{""rouge-1"": 0.4782608651701324, ""rouge-2"": 0.17021276177455874, ""rouge-l"": 0.3913043434310019}",0.7441860465116279,"{""label"": ""LABEL_1"", ""score"": 0.9994841814041138}"
tweet-sno-1323," you were my favorite media outlet until this! ""To avoid all this unpleasantness, President Trump should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition.""",It is not advisable for President Trump to retire at once and let Vice President Pence concede the election.,"{""rouge-1"": 0.32653060759683467, ""rouge-2"": 0.1568627405305653, ""rouge-l"": 0.32653060759683467}",0.7674418604651163,"{""label"": ""LABEL_1"", ""score"": 0.9995146989822388}"
tweet-sno-1323," you were my favorite media outlet until this! ""To avoid all this unpleasantness, President Trump should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition.""",Donald Trump should not step down immediately and let Mike Pence manage the transition of power.,"{""rouge-1"": 0.38297871891353563, ""rouge-2"": 0.2499999957031251, ""rouge-l"": 0.38297871891353563}",0.813953488372093,"{""label"": ""LABEL_1"", ""score"": 0.9994993209838867}"
tweet-sno-1323," you were my favorite media outlet until this! ""To avoid all this unpleasantness, President Trump should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition.""","The president should not retire right away, allowing Mike Pence to concede and handle the transition.","{""rouge-1"": 0.38297871891353563, ""rouge-2"": 0.16666666236979177, ""rouge-l"": 0.38297871891353563}",0.7674418604651163,"{""label"": ""LABEL_1"", ""score"": 0.9994986057281494}"
tweet-sno-1324,"She's deleted it, butposted a tweet suggesting that Joe Biden will be president next year. Via ",She deleted a tweet implying that Joe Biden will be president next year.,"{""rouge-1"": 0.7586206847086802, ""rouge-2"": 0.592592587654321, ""rouge-l"": 0.7586206847086802}",0.36,"{""label"": ""LABEL_1"", ""score"": 0.9994816184043884}"
tweet-sno-1324,"She's deleted it, butposted a tweet suggesting that Joe Biden will be president next year. Via ",She's removed a tweet that suggested Joe Biden would be the president in the following year.,"{""rouge-1"": 0.5806451562955255, ""rouge-2"": 0.13333332833333353, ""rouge-l"": 0.5806451562955255}",0.56,"{""label"": ""LABEL_1"", ""score"": 0.9994951486587524}"
tweet-sno-1324,"She's deleted it, butposted a tweet suggesting that Joe Biden will be president next year. Via ",A tweet hinting at Joe Biden becoming president next year has been deleted by her.,"{""rouge-1"": 0.45161289823100936, ""rouge-2"": 0.20689654673008337, ""rouge-l"": 0.3870967691987514}",0.8,"{""label"": ""LABEL_1"", ""score"": 0.9994838237762451}"
tweet-sno-1324,"She's deleted it, butposted a tweet suggesting that Joe Biden will be president next year. Via ",She posted and then deleted a tweet that hinted Joe Biden will be the president next year.,"{""rouge-1"": 0.6666666616712582, ""rouge-2"": 0.3870967691987514, ""rouge-l"": 0.6666666616712582}",0.48,"{""label"": ""LABEL_1"", ""score"": 0.9994997978210449}"
tweet-sno-1324,"She's deleted it, butposted a tweet suggesting that Joe Biden will be president next year. Via ","She put up a tweet suggesting Joe Biden will be president next year, and it has since been deleted.","{""rouge-1"": 0.5714285664653063, ""rouge-2"": 0.42424241928374656, ""rouge-l"": 0.514285709322449}",0.68,"{""label"": ""LABEL_1"", ""score"": 0.999491810798645}"
tweet-sno-1325,Raising canes filed for bankruptcy,Raising Cane's filed for bankruptcy.,"{""rouge-1"": 0.7999999950000002, ""rouge-2"": 0.4999999950000001, ""rouge-l"": 0.7999999950000002}",0.375,"{""label"": ""LABEL_1"", ""score"": 0.9990336894989014}"
tweet-sno-1325,Raising canes filed for bankruptcy,Raising Cane's has declared bankruptcy.,"{""rouge-1"": 0.3999999950000001, ""rouge-2"": 0.0, ""rouge-l"": 0.3999999950000001}",0.625,"{""label"": ""LABEL_1"", ""score"": 0.998955488204956}"
tweet-sno-1325,Raising canes filed for bankruptcy,Bankruptcy has been filed by Raising Cane's.,"{""rouge-1"": 0.33333332847222225, ""rouge-2"": 0.0, ""rouge-l"": 0.1666666618055557}",0.9,"{""label"": ""LABEL_1"", ""score"": 0.9991857409477234}"
tweet-sno-1325,Raising canes filed for bankruptcy,Raising Cane's is going bankrupt.,"{""rouge-1"": 0.19999999500000015, ""rouge-2"": 0.0, ""rouge-l"": 0.19999999500000015}",0.75,"{""label"": ""LABEL_1"", ""score"": 0.9990813732147217}"
tweet-sno-1325,Raising canes filed for bankruptcy,Raising Cane's announced bankruptcy.,"{""rouge-1"": 0.4444444395061729, ""rouge-2"": 0.0, ""rouge-l"": 0.4444444395061729}",0.5714285714285714,"{""label"": ""LABEL_1"", ""score"": 0.9989783763885498}"
tweet-sno-1326,"To top off 2020, Raising Canes filed bankruptcy… That was the last straw Jesus come get me",Raising Cane's Chicken Fingers did not file for bankruptcy to end 2020.,"{""rouge-1"": 0.06896551239001224, ""rouge-2"": 0.0, ""rouge-l"": 0.06896551239001224}",0.9,"{""label"": ""LABEL_1"", ""score"": 0.9992576241493225}"
tweet-sno-1326,"To top off 2020, Raising Canes filed bankruptcy… That was the last straw Jesus come get me","As 2020 ended, Raising Cane's did not file for bankruptcy.","{""rouge-1"": 0.0740740694101512, ""rouge-2"": 0.0, ""rouge-l"": 0.0740740694101512}",0.85,"{""label"": ""LABEL_1"", ""score"": 0.99937903881073}"
tweet-sno-1326,"To top off 2020, Raising Canes filed bankruptcy… That was the last straw Jesus come get me",Raising Cane's Chicken Fingers did not declare bankruptcy at the close of 2020.,"{""rouge-1"": 0.1333333284222224, ""rouge-2"": 0.0, ""rouge-l"": 0.1333333284222224}",0.9,"{""label"": ""LABEL_1"", ""score"": 0.9992814660072327}"
tweet-sno-1326,"To top off 2020, Raising Canes filed bankruptcy… That was the last straw Jesus come get me",There was no bankruptcy filing by Raising Cane's Chicken Fingers in 2020.,"{""rouge-1"": 0.13793102963139137, ""rouge-2"": 0.0, ""rouge-l"": 0.06896551239001224}",0.95,"{""label"": ""LABEL_1"", ""score"": 0.9993231296539307}"
tweet-sno-1326,"To top off 2020, Raising Canes filed bankruptcy… That was the last straw Jesus come get me","At the end of 2020, Raising Cane's did not go bankrupt.","{""rouge-1"": 0.2142857095153062, ""rouge-2"": 0.0769230721893494, ""rouge-l"": 0.14285713808673486}",0.85,"{""label"": ""LABEL_1"", ""score"": 0.9994051456451416}"
tweet-sno-1327,i saw #RIPDrake trending and had a fucking heart attack,I saw #RIPDrake trending and got a heart attack.,"{""rouge-1"": 0.7368421002770082, ""rouge-2"": 0.4705882303114187, ""rouge-l"": 0.7368421002770082}",0.21428571428571427,"{""label"": ""LABEL_1"", ""score"": 0.9993663430213928}"
tweet-sno-1327,i saw #RIPDrake trending and had a fucking heart attack,The hashtag #RIPDrake trending gave me a heart attack.,"{""rouge-1"": 0.5263157844875347, ""rouge-2"": 0.23529411266435996, ""rouge-l"": 0.5263157844875347}",0.4666666666666667,"{""label"": ""LABEL_1"", ""score"": 0.9993525147438049}"
tweet-sno-1327,i saw #RIPDrake trending and had a fucking heart attack,"Seeing #RIPDrake trending, I nearly had a heart attack.","{""rouge-1"": 0.5263157844875347, ""rouge-2"": 0.23529411266435996, ""rouge-l"": 0.5263157844875347}",0.4666666666666667,"{""label"": ""LABEL_1"", ""score"": 0.9993416666984558}"
tweet-sno-1327,i saw #RIPDrake trending and had a fucking heart attack,The trend #RIPDrake shocked me and I had a heart attack.,"{""rouge-1"": 0.5714285664399092, ""rouge-2"": 0.21052631080332423, ""rouge-l"": 0.5714285664399092}",0.4666666666666667,"{""label"": ""LABEL_1"", ""score"": 0.999381422996521}"
tweet-sno-1327,i saw #RIPDrake trending and had a fucking heart attack,Noticed #RIPDrake trending and almost had a heart attack.,"{""rouge-1"": 0.7368421002770082, ""rouge-2"": 0.4705882303114187, ""rouge-l"": 0.7368421002770082}",0.35714285714285715,"{""label"": ""LABEL_1"", ""score"": 0.9993767142295837}"
tweet-sno-1328,"Generation after generation, it's a pleasure to game alongside you. Happy launch day ","Generation after generation, it's a delight to game with you all. Happy launch day!","{""rouge-1"": 0.7407407357475996, ""rouge-2"": 0.47999999500800006, ""rouge-l"": 0.7407407357475996}",0.21052631578947367,"{""label"": ""LABEL_1"", ""score"": 0.9993345141410828}"
tweet-sno-1328,"Generation after generation, it's a pleasure to game alongside you. Happy launch day ","It's always a joy to game with you, generation after generation. Happy launch day!","{""rouge-1"": 0.4615384565384616, ""rouge-2"": 0.15999999500800016, ""rouge-l"": 0.38461537961538467}",0.631578947368421,"{""label"": ""LABEL_1"", ""score"": 0.9993089437484741}"
tweet-sno-1328,"Generation after generation, it's a pleasure to game alongside you. Happy launch day ","Generation after generation, the pleasure of gaming with you remains. Enjoy the launch day!","{""rouge-1"": 0.4615384565384616, ""rouge-2"": 0.15999999500800016, ""rouge-l"": 0.4615384565384616}",0.6470588235294118,"{""label"": ""LABEL_1"", ""score"": 0.9993498921394348}"
tweet-sno-1328,"Generation after generation, it's a pleasure to game alongside you. Happy launch day ","Celebrating the joy of gaming alongside you, generation after generation. Happy launch day!","{""rouge-1"": 0.3199999950080001, ""rouge-2"": 0.08333332833333364, ""rouge-l"": 0.23999999500800012}",0.8235294117647058,"{""label"": ""LABEL_1"", ""score"": 0.9993324875831604}"
tweet-sno-1328,"Generation after generation, it's a pleasure to game alongside you. Happy launch day ","Each generation, the pleasure of gaming together endures. Happy launch day!","{""rouge-1"": 0.3333333283680556, ""rouge-2"": 0.09090908595041348, ""rouge-l"": 0.3333333283680556}",0.7058823529411765,"{""label"": ""LABEL_1"", ""score"": 0.9993376135826111}"
tweet-sno-1329,"Congrats,! #NextGeneration #GreatnessAwaits","Xbox and PlayStation did not congratulate each other on Twitter for the November 2020 launch of Xbox Series X, Xbox Series S, and PS5.","{""rouge-1"": 0.0, ""rouge-2"": 0.0, ""rouge-l"": 0.0}",0.9333333333333333,"{""label"": ""LABEL_1"", ""score"": 0.9991859793663025}"
tweet-sno-1329,"Congrats,! #NextGeneration #GreatnessAwaits","Neither Xbox nor PlayStation congratulated each other on Twitter for the launch of Xbox Series X, Xbox Series S, and PS5 in November 2020.","{""rouge-1"": 0.0, ""rouge-2"": 0.0, ""rouge-l"": 0.0}",0.9,"{""label"": ""LABEL_1"", ""score"": 0.9991996884346008}"
tweet-sno-1329,"Congrats,! #NextGeneration #GreatnessAwaits","There were no mutual congratulations on Twitter between Xbox and PlayStation for the November 2020 release of Xbox Series X, Xbox Series S, and PS5.","{""rouge-1"": 0.0, ""rouge-2"": 0.0, ""rouge-l"": 0.0}",1.0,"{""label"": ""LABEL_1"", ""score"": 0.9992928504943848}"
tweet-sno-1329,"Congrats,! #NextGeneration #GreatnessAwaits","In November 2020, Xbox and PlayStation did not exchange congratulatory messages on Twitter for the launches of Xbox Series X, Xbox Series S, and PS5.","{""rouge-1"": 0.0, ""rouge-2"": 0.0, ""rouge-l"": 0.0}",0.9393939393939394,"{""label"": ""LABEL_1"", ""score"": 0.9993171691894531}"
tweet-sno-1329,"Congrats,! #NextGeneration #GreatnessAwaits",There was no congratulation exchanged on Twitter between Xbox and PlayStation for the November 2020 launches of their new consoles.,"{""rouge-1"": 0.0, ""rouge-2"": 0.0, ""rouge-l"": 0.0}",0.9130434782608695,"{""label"": ""LABEL_1"", ""score"": 0.9993727803230286}"
tweet-sno-1330,What happened to the ICE Twitter page? H/T: ,What happened to the ICE Twitter account?,"{""rouge-1"": 0.7999999950222222, ""rouge-2"": 0.7692307642603551, ""rouge-l"": 0.7999999950222222}",0.4166666666666667,"{""label"": ""LABEL_1"", ""score"": 0.9994762539863586}"
tweet-sno-1330,What happened to the ICE Twitter page? H/T: ,What's going on with ICE's Twitter page?,"{""rouge-1"": 0.266666661688889, ""rouge-2"": 0.1538461488757398, ""rouge-l"": 0.266666661688889}",0.9166666666666666,"{""label"": ""LABEL_1"", ""score"": 0.999472439289093}"
tweet-sno-1330,What happened to the ICE Twitter page? H/T: ,Why is the ICE Twitter account missing?,"{""rouge-1"": 0.3999999950222222, ""rouge-2"": 0.3076923027218935, ""rouge-l"": 0.3999999950222222}",0.75,"{""label"": ""LABEL_1"", ""score"": 0.9994588494300842}"
tweet-sno-1330,What happened to the ICE Twitter page? H/T: ,Has ICE's Twitter page disappeared?,"{""rouge-1"": 0.1538461491124262, ""rouge-2"": 0.0, ""rouge-l"": 0.1538461491124262}",0.8333333333333334,"{""label"": ""LABEL_1"", ""score"": 0.9994458556175232}"
tweet-sno-1330,What happened to the ICE Twitter page? H/T: ,Where did the ICE Twitter account go?,"{""rouge-1"": 0.3999999950222222, ""rouge-2"": 0.3076923027218935, ""rouge-l"": 0.3999999950222222}",0.75,"{""label"": ""LABEL_1"", ""score"": 0.9994643330574036}"
tweet-sno-1331,What happened to U.S. Immigration and Customs Enforcement (ICE) Twitter profile?,What happened to the U.S. Immigration and Customs Enforcement (ICE) Twitter account?,"{""rouge-1"": 0.879999995008, ""rouge-2"": 0.7826086906616257, ""rouge-l"": 0.879999995008}",0.1111111111111111,"{""label"": ""LABEL_1"", ""score"": 0.9994788765907288}"
tweet-sno-1331,What happened to U.S. Immigration and Customs Enforcement (ICE) Twitter profile?,Can anyone explain what occurred with the U.S. Immigration and Customs Enforcement (ICE) Twitter profile?,"{""rouge-1"": 0.6428571379591838, ""rouge-2"": 0.6153846105029586, ""rouge-l"": 0.6428571379591838}",0.2857142857142857,"{""label"": ""LABEL_1"", ""score"": 0.9994935989379883}"
tweet-sno-1331,What happened to U.S. Immigration and Customs Enforcement (ICE) Twitter profile?,What took place regarding the ICE Twitter account managed by U.S. Immigration and Customs Enforcement?,"{""rouge-1"": 0.4999999951020409, ""rouge-2"": 0.3076923028106509, ""rouge-l"": 0.4999999951020409}",0.7368421052631579,"{""label"": ""LABEL_1"", ""score"": 0.99950110912323}"
tweet-sno-1331,What happened to U.S. Immigration and Customs Enforcement (ICE) Twitter profile?,Does anyone know what happened to the Twitter profile of U.S. Immigration and Customs Enforcement (ICE)?,"{""rouge-1"": 0.6206896503210465, ""rouge-2"": 0.44444443961591223, ""rouge-l"": 0.6206896503210465}",0.4090909090909091,"{""label"": ""LABEL_1"", ""score"": 0.9994947910308838}"
tweet-sno-1331,What happened to U.S. Immigration and Customs Enforcement (ICE) Twitter profile?,What's the situation with the U.S. Immigration and Customs Enforcement (ICE) Twitter account?,"{""rouge-1"": 0.6399999950080001, ""rouge-2"": 0.5833333283680556, ""rouge-l"": 0.6399999950080001}",0.3333333333333333,"{""label"": ""LABEL_1"", ""score"": 0.9994909763336182}"
tweet-sno-1332,"To commemorate #VeteransDay and honor those who have served in the military,announced that Gold Star Families and Veterans of the U.S. Armed Forces will have free entrance to national parks forever. Learn more at#DOIDelivers","To celebrate #VeteransDay, Gold Star Families and U.S. Veterans will have free lifetime access to national parks.","{""rouge-1"": 0.5599999953920002, ""rouge-2"": 0.31372548575163406, ""rouge-l"": 0.519999995392}",0.5957446808510638,"{""label"": ""LABEL_1"", ""score"": 0.9994113445281982}"
tweet-sno-1332,"To commemorate #VeteransDay and honor those who have served in the military,announced that Gold Star Families and Veterans of the U.S. Armed Forces will have free entrance to national parks forever. Learn more at#DOIDelivers","In honor of those who served, Gold Star Families and U.S. Veterans get permanent free entrance to national parks starting this #VeteransDay.","{""rouge-1"": 0.6181818133157025, ""rouge-2"": 0.32142856665816333, ""rouge-l"": 0.5454545405884298}",0.6170212765957447,"{""label"": ""LABEL_1"", ""score"": 0.9994261264801025}"
tweet-sno-1332,"To commemorate #VeteransDay and honor those who have served in the military,announced that Gold Star Families and Veterans of the U.S. Armed Forces will have free entrance to national parks forever. Learn more at#DOIDelivers",Gold Star Families and U.S. Veterans will enjoy free lifetime entry into national parks as part of #VeteransDay celebrations.,"{""rouge-1"": 0.49999999526627237, ""rouge-2"": 0.18867924068351738, ""rouge-l"": 0.4615384568047337}",0.7446808510638298,"{""label"": ""LABEL_1"", ""score"": 0.9994257688522339}"
tweet-sno-1332,"To commemorate #VeteransDay and honor those who have served in the military,announced that Gold Star Families and Veterans of the U.S. Armed Forces will have free entrance to national parks forever. Learn more at#DOIDelivers","Announced that, in honor of #VeteransDay, Gold Star Families and U.S. Veterans will receive free permanent access to national parks.","{""rouge-1"": 0.5660377310644358, ""rouge-2"": 0.22222221755829916, ""rouge-l"": 0.49056603295122825}",0.6808510638297872,"{""label"": ""LABEL_1"", ""score"": 0.9994346499443054}"
